학부,제목,링크,내용,작성일
전자컴퓨터공학부,2024년 국립대학 육성사업 [해외취업뽀개기 Season1] 동계 인턴십 신청 안내(~10/7 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/894203/artclView.do,"글로벌 인재양성을 위한 2024년 국립대학 육성사업 해외취업뽀개기 Season1 동계 인턴십을 아래와 같이 운영하오니, 해외 취업을 희망하는 학생의 신청 바랍니다.가. 신청기간: 2024. 9. 3.(화) ~ 10. 7.(월) 17:00나. 신청방법: 2가지 방법 중 택 1  - 취업진로 포털(CAPD)에서 신청  - 성장마루(비교과통합플랫폼)에서 신청다. 선발일정: 2024. 10. 14.(월) 13:00~17:00  - 해외취업박람회 채용부스에서 현장면접진행라. 참여국가: 일본 도쿄 및 오사카 일원마. 참여기업: 3개 기업 (붙",2024-09-03 17:47:21.0
전자컴퓨터공학부,[LINC3.0사업단] 2024학년도 2학기 캡스톤디자인 교과목 지원 안내(~10/11 15:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/894201/artclView.do,"『3단계산학연협력선도대학육성사업단(LINC3.0)』에서는 취‧창업 역량강화 및 산업체 수요에 적합한 창의적 인재양성을 위하여 2024년 2학기 캡스톤디자인 교과목을 지원하고자 합니다. 1. 지원 대상: 캡스톤디자인 교과목 수강생 중 사업단 참여학과(부) 3, 4학년 학부생2. 지원 기간: 2024. 9. ~ 2024. 12.3. 지원 항목: 재료비, 실험(분석)비, 회의비, 인쇄비4. 지원 유형연번유형참여주체1일반형담당교원, 팀(학생)2기업연계형담당교원, 기업(기관)담당자, 팀(학생)3기업연계기반 학제간 융합형4글로벌형5. 지원 금",2024-09-03 17:45:05.0
전자컴퓨터공학부,2024학년도 2학기 CNU 학습공동체 공모 안내(신청: ~9/12),https://eceng.jnu.ac.kr/bbs/eceng/3287/893967/artclView.do,"교육혁신본부에서는 대학생 간 협력학습을 통한 학습역량 강화를 목적으로 운영하는 「CNU 학습공동체」의 참여자를 모집합니다.  가. 신청 기간: 2024년 9월 2일(월)~9월 12일(목) 오후 4시나. 신청 대상: 광주캠퍼스 대학생다. 신청 형태  1) 유형1(자율형): 대학생 3~5명, 모둠을 형성하여 신청  2) 유형2(지원형): 대학생 1명, 개인으로 신청   ※ 개인으로 신청한 경우 공모 마감 후 개인 신청자 중 모둠 형성 지원라. 신청 방법: 비교과 통합 플랫폼  성장마루 (https://grow.ac.kr)   ※ 프로그",2024-09-02 16:22:17.0
전자컴퓨터공학부,2024학년도 2학기  천원의 아침밥  제공 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/893572/artclView.do,"우리 대학에서는 아침밥 먹기 운동을 통해 학생들의 건강을 증진시키고, 학교생활에 활력을 불어넣기 위하여  천원의 아침밥 사업을 시행하고 있으니 학생 여러분께서는 많이 이용해 주시기 바랍니다. 1. 제공 기간 (※ 공휴일, 토 일요일 제외)  - 제1학생마루 식당: 2024. 9. 2.(월) ~ 12. 20.(금)2. 이용시간: 08:00 ~ 08:503. 이용장소: 제1학생마루 식당(광주캠퍼스)  ※ 화순 여미샘 식당은 2024학년도 2학기부터 운영하지 않음4. 이용대상: 학생(학부 및 대학원생만 가능)  ※ 교직원은 대상이 아니며",2024-08-28 15:37:36.0
전자컴퓨터공학부,2024 전남대학교 온라인 JOB FESTA(전남대 선배 직무멘토링) 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/893569/artclView.do,,2024-08-28 15:28:46.0
전자컴퓨터공학부,2024학년도 제2학기 추가 등록 및 휴·복학 신청 기간 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/893235/artclView.do,"우리 대학교에서는 2024. 8. 20.(화) ~ 8. 23.(금) 등록을 실시하였으나 현재까지 등록금을 납부하지 못한 학생에 대해 다음과 같이 추가 등록기간과 휴 복학 기간을 설정 시행하오니 기간내에 등록금 납부와 휴 복학하시기 바랍니다.■ 다      음 ■1. 등록금 납부 기간 : 2024. 9. 10.(화) ~ 9. 12.(목) 16:00까지 [3일간]  ➣ 2024. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장소 : 광주, 농협, 국민, 신한은행 전국지점  ➣ 고지서 상의 가상계좌 입금, 광주은행",2024-08-26 14:44:27.0
전자컴퓨터공학부,2024학년도 2학기 중 광주시내 통학버스 운행 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/892891/artclView.do,"2024학년도 2학기 중 광주시내 통학버스를 다음과 같이 운행 안내 합니다.가. 운행목적: 학사 운영을 위한 재학생 통학 지원나. 운행기간: 2024. 09. 02.(월) ~ 2024. 12. 23.(월) [토, 일, 공휴일 제외]다. 운행노선 및 운행시간 1) 농성동/광천동 방면횟수양동 주공A (그린파크 승강장옆)농성영무메트로A (뚜레쥬르앞)교원공제회관 (정문앞)광천동다이소옆 (동아한의원앞)챔피언스필드삼거리 (팔각정앞)경신여고사거리 (무등맨션입구앞)학교 (용봉탑)1회07:3507:4007:4307:4507:4807:5007:552",2024-08-22 09:32:09.0
전자컴퓨터공학부,제1회 AI반도체 기술인재 선발대회 안내(접수: ~8/30),https://eceng.jnu.ac.kr/bbs/eceng/3287/892746/artclView.do,"[참가 접수]접수일정 : 8.12(월) ~ 8.30 (금)AI 반도체 또는 SW개발에 관심있는 누구나 개인 혹은 팀(최대 4인)으로 참가 가능 지금 대회 홈페이지에서 접수 진행 중!www.aichipcon.or.kr  [참가 분야]모바일/엣지분야서버분야설계분야sLLM/sLM 분야(수요기업 별 세부 제시문제와 중복 참가 여부는 홈페이지 참조)  [시상내용]총 상금 : 1억 6천만원대상 : 과학기술정보통신부장관상, 4천만원 (1개)최우수상 : 정보통신산업진흥원장상, 2천만원 (주제별 4개)우수상 : 한국정보통신진흥협회장상, 1천만원(주",2024-08-21 09:51:25.0
전자컴퓨터공학부,2024학년도 2학기 학생건강검진 실시 안내(8/26~9/13),https://eceng.jnu.ac.kr/bbs/eceng/3287/892737/artclView.do,"보건진료소에서는 학생 개인의 건강관리를 위하고 대학내 감염병 질환을 예방하기 위해 2024학년도 2학기 학생건강검진을 다음과 같이 실시합니다. 1. 실시기간: 2024. 8. 26.(월) ~ 9. 13.(금)2. 시간 및 장소  - 보건진료소(제1학생마루 2층) 09:30~11:30, 13:00~16:30   *2학기 건강검진은 광주캠퍼스만 진행합니다.3. 대상자  - 1학기 건강검진 기간에 수검하지 못한 학생 중 가. 재학생 나. 생활관 입주 희망자 중 건강검진이 필요한 학생4. 검진항목: 기초 체격검사, 혈압, 흉부 X-ray,",2024-08-21 09:37:25.0
전자컴퓨터공학부,23학년도 후기 학위수여식 축하 메시지 및 축하 영상 공모 안내(~8/25),https://eceng.jnu.ac.kr/bbs/eceng/3287/892733/artclView.do,"대학본부에서 CNU  메타버시티 가상공간 내에 졸업 축하 응원 메시지와 영상을 게시하기 위해 아래와 같이 공모합니다.   참여기간: 2024.8.21.(수) ~ 2024.8.25.(일) 참여대상: 전남대학교 대학(원)생 및 교직원 참여분야: 본인이 직접 제작한 축하메시지(현수막 형식 등), 축하영상(JPG, mp4 등) 참여혜택: 사전 접수한 인원 중 추첨을 통하여 총 25명에게 1만원 상당의 기프티콘 제공   ※ 기프티콘 발송일: 2024.8.28.(수)  ※ 기프티콘 지급방법: 핸드폰으로 발송예정(1인1매 지급, 인원 변",2024-08-21 09:35:15.0
전자컴퓨터공학부,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내(8/14~9/11),https://eceng.jnu.ac.kr/bbs/eceng/3287/892618/artclView.do,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간을 다음과 같이 안내하오니 해당 학생들의 신청바랍니다. 가. 신청기간: '24. 8. 14.(수) 09:00 ~ 9. 11.(수) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생 - 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상 - 학자금 지원구간: 9구간 이하다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청  ※ 상세 신청방법  붙임  참고라. 근로기간: 2024. 9. ~,2024-08-20 10:22:57.0
전자컴퓨터공학부,2024학년도 2학기 셔틀버스(광주↔여수캠퍼스) 운행 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/892570/artclView.do,"2024학년도 2학기 행정업무 지원을 위한 셔틀버스를 다음과 같이 운행하고자 안내 합니다.가. 운행 목적: 광주 여수캠퍼스 간 학사, 행정업무 지원 및 우편물, 도서 운송 등나. 운행 기간: 2024. 09. 02.(월) ~ 2024. 12. 23.(월) [토, 일, 공휴일 제외]다. 운행 차량: 광주캠퍼스(41인승), 여수캠퍼스(44인승) 대형버스 각 1대라. 운행 현황승차장소운행경로출발시간도착시간비 고광주캠퍼스 용지 삼거리(컨벤션홀 부근 승강장)광주   여수07:1008:50 16:2517:50 13:3015:10※ 매주 금요일",2024-08-19 16:52:28.0
전자컴퓨터공학부,GDSC CNU 1기 운영진(Core) 모집 공고(접수: 8/12~23),https://eceng.jnu.ac.kr/bbs/eceng/3287/892297/artclView.do,"GDSC CNU 1기 운영진(Core) 모집  구글 학생 개발자 클럽(GDSC)에서 24-25 전남대학교 Chapter의 운영진(Core)을 모집합니다! GDSC는 Google Developer Student Clubs의 약자로 구글 기술에 관심이 있는 학생들을 위해 구글에서 운영하는 학생 개발자 클럽으로 현재 한국에서는 37개의 챕터가 운영중이며, 전 세계 106개국에서 운영되고 있습니다. 저희 클럽은 개발자로 성장하고 싶거나 개발 프로젝트에 참여하며 다양한 가치를 만들어내고자 하는 인재들을 구하고 있습니다. 이번 24-25년도",2024-08-14 11:21:24.0
전자컴퓨터공학부,2024학년도 2학기 국가장학금 2차 신청 안내(8/14~9/11),https://eceng.jnu.ac.kr/bbs/eceng/3287/892242/artclView.do,"2024학년도 2학기 국가장학금 2차 신청 일정을 다음과 같이 안내하오니 국가장학금 신청바랍니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생  * 재학생은 국가장학금 1차 신청이 원칙(2차 신청 시 재학 중 2회에 한해서만 수혜 가능)나. 신청기간: '24. 8. 14.(수) ~ 9. 11.(수) 18:00  - 서류제출 및 가구원 정보제공 동의 기간:  '24. 8. 14.(수) ~ '24. 9. 19.(목) 18:00  ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감  ※ 여수캠퍼스 학생:",2024-08-13 15:48:03.0
전자컴퓨터공학부,"마이크로디그리 이수증 발급 경로 안내(재학생, 졸업생)",https://eceng.jnu.ac.kr/bbs/eceng/3287/891955/artclView.do,"우리 대학에서는 특정 학문 분야에서 제시하는 과목군의 최소단위(micro) 학점을 이수하면 이수내역을 인증하는 마이크로디그리를 운영하고 있으며, 이수학점을 모두 취득한 학생에게는 이수증을 발급하고 성적증명서 및 졸업증명서에 기재하고 있습니다. 해당 재학생 및 졸업생은 아래 내용을 참고하여 발급 바랍니다.  가. 재학생    - 발급 경로: 학생 포털 - 학적 - 휴/복학/전공/전과신청 - 디그리신청 - 이수증출력    - 발급 기간: 졸업(매년 2.26./8.26.) 일주일 전부터 가능(매년 2.19./8.19.)    - 학생 본",2024-08-09 10:08:10.0
전자컴퓨터공학부,우리은행 제4회 모의해킹 경진대회 WooriCON 개최 안내(신청: 7/29~8/9),https://eceng.jnu.ac.kr/bbs/eceng/3287/891777/artclView.do,,2024-08-07 10:47:10.0
전자컴퓨터공학부,[한미교육위원단] 풀브라이트 미국 케네디 센터 공연예술 과학 장학 프로그램 안내(접수: 8/5~10/15),https://eceng.jnu.ac.kr/bbs/eceng/3287/891735/artclView.do,"한미교육위원단에서 아래와 같이 풀브라이트 미국 케네디 센터 공연예술 과학 장학 프로그램 안내드립니다.가. 선발 대상: 공연예술 또는 과학 분야 전문가로서 활발히 연구 및 활동 중이며 예술, 과학, 환경, 웰빙의 융복합 분야에 관심이 있는 지원자나. 지원 사업 1) 워싱턴 D.C. 소재의 국립 공연 예술 기관인 케네디 센터의 국제 프로그램 및 예술과 웰빙 부서에 소속돼 공연 예술, 과학 및 웰빙의 교차점에 초점을 둔 프로젝트 개발 2) 케네디 센터에 상주하며 다양한 관계자와 교류하며 연구 및 활동에 참여다. 지원 기간: 2025년 9",2024-08-06 16:59:17.0
전자컴퓨터공학부,[차세대통신혁신융합대학사업] 실험실 연계 소그룹 지원 공모 안내(접수: ~8/23 15:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/891612/artclView.do,"전남대학교 차세대통신혁신융합대학사업단에서는 차세대통신 분야 혁신 인재 양성 및 역량 제고를 위한 비교과(Skill-up) 과정의 일환으로 실험실 연계 소그룹 구성   개발활동 지원을 다음과 같이 공모합니다.- 다 음 -1. 사업개요  가. 사 업 명: 차세대통신 실험실 연계 소그룹 운영 및 지원  나. 공고기간: 2024. 8. 1.(금) ~ 2024. 8. 13.(화)  다. 지원대상: 차세대통신혁신융합대학사업단 *참여학과 실험실 소속 교수 및 학부 재학생    *전자컴퓨터공학부, 컴퓨터정보통신공학과, 전자공학과, 소프트웨어공학과",2024-08-05 09:43:16.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 에너지-AI 연계 프로젝트 설계 및 개발 실습기초 중장기과정(2차) 모집 안내(8/1~9),https://eceng.jnu.ac.kr/bbs/eceng/3287/891413/artclView.do,"공학교육혁신센터에서는 소재에 대한 이해와 AI기술 응용을 아우르는 융합형 인력을 양성하기 위한 목표로 다음과 같이 『에너지-AI 연계 프로젝트 설계 및 개발 실습기초 중장기과정(2차)』를 운영하고자 합니다.- 다  음 -가. 교 육 명: 딥러닝, AI 언어모델 및 ChatGPT 활용 AI 서비스 구현하기 교육나. 교육일시: 2024.8.19~20(월~화), 22~23(목~금), 26~27(월~화), 9:30~18:00 (총45H)다. 교육장소: 온라인(실시간 Zoom수업, 강의녹화영상 제공)라. 모집인원: 총 20명 내외마. 신청기",2024-07-30 16:08:55.0
전자컴퓨터공학부,2024학년도 2학기 수강신청 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/891289/artclView.do,2024학년도 2학기 1학년 수강신청 안내 ※ 타과 개설 교과목 여석 문의 시 전화예절을 지켜주시기 바랍니다. ❏ 수강신청 방법 수강신청 방법전남대학교 포털(http://portal.jnu.ac.kr) ➔ 로그인 ➔ 내학사행정 ➔ 수업 ➔ 수강신청 ➔ 수강신청(학부) 또는 수강신청(간편) ❏ 수강신청 일정 구  분기  간시  간비  고수강신청 테스트7월 29일(월)10:00~18:00- 수강희망과목 예약 테스트7월 30일(화)10:00~18:00- 수강신청 테스트※ 테스트 종료 후 신청내역 일괄 삭제수강희망과목 예약8월 1일(목),2024-07-29 10:24:15.0
전자컴퓨터공학부,제5회 오아시스 해커톤 안내(모집: ~8/9),https://eceng.jnu.ac.kr/bbs/eceng/3287/891240/artclView.do,,2024-07-26 18:00:27.0
전자컴퓨터공학부,친환경 에너지향 융복합 반도체 회로 부품 및 친환경 모빌리티 시스템 분야 취업 로드맵 프로그램 교육생 모집(~8/25),https://eceng.jnu.ac.kr/bbs/eceng/3287/891112/artclView.do,"친환경 에너지향 반도체 시스템 분야 전문 인력 양성을 위하여 친환경 에너지향 반도체 회로 및 기업체 멘토링 특강에 참여할 학생을 모집합니다. 1. 교육 대상전남대학교 전자공학과, 컴퓨터정보통신공학과, 전자컴퓨터공학부, 전자통신공학과, 목포대학교 정보전자공학과 대학(원) 재학생, 휴학생 2. 교육 개요 가. 교육 내용 : 친환경 에너지향 반도체 회로 교육 및 한국전력공사 현직자 취업 멘토링 나. 교육 일시 : 2024년 8월 26일 월요일 14:00 ~ 17:00  다. 교육 장소 : 전남대학교 공과대학 6호관 720호 라. 교육 개",2024-07-25 17:33:07.0
전자컴퓨터공학부,2024학년도 2학기 수강신청 시행 계획 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/890911/artclView.do,업무내용기간시간대상내용수강인원 조정 24.7.24.(수)~7.26.(금)09:00～18:00 전공: 강좌 주관학과 교양: 강좌 협력학과 학년별 수강인원 관리 자과/타과/부전공 수강인원 조정 분반정보의 사무실 번호 입력수강신청테스트 24.7.29.(월)10:00~18:00 학부 전 학년 공통 수강희망과목 예약 테스트 24.7.30.(화)10:00～18:00 수강신청 테스트※ 테스트 종료 후 신청 내역 일괄 삭제수강희망과목예약 신청'24.8.1.(목)~8.2.(금)10:00～18:00 학부 전 학년 공통 학부생만 해당,2024-07-23 17:41:35.0
전자컴퓨터공학부,[반도체설계교육센터] 스마트전자회로설계챌린지 개최 안내(접수: ~7/31),https://eceng.jnu.ac.kr/bbs/eceng/3287/890866/artclView.do,,2024-07-23 14:36:22.0
전자컴퓨터공학부,2024학년도 2학기 푸른등대 기부장학금 신규장학생 선발 안내(~7/25 18:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/890727/artclView.do,한국장학재단에서 2024학년도 2학기 푸른등대 기부장학금 신규장학생 선발과 관련해 다음과 같이 안내해 드리오니 학생들의 신청 바랍니다.가. 모집 안내□ 모집 기간: 2024. 7. 10.(수) ~ 7. 25.(목) 18:00까지□ 지원기준: 저소득층 우수 대학생 등 (붙임1) 참고□ 지원내용: 학기당 생활비 장학금 100만원~300만원 (기부장학사업별 지원금액 상이)□ 신청 방법: 학생 본인이 한국장학재단 누리집(www.kosaf.go.kr) 또는 앱에서 신청   붙임 1. 사업계획 및 업무처리기준 1부.        2. 사업 요,2024-07-22 10:09:57.0
전자컴퓨터공학부,2024년 상반기 도전장학(미래) 선발 계획」 공고 안내(신청: ~7/25),https://eceng.jnu.ac.kr/bbs/eceng/3287/890554/artclView.do,"「2024년 상반기 3차 도전장학(미래) 선발 계획」을 다음과 같이 공고하오니 많은 신청바랍니다.가. 장학생 선발  1) 자격: 2024년 8월 학사과정 졸업자로서 2024학년도 후기 일반전형 및 학 석사연계과정에 지원하여 우리 대학교 일반대학원에 진학한 자       ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  2) 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원      ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  3) 제출서류대상제출 서류제출 기한제출처지",2024-07-18 10:29:54.0
전자컴퓨터공학부,2024학년도 2학기 푸른등대 기부장학금 신규장학생 선발 안내(신청: 7/10~25 18:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/890094/artclView.do,,2024-07-12 10:51:09.0
전자컴퓨터공학부,"2024년도 전기설비 안전진단에 따른 정전 안내(용봉, 첨단, 학동, 화순캠퍼스)",https://eceng.jnu.ac.kr/bbs/eceng/3287/889816/artclView.do,"우리 대학 자가용 전기설비 안전진단 관련하여 아래와 같이 정전 일정을 안내하오니, 참고하시기 바랍니다. 가. 정전일시 및 대상점검일정전 캠퍼스정전 사유정전시간7.6.(토)첨  단고압/저압설비안전진단09:00~13:00 (4시간)7.13.(토)학  동고압/저압설비안전진단09:00~13:00 (4시간)화  순7.27.(토)용  봉고압/저압설비안전진단09:00~13:00 (4시간)용봉캠퍼스 전체정전13:00~18:00 (5시간)건물별 부분정전나. 현장감독: 본부 시설과 김정훈(☏1222)다. 협조사항  1) 실험장비, 승강기 및 전산장비",2024-07-09 16:47:56.0
전자컴퓨터공학부,2024학년도 1학기 도전장학생(비상) 선발 안내(접수: 7/5~12 18:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/882873/artclView.do,"2024학년도 1학기 도전장학생(비상) 선발 안내 가. 선발인원(예정): 92명(학부재학생 88명, 외국인학생 4명)나. 장학금액(1인당): 1,800천원다. 접수기간: 2024. 7. 5.(금) 15:00~7. 12.(금) 18:00라. 신청방법전남대학교포털사이트(http://portal.jnu.ac.kr)에 로그인 후   교육지원   내학사행정  장학   도전장학   장학금신청에 접속하여 도전계획서 작성 및 제출붙임 2024학년도 1학기 도전장학생(비상) 선발 공고문 1부. 끝.",2024-07-08 16:18:25.0
전자컴퓨터공학부,2024학년도 2학기 우선 선발 장학 대상자 증빙 서류 제출(~7/12 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/882688/artclView.do,242024학년도 2학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자  장학 대상자는 명단[붙임1] 및 증빙서류를 2024. 7. 12.(금)까지 제출하여 주시기 바랍니다.  제출 기한: ~7월12일(금) 17:00  제출 방법: 학과사무실(공7-225) 방문 제출  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적,2024-07-05 17:51:28.0
전자컴퓨터공학부,[글로벌교육원] 2024년 특수외국어 배워보기 후속 연계 강좌 안내(신청: ~7/7),https://eceng.jnu.ac.kr/bbs/eceng/3287/882397/artclView.do,"글로벌교육원에서는 한국외대 특수외국어교육진흥원과 협력하여, 우리 대학 구성원의 특수외국어교육 학습 진흥을 위한 컨소시엄을 운영하고 있습니다. 이와 관련하여  특수외국어 배워보기 후속 연계강좌 를 아래와 같이 안내하오니, 각 학과(부)에서는 특수외국어 학습에 관심있는 학생의 참여 바랍니다.강좌명대상 언어주차비고특수외국어 배워보기 후속 연계  한걸음 더  배워보기16개 특수외국어(네덜란드어, 라오스어, 몽골어, 스와힐리어, 스웨덴어, 우즈베크어, 이란어, 이탈리아어, 인도네이사어 말레이시아어, 카자흐어, 태국어, 튀르키예어, 포르투갈어",2024-07-04 09:56:37.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 학생포트폴리오 경진대회 개최 안내(신청: 7/15~8/5),https://eceng.jnu.ac.kr/bbs/eceng/3287/882391/artclView.do,공학교육혁신센터에서는 학생들에게 향후 취업 및 진학 인터뷰 시에 유용하게 활용될 수 있는 개인 포트폴리오 작성의 기회를 제공하여 적극적인 자기 계발 및 커리어 관리를 유도하고자 다음과 같이 『2024 학생포트폴리오 경진대회』을 실시하고자 합니다. 관심 있는 학생들의 참여 바랍니다.  - 다    음 - 가. 명    칭: 2024 학생 포트폴리오 경진대회나. 신청기간: 2024.07.15.(월) 9시 ~ 2024.08.05.(월) 17시다. 심사일자: 2024.08.13.(화)(예정)라. 참가자격: 공고일 현재 공과대학 및 공학대학,2024-07-04 09:43:23.0
전자컴퓨터공학부,[한국과학기술정보연구원(KISTI)]2024년 연구데이터 분석활용 경진대회 안내(접수: ~7/8~29),https://eceng.jnu.ac.kr/bbs/eceng/3287/882010/artclView.do,,2024-06-28 16:32:30.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 에너지-AI 연계 프로젝트 설계 및 개발 실습기초 중장기과정 모집 안내(신청: 7/15~19 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/881960/artclView.do,공학교육혁신센터에서는 소재에 대한 이해와 AI기술 응용을 아우르는 융합형 인력을 양성하기 위한 목표로『에너지-AI 연계 프로젝트 설계 및 개발 실습기초 중장기과정』을 운영하고자 합니다.가. 교 육 명: 파이썬 기반 신재생에너지를 활용한 인공지능 모델 만들기 교육나. 교육일시(총45H):   (사전교육) 2024. 7.29.(월) ~ 2024. 8. 2.(금) 중 LMS 자율수강(총5시간)  (대면교육) 2024. 8. 5.(월) ~ 2024. 8. 9.(금)(총40시간)다. 교육장소: 소재컨소시엄 LMS 및 전남대학교 광주캠퍼스 공,2024-06-28 13:22:11.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 공학기초능력 배양 교육프로그램 참가자 모집 안내(신청: ~7/5 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/881957/artclView.do,공학교육혁신센터에서는 공학계열 공통 교과목들에 대한 자기주도적 학습 기회를 제공하여 전공 전문성 및 학업 성취도 향상에 도움을 주고자『공학기초능력 배양 교육프로그램』을 실시하고자 합니다. 가. 명    칭: 2024 공학기초능력 배양 프로그램나. 모집인원: 분반별 20명 내외다. 교육일시:  - 기초물리: 2024. 7. 22.(월) 13:00 ~ 2024. 7. 26.(금) 18:00(25시간)  - 기초수학: 2024. 7. 22.(월) 13:00 ~ 2024. 7. 26.(금) 18:00(25시간)  - 기초수학: 2024.,2024-06-28 13:19:02.0
전자컴퓨터공학부,2024학년도 제2학기 등록 안내(8/20~23 16:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/881907/artclView.do,"2024학년도 제2학기 등록금 납부를 다음과 같이 공고하니 등록에 차질 없으시기 바랍니다. 1. 기 간 : 2024. 8. 20.(화) ~ 8. 23.(금) 16:00까지 [4일간]2. 장 소 : 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점3. 등록금 분할납부 방법 가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생                     [신청제외자: 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자] 나. 신청기간 :",2024-06-28 10:05:51.0
전자컴퓨터공학부,"2024학년도 2학기 부·복수(연계)·융합전공, 마이크로디그리 취소 및 이수자 신청 안내( 24.7.2. 업데이트)",https://eceng.jnu.ac.kr/bbs/eceng/3287/881597/artclView.do,"2024.7.2. 업데이트 사항  ▶ (붙임3)마이크로디그리 개설 현황 추가  - 추가 내용 : 신규 마이크로디그리 13건2024학년도 2학기 부 복수(연계) 융합전공 취소 신청 및 이수자 선발을 아래와 같이 실시하오니 해당 일정에 따라 신청하시기 바랍니다. 1. 허용 학과(부) 및 전공 가. 복수전공 및 부전공: 간호대학, 수의과대학, 약학대학, 예술대학(디자인학과 및 미술학과 제외), 의과대학, 치의학전문대학원 학 석사통합과정, 자율전공학부를 제외한 전 학과(부) 나. 융합복수전공: 로봇공학융합전공, 미래에너지공학융합전공,",2024-06-25 11:04:19.0
전자컴퓨터공학부,2024학년도 2학기 대학직장 예비군 전입 신청 및 개인 정보 수정 안내(7/1~),https://eceng.jnu.ac.kr/bbs/eceng/3287/881154/artclView.do,"2024학년도 2학기 재학생 중 대학직장 예비군(전남대학교연대 소속)으로 편성되지 않은 학생은 예비군연대로 전입 신청 및 정확한 훈련 안내를 위하여 개인 정보를 수정바랍니다.  가. 대상: 2024학년도 2학기 대학(원) 재학생[신입(재입학), 편입, 복학, 전과생 포함]    1) 신청 기간: 2024. 7. 1.(월) ~    2) 신청 절차: 전남대학교 포털 내 학사행정 예비군 예비군 전입 신청    3) 전입 신청 4~5일 경과 후 예비군 홈페이지에서 소속 부대 변경 여부 확인  나. 소속 부대 확인 및 개인 정보 수정 절차",2024-06-19 16:31:18.0
전자컴퓨터공학부,[반도체개발지능화센터] 친환경 에너지향 반도체 소자 및 모빌리티 응용 부품 설계 교육생 모집 안내(~6/24),https://eceng.jnu.ac.kr/bbs/eceng/3287/880950/artclView.do,"친환경 에너지향 반도체 시스템 분야 전문 인력 양성을 위하여 기업 DB하이텍의 소자 및 모빌리티 응용 부품 설계 교육에 참여할 학생을 모집합니다. 1. 교육 대상  전남대학교 전자공학과, 컴퓨터정보통신공학과, 전자컴퓨터공학부, 전자통신공학과, 목포대학교 정보전자공학과 대학(원) 재학생, 휴학생 2. 교육 개요 가. 교육 내용 : 반도체 테스트 특강 및 반도체 DB하이텍 현직자 취업 멘토링 나. 교육 일시 : 2024년 6월 25일 화요일 15:00 ~ 17:00  다. 교육 장소 : 전남대학교 공과대학 6호관 105호 라. 교육 개",2024-06-17 17:40:02.0
