학부,제목,링크,내용,작성일
수학과,제22기(가을학기) 미래에셋 해외 교환장학생 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505734/artclView.do,"미래에셋박현주재단에서는 해외 교환학생 중 일정 요건을 갖춘 학생에게 장학금을 지원하고자 “제22기 미래에셋 해외 교환장학생”을 다음과 같이 선발합니다. 신청을 원하는 학생들은 온라인 지원 후, 4.11(수) 오전까지 학과실로 관련 서류를 제출해 주시기 바랍니다.   가. 온라인 지원기간(학부생): 2018. 4. 3.(화) ~ 4. 10.(화) 17:00까지    ※ 재단 홈페이지(http://foundation.miraeasset.com) 배너 클릭 후 지원서 작성 후 소속대학으로 온라인 지원 출력 후 증빙서류와 함께 제출",2018-03-15 11:51:17.0
수학과,2018학년도 하계 계절학기 개설교과목 수요조사 실시 안내,https://math.jnu.ac.kr/bbs/math/2076/505733/artclView.do,2018학년도 하계 계절학기 개설교과목 수요조사 실시 안내 (학생대상) - 신청기간 : 2018. 3. 12.(월) ~ 3. 23.(금)- 신청방법 : 전남대학교 포털사이트에 접속→교육지원→내 학사업무→수업→계절학기→계절학기 개설과목 수요조사 ※ 2과목까지 신청 가능,2018-03-13 17:32:04.0
수학과,2018학년도 1학기 교과구분 정정 실시 안내,https://math.jnu.ac.kr/bbs/math/2076/505732/artclView.do,"2018학년도 1학기 휴·복학에 따른 교과과정 적용년도 변경, 부·복수전공 선발/취소, 모집단위간이동(전과) 및 국내·외 타대학 교류로 인한 교과구분 상이 학생에 대하여 다음과 같이 교과구분 정정을 실시합니다.   해당 학생들은  04. 11.(수) 까지 교과구분 정정 신청서를 학과실로 제출하시기 바랍니다.    * 신청 방법  :  교과구분 정정 신청서를  학과  사무실에 제출( 부.복수전공  교과목 정정은 부 .복수전공  학과로 제출 )    * 신청 대상 : 기 이수한  교과목(타대학 교류 교과목 포함 ) 및 현재 수강  중",2018-03-13 17:20:41.0
수학과,2018학년도 신(편)입생 학생증(스마트카드) 배부 안내,https://math.jnu.ac.kr/bbs/math/2076/505731/artclView.do,"▶신입생(편입생) 스마트카드학생증 배부 -배부일자 : 2018. 3. 22(목), 09:00~17:00-배부장소 : 용지관 컨벤션홀 로비(기획전시실)-준비물 : 신분증",2018-03-09 17:12:51.0
수학과,2018학년도 상반기 교직 적성·인성 검사 실시 안내,https://math.jnu.ac.kr/bbs/math/2076/505730/artclView.do,"2018학년도 상반기 교직 적성인성검사를 실시합니다.     가. 검사 일시: 4. 6.(금) 16:15 ~ 16:45 (16:00까지 입실) 【준비물】 신분증, 컴퓨터용 사인펜 반드시 지참  나. 검사 장소: 【광주】자연대 3호관, 【여수】인사관 (4월 3일 이후 대학 홈페이지→공지사항에서 개인별 고사실 확인)  다. 검사 신청: 3. 19.(월) ~ 3. 30.(금) 【포털→교육지원→내학사행정→교직→교직적·인성검사】에서 학생이 직접 신청   라. 교직적성·인성검사 불합격 판정자의 경우 불합격자 대상 프로그램을 이수해야만 재응시",2018-02-26 17:35:11.0
수학과,2018학년도 1학기 추가등록 및 추가 휴·복학 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505729/artclView.do,"우리 대학교에서는 2018. 2. 19.(월) ~ 2. 22.(목) 등록을 실시하였으나 아직까지 등록금을 납부하지 못한 학생이 있어 다음과 같이 추가 등록기간을 설정, 시행하오니 기간내에 등록금을 납부하시기 바랍니다.     ■  다      음  ■     1. 기    간 : 2018. 3. 15.(목) ~ 3. 16.(금) [2일간] 16:00까지     2. 납입금 납부장소 : 광주은행 및 농협전국 본·지점(지역농협 포함)      3. 유의사항       가. 이번 등록기간에 등록하지 못할 학생은 미등록휴학(휴학종류: 일반",2018-02-23 10:37:20.0
수학과,2018년도 1학기 대학직장 예비군 전입신청 및 개인 정보 수정 안내,https://math.jnu.ac.kr/bbs/math/2076/505728/artclView.do,"2018년도 1학기 대학직장 예비군 전입 신청 및 개인 정보 수정 안내2018년도 1학기 재학생 중 대학직장 예비군(전남대학교연대)으로 편성되지 않은 학생은 예비군연대로 전입 신청하기 바라며 정확한 교육훈련 안내를 위하여 개인 정보를 수정하시기 바랍니다.     1. 대상 : 2018년도 1학기 대학(원) 재학생(1학기 신·편입, 복학생 포함)대학(원) 신·편입생 : 예비군연대 방문, 전입 신청(전입신청서 작성)복학생 : 먼저 예비군 홈페이지에서 소속 부대 확인 후 전남대학교연대로 편성되지 않은 학생은 전입 신청(전화 신청 가능)",2018-02-21 11:01:18.0
수학과,2018학년도 건강밥상(아침식사) 제공 안내,https://math.jnu.ac.kr/bbs/math/2076/505727/artclView.do,"우리 학교에서는 아침식사하기 운동을 통하여 건강한 인재양성 및 아침형 생활을 유도하고 학교 생활에 활력을 증진시키기 위하여  건강밥상(아침식사)을 제공하고 있으니 학생 여러분께서는 많이 이용하여 주시기 바랍니다.        1. 제공 기간 : 2018.3.5.(월) ~ 12.21.(금)    ※ 공휴일 및 여름방학 기간(6.22.~ 8.31.) 제외    2. 이용 시간 : 월~금요일 8시 부터 9시까지(선착순 한정)  3. 이용 장소     - 광주용봉캠퍼스: 제1학생식당, 제2학생식당     - 학동캠퍼스: 명학회관식당 1층",2018-02-19 09:30:05.0
수학과,2018학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505726/artclView.do,"2018학년도 신(편)입생 학생증(스마트카드) 발급 신청 안내           1. 발급대상: 2018학년도 신(편)입생        2. 학생증 신청방법       가. 홈페이지 포털(http://portal.jnu.ac.kr) 접속→ 서비스데스크 → 스마트카드 → 발급신청      나. 증명사진(3x4cm)을 JPG 파일로 등록하고 발급신청     다. 광주은행(https://www.kjbank.com/ib20/mnu/FPMCARD080000)          → 광주은행 사이트로 이동하여 개인정보 수집, 이용, 제공동의서 제",2018-02-12 17:51:21.0
수학과,빅데이터와 산업수학 주제 발표대회 알림,https://math.jnu.ac.kr/bbs/math/2076/505725/artclView.do,"빅데이터와 산업수학 주제 발표대회     수학과에서 다음과 같이 빅데이터와 산업수학이라는 주제를 가지고 발표 경진대회를 개최합니다. 관심 있는 학생 및 팀은 아래의 내용을 참고하시고 참가신청하시기 바랍니다.     ◈ 일시 : 2018. 2. 19(월), 16:00~18:00◈ 장소 : 자연대 1호관 310호◈ 대상 : 수학과 재학생◈ 주제 : 빅데이터와 산업수학          (발표 15분, 질의응답 5분)◈ 시상 및 상금 : 시상인원상금최우수상1명50만원우수상2명30만원장려상4명20만원     ◈ 신청 : 2018. 2. 14",2018-02-12 16:53:12.0
수학과,2018.1학기 대체교과목 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505724/artclView.do,"2018학년도 1학기 대체교과목을 신청할 학생은    2018. 02. 28.(수)까지  학과실로 신청하시기 바랍니다.    ※ 수강중인 교과목은 대체교과목 지정이 불가하므로    수강 전 대체교과목 신청 기간에 신청하시기 바랍니다!!        1. 대체교과목 지정 사유           가. 이수해야 할 교과목이 교과과정 변경으로  폐지,    변경되어 이수할 수 없는 경우     나. 교과목을 재수강하고자 하나 교과과정 변경으로  교과목이 폐지,    변경되어 이수할 수 없는 경우       대체교과목 신청 전 확인사항",2018-02-06 17:41:15.0
수학과,2018학년도 제1학기 시간제등록생 합격자 유의사항 안내,https://math.jnu.ac.kr/bbs/math/2076/505723/artclView.do,2018.1학기 시간제등록생 합격자 유의사항을 안내합니다. 첨부파일을 참고하시기바랍니다^^,2018-01-31 10:30:53.0
수학과,2018 교직과정이수자 교육실습 실시 및 교육실습비 납부 안내,https://math.jnu.ac.kr/bbs/math/2076/505722/artclView.do,"2018학년도 비사범계 교직과정이수자 교육실습비 납부를 다음과 같이 안내합니다.- 교육실습비 납부기간 :  2018. 03. 05.(월) ~ 03. 07.(수)  - 교육실습비 납부금액 :  교육실습생 1인당 100,000원 - 교육실습기간 : 2018. 04. 23.(월) ~ 2018. 05. 18.(금)[4주간] - 납부대상 : 교직과정 이수자로서 2018학년도 교육실습 학생- 납부방법    직접납부방법 : 제1학생회관(구우체국) 신용협동조합 고지서 납부   계좌송금방법 : 계좌번호 학과실로 문의 바랍니다.    (※ 입금 시",2018-01-31 10:12:17.0
수학과,2018학년도 학교현장실습 동의서 제출 요청,https://math.jnu.ac.kr/bbs/math/2076/505721/artclView.do,"2018학년도 비사범계 교직과정이수자의 학교현장실습(교육실습)에 따른 동의서를 제출 바랍니다. 가. 교육실습 기간 : 2018. 04. 23.(월) ~ 05. 18.(금) [4주간] 나. 학교현장실습동의서 제출 기한 : 2017. 03. 26.(월)   다. 동의서 제출 대상자 :  155894, 153887, 121416, 155870  ※ 학생이 직접 실습 예정 학교를 방문하여 확인 받은 학교현장실습 동의서를 학과실에 제출. ※ 교육 실습 희망학교에 '교육실습생소개서' 제출※ 실습 예정 학교를 방문할 때 교육실습생소개서를 학과실",2018-01-31 10:04:40.0
수학과,"2018학년도 1학기 부,복수전공 면접 일정",https://math.jnu.ac.kr/bbs/math/2076/505720/artclView.do,"2018학년도 1학기 부,복수전공 면접 일정을 안내해드립니다.     - 시험일자 :     2018. 01. 22.(월) 10:00(시험)        - 시험장소 : 자연대 1호관 310호  시험 대상자는 155972, 133037, 140174 3명 입니다. 01. 22.(월) 9:45까지 자1-310호로 오시길 바랍니다.       나머지 학생은 지원자격 미달로 탈락입니다.(지원자격:평균평점 3.0이상 / 수학1, 수학2 이수자)",2018-01-19 15:19:07.0
수학과,2018학년도 1학기 교직 「응급처치 및 심폐소생술 실습」 실시 안내,https://math.jnu.ac.kr/bbs/math/2076/505719/artclView.do,"가. 실습 대상: 사범대학, 교육대학원, 비사범대학 교직이수자 재학생, 수료생 및 졸업유보생  나. 실습 횟수: 2회 이상, 단 1년에 1회를 초과하여 실습을 이수할 수 없음. ※ 본교(여수 포함) 실습 1회, 병원 실습 1회 이수 바람.  다. 1학기 실습 신청 기간: 1. 22.(월) 2. 9.(금), “포털→내학사행정→교직→응급처치및심폐소생술실습”에서 학생이 직접 신청  라. 일시, 장소 및 실습 인원: 자세한 일시 및 장소에 대한 사항은 【붙임】의 연간 계획 참조     1) 용봉캠퍼스: 3. 29.(목) 오전/오후, 3.",2018-01-16 15:43:08.0
수학과,2017.전기(2018년 2월) 학부 졸업(수료)사정 및 유보 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505718/artclView.do,"2017학년도 전기(2018년 2월) 졸업사정을 실시합니다.   교과구분 정정(동계계절학기 포함), 전공영역 인정, 컴퓨터 및 외국어 자격증 등 각종 관련 서류들을 아직 제출하지  않은 학생은 01. 24.(수)까지     제출하시기 바랍니다. 또한, 졸업 관련 사항 확인을 위하여 위 기간동안 학과실에서 졸업대상자 모두에게 전화를 할 예정입니다.학과실(062-530-3330)에서 부재중 전화가 와있다면 다시 전화해주시기 바랍니다.- 유보신청 기간 : 2018. 01. 10.(수) ~ 2018. 01. 19.(금)     ★추가신청기",2018-01-15 17:41:51.0
수학과,수학과 조교 채용 공고,https://math.jnu.ac.kr/bbs/math/2076/505717/artclView.do,"아래와 같이 수학과 조교를 채용 합니다. 1. 자격 : 학사학위 이상 소지자 및 2018년 2월 졸업예정자(수학전공자 우대) 2. 담당업무 : 교무조교 3. 제출서류 : 이력서 1부, 학사학위 성적증명서 1부,  4. 서류제출기간 : 2017. 1. 15(월) ~ 1. 26(금), 18:00 5. 서류제출처 : 수학과사무실(자연대1호관 332호) 또는 이메일 접수(math3330@jnu.ac.kr) 6. 기타 사항 문의처 : 수학과사무실(062-530-3330), 김민경 조교 ※ 서류심사 합격자는 개별 통보함.",2018-01-12 09:12:01.0
수학과,2018년 통영시 저소득 대학생 장학금 지원대상자 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505716/artclView.do,"통영시에서 “통영시 저소득 대학생 장학금 지원대상자 선발”을 다음과 같이 한다하오니 지원 대상자는 신청하길 바랍니다.  가. 지원 근거 및 사업개요    1) 선발분야 : 전공 불문(최대 2회 지급, 기존 2회의 장학금을 지급 받은 학생은 신청 불가)    2) 지원인원 : 00명    3) 지원금액 : 1인당 상한액 300만 원 이내(예산 범위 내에서 금액 결정)    4) 지원자격 : 아래 4가지를 모두 만족하는 자       - 2018년 공고일 현재 통영시 소재 고등학교 졸업(예정)자로 대학에 입학하였거나   재학 중인 학생",2018-01-11 15:58:23.0
수학과,2018.1학기 타대학 교류수학 안내,https://math.jnu.ac.kr/bbs/math/2076/505715/artclView.do,"전남대학교 홈페이지 공지사항에 2018학년도 1학기 타 대학교 수학에 관한 글들이 올라오고 있습니다.  교류수학을 희망하는 학생은 제출서류를 해당 신청 기한보다 2일 전까지 수학과사무실에 제출해 주시기 바랍니다.    ※ 학과실로 제출하는 기한은 해당 신청 기한보다 2일 전입니다. 꼭 지켜주세요.          제출 마감일이 수요일이면 월요일까지 학과실로 제출, 제출마감일이 월요일이면 목요일까지 학과실로 제출!!",2018-01-09 10:57:55.0
수학과,2017.전기 2차 졸업시험 결과 공지,https://math.jnu.ac.kr/bbs/math/2076/505714/artclView.do,2017학년도 전기(2018년 2월) 졸업예정자 2차 졸업시험 결과를 첨부파일에서 확인해주시기 바랍니다.,2017-12-28 11:31:23.0
수학과,2017.전기 1차 졸업시험 결과 및 2차 졸업시험 일정 공지,https://math.jnu.ac.kr/bbs/math/2076/505713/artclView.do,2017학년도 전기(2018년 2월) 졸업예정자 1차 졸업시험 결과를 첨부파일에서 확인해주시기 바랍니다.    3차 시험은 실시하지 않으므로 응시대상자는 2차 시험에 꼭 응시해주시기 바랍니다.    (2차시험에도 불합격시 졸업 불가)     추가로 면제를 받을 수 있거나 면접 등의 사정으로 인해 당일 시험이 어려운 학생은 12. 20.(수)까지  학과실로 미리 연락 바랍니다.    2차 졸업시험 일정  - 일시 :  2017. 12. 22.(금) 16:30   - 집결장소 : 자연대 1호관 310호  - 응시대상 :    1과목 불,2017-12-08 15:07:24.0
수학과,2017. 전기 교원자격무시험검정 신청 접수,https://math.jnu.ac.kr/bbs/math/2076/505712/artclView.do,2017학년도 전기(2018년 2월) 졸업예정자 중 교직이수자 에 대하여  교원자격증 취득을 위한 교원자격무시험검정신청을 접수합니다.해당 학생들은 첨부된 작성요령의 마지막 페이지를 참고하여  교원자격무시험검정원서를 작성하여 제출하여 주시기 바랍니다.※  수료/졸업유보한 학생들도 다시 제출해야 합니다!! 신청서 접수 기간은   12. 14.(목) 오전까지 입니다. 제출 기한을  엄수해 주시기 바랍니다.^^,2017-12-07 17:35:03.0
수학과,2018학년도 1학기 영호남 교류학생 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505711/artclView.do,"우리대학은 동서화합의 기틀을 마련하고, 대학간 상호 발전을 위해 2018학년도 1학기 영·호남 교류학생을 선발하고자하니 학생들의 많은 관심 바랍니다.  가. 선발인원: 경북대학교 40명, 부산대학교 20명, 울산대학교 10명  나. 지원대상: 2학기 이상 이수하고, 기이수과목 평점평균 2.75이상  다. 모집 및 홍보    - 모집공고: 2017. 11. 29.(수) ~ 2018. 1. 9.(화) / 교내 홈페이지 및 단과대학 안내   - 접수기간: 2017. 12. 11.(월) ~ 2018. 1. 9.(화)   - 접수방법: 전남",2017-11-30 15:30:39.0
수학과,2017. 전기 졸업예정자 졸업시험 장소 안내,https://math.jnu.ac.kr/bbs/math/2076/505710/artclView.do,2017학년도 전기 졸업예정자 졸업시험 시간 및 장소를 안내합니다.   - 일시 : 2017. 12. 01.(금) 16:30    - 장소 : 자연대1호관 335호,2017-11-29 16:20:58.0
수학과,2017학년도 3회차 공인외국어시험 응시료 지원 안내,https://math.jnu.ac.kr/bbs/math/2076/505709/artclView.do,"우리 대학 학생의 취업 기회 증대를 위한 『2017학년도 2학기 공인 외국어시험 응시료 지원』을 아래와 같이 지원하니 해당 학생들은 참고하시기 바랍니다. 1. 목적: 외국어 성적 향상을 통한 취업응시 기회 확대 및 지원 자격 구비2. 대상: 2017. 12. 01.기준 재학생 신분을 유지 한 학생      가. 자연과학대학 및 직할학부 생명과학기술학부 1~4학년 재학생(휴학생 제외)    나. 1,2회차 지원학생의 경우 1,2회차 지원 외국어 점수보다 향상된 경우에 한함3. 외국어 인정 과목    가. 영어권 시험: TOEIC, T",2017-11-29 14:12:00.0
수학과,2017년 광주은행 단기 인턴프로그램 신청 알림,https://math.jnu.ac.kr/bbs/math/2076/505708/artclView.do,"아래와 같이 광주은행 단기 인턴프로그램을 실시하니 희망자는 12.10.(일)까지 첨부된 지원서를 작성하여 취업진로사이트-기업추천에서 추천요청하세요. 1. 인턴기간 : 2017. 12. 18. ~ 2018. 2. 16. 2개월2. 인턴장소 : 광주은행 본점 및 지점 (희망지역을 참고하여 배치)3. 지원대상 :  2016년 8월 및 2017년 2월 졸업자. 지원순서 참조하여 선발   * 선발자는 12.11일 통보함(홈페이지, 문자)  4. 근무시간 : 하루 8시간, 주 5일 근무   5. 인턴급여 : 160만원 내외",2017-11-27 12:25:31.0
수학과,2018학년도 1학기 1차 국가 교육근로장학사업 학생신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505707/artclView.do,"2018학년도 1학기 1차 국가 교육근로장학사업을 다음과 같이 안내하오니, 많은 학생들이 신청하길 바랍니다.  가. 신청기간: 2017. 11 .17.(금) 09:00 ~ 12. 12.(화) 18:00  나. 신청자격: 학교 재학중인 학생으로 아래의 두가지 요건 충족 학생    - 직전학기 성적 1.75이상    - 소득분위 8분위 이하(기초생활수급자 및 차상위 포함)     ※ 소득순위 상위부터 우선 고려, 동일 순위 내에서 장애인·국가유공자 등 우선 선발  다. 신청방법: 한국장학재단 홈페이지 로그인→장학금→장학금 신청→신청서",2017-11-21 10:14:01.0
수학과,2018년 1학기 국가장학금 1차 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505706/artclView.do,"가. 신청 기간: 2017. 11. 17.(금) ~ 2017. 12. 12.(화) 18:00 (토․일요일, 공휴일 포함 24시간 신청 가능, 마감일 제외)     ※ 여수캠퍼스 학생: “전남대학교(본교)” 선택 후 본인 학과로 신청(전남대학교 여수캠퍼스로 신청 불가).  나. 신청 자격     - 2018년 1학기 등록 및 학기 이수 예정학생(신입생포함)       ※ 자격 제한 학생: 수업연한 초과자, 2017학년도 2학기 학사경고자 등  다. 신청 방법     - 한국장학재단 홈페이지(www.kosaf.go.kr)접속하여 가구",2017-11-20 17:30:10.0
수학과,2017.전기 졸업예정자 졸업시험 일정 및 예상문제 공지,https://math.jnu.ac.kr/bbs/math/2076/505705/artclView.do,"2017학년도 전기(2018년 2월) 졸업예정자 졸업시험 일정을 안내해 드립니다.    해당 학생들은   11. 23.(목)까지       응시과목을   학과실에 방문하여     접수하시기 바랍니다.- 일시 :    2017. 12. 1.(금) 오후 4시 30분 (예정)                    ※ 정확한 일정은 추후 다시 공지!!                         - 응시과목 :    위상수학, 미분적분학, 고급해석학, 현대대수학, 선형대수학                            5과목 중 2과목 이상",2017-11-06 09:30:46.0
수학과,2017.전기(2018.2월) 학부 졸업(수료)예비사정 실시!,https://math.jnu.ac.kr/bbs/math/2076/505704/artclView.do,"2017학년도 전기 학부 졸업(수료)예비사정을 실시합니다.2017학년도 전기(2018년 2월) 졸업 희망자는 다음 사항을 꼼꼼히 확인하시고 자격증 등 관련 서류는  11. 15.(수) 오전까지 학과실로 제출 바랍니다.    (★기간엄수★)    1. 졸업소요학점2. 교과구분정정(부,복수전공은 부,복수전공 학과로)3. 조기졸업신청(서류제출)4. 부,복수전공 신청 및 취소5. 졸업자격인정기준(전공,컴퓨터,외국어영역) 합격 여부  6. 핵심교양 이수 여부       전남대학교 홈페이지(-대학생활-교육지원-교과과정)    에서 졸업 관련된",2017-11-03 09:53:57.0
수학과,2017년 하반기 전남인재육성 장학생 선발 계획 안내,https://math.jnu.ac.kr/bbs/math/2076/505703/artclView.do,전남인재육성재단에서 2017년 하반기 전남인재육성 장학생을 붙임과 같이 선발하니 학생들의 많은 신청 바랍니다.,2017-11-02 16:12:43.0
수학과,2018년 삼성드림클래스 겨울캠프 대학생 강사 모집 안내,https://math.jnu.ac.kr/bbs/math/2076/505702/artclView.do,1. 모집기간: 2017. 11. 1.(수) 14:00 ∼ 11. 8.(수) 10:002. 모집대상: 수업강사 및 진행강사3. 접수방법: 삼성드림클래스 홈페이지(www.dreamclass.org) 접속 회원가입 후 공고 페이지 하단의 지원신청 클릭4. 자세한 내용은 붙임 공고문 참조,2017-10-25 11:33:43.0
수학과,2017년 하반기 추가 교직 적성·인성검사 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505701/artclView.do,"가. 검사 대상: 2017. 2학기 졸업(수료)예정자 중 1회 미수검자                           [2018. 1학기 졸업(수료)예정자 중 2회 미수검자 포함]나. 검사 일시: 11. 22.(수) 16:15 ~ 16:45(16:00까지 입실 완료)다. 검사 장소: 신청 완료 후 추후 공지(광주캠퍼스에서만 실시)라. 준비물: 신분증(주민등록증, 운전면허증, 학생증 등) 및 컴퓨터용 수성사인펜 반드시 지참 바람. 마. 유의 사항                    1) 금번 학기 내 추가 검사 없음",2017-10-20 16:47:46.0
수학과,2017.동계 타대학교 교류수학 안내,https://math.jnu.ac.kr/bbs/math/2076/505700/artclView.do,"전남대학교 홈페이지 공지사항에 2017학년도 동계 계절학기 타 대학교 수학에 관한 글들이 올라오고 있습니다.  교류수학을 희망하는 학생은 제출서류를 해당 신청 기한보다 2일 전까지 수학과사무실에 제출해 주시기 바랍니다.    ※ 학과실로 제출하는 기한은 해당 신청 기한보다 2일 전입니다. 꼭 지켜주세요.        제출 마감일이 수요일이면 월요일까지 학과실로 제출, 제출마감일이 월요일이면 목요일까지 학과실로 제출!!",2017-10-17 10:29:20.0
수학과,2017.2학기 도전장학생 선발 계획 안내,https://math.jnu.ac.kr/bbs/math/2076/505699/artclView.do,"가. 장학생 선발 예정 인원: 167명(학부재학생: 160명, 외국인학생: 7명)나. 장학금액: 1인당 150만원다. 지원서 접수 및 1단계 선발자 PPT 제출 기간  - 지원서 접수 기간: 2017. 10. 30.(월) 09:00 ~ 11. 3.(금) 18:00 - 1단계 선발자 PPT 제출기간: 2017. 11. 13.(월) 09:00 ~ 11. 16.(목) 17:00 라. 지원(신청)방법   - 우리 대학교 포털사이트(http://arsam.jnu.ac.kr)에 로그인 후 → 교육지원 →    취업·진로→ 장학 →",2017-10-13 17:37:59.0
수학과,2017학년도 2학기 글로벌커뮤니케이션잉글리쉬 시험 안내,https://math.jnu.ac.kr/bbs/math/2076/505698/artclView.do,"가. 응시대상(총 7,235명, 대상자 생성기준일: 2017. 9. 22.)                - 2014학년도 이후 입학자 및 2016학년도 이후 편입학자 중 현재 학적상태가 재학중이며 글로벌커뮤니케이션잉글리쉬 시험 최고 점수가 750점 미만인 학생                  ※ 응시횟수가 총 4회인 학생은 응시대상에서 제외                - 2014학년도 이후 입학자 및 2016학년도 이후 편입학자 중, 특별한 사유로 2학년 2학기 종료 시 까지(편입학자는 3학년 2학기 종료 시까지) 동 시험 응시횟수",2017-09-29 14:30:26.0
수학과,제36회 전국 대학생 수학 경시대회 알림,https://math.jnu.ac.kr/bbs/math/2076/505697/artclView.do,"◆ 제36회 전국대학생 수학경시대회 공고 ◆  제36회 전국 대학생 수학 경시대회를 다음과 같이 실시하오니 많이 응시하기 바랍니다. ※ 학과에서는 경시대회 응시료를 지원해 줍니다.   - 응시대상            ① 응시자격 : 전국 대학(교) 재학생           ② 응시분야 : 제 1 분야 (수학 및 수학관련 학과 대학생)                                제 2 분야 (제 1 분야 이외의 학과 대학생)        - 일시 : 2017년 11월 18일(토), 10:00 ~ 13:00(180분)- 장",2017-09-27 10:25:10.0
수학과,2017.2학기 광주광역시 대학생 학자금대출 이자지원 신청 안내,https://math.jnu.ac.kr/bbs/math/2076/505696/artclView.do,"2017학년도 2학기 광주광역시 대학생 학자금대출 이자지원 신청 안내 가. 지원대상  1) 공고일 현재 광주광역시에 주소를 두고,  2) 광주광역시 소재 대학교 학부 및 대학원 재학생 또는 휴학생(여수캠퍼스 제외)  ※ 1),2) 조건이 모두 해당되어야 함나. 지원범위: 2017학년도 1학기 이후 대출받은 학자금의 2017.7.1~12.31. 발생이자다. 신청기간: 2017. 9. 25.(월) ~ 10. 31.(화) 18:00까지라. 신청방법: 광주광역시 홈페이지(www.gwangju.go.kr) 신청마. 제출서류: 이자지원 신청서",2017-09-25 17:26:54.0
수학과,2017년도 하반기 전주시 대학생 학자금 대출이자 지원 사업 안내,https://math.jnu.ac.kr/bbs/math/2076/505695/artclView.do,"전주시에서는 관내 학생들이 경제적 여건에 관계없이 의지와 능력에 따라 학업에 전념할 수 있는 환경을 조성하기 위해 「전주시 대학생 학자금 대출이자 지원 사업」을 추진하오니, 많은 신청 바랍니다. 가. 지원대상 : 전주시에 주민등록이 있는 전국 대학생    ※ 졸업생 및 대학원생 제외 나. 지원내용 : 2016년 이후 한국장학재단에서 받은 학자금 대출이자(생활비 제외) 다. 지원방법 : 한국장학재단 학자금 대출금 상환 라. 신청기간: 2017. 10. 1.(일) ~ 10. 31.(화)  ※ 10월 신청자 : 7월~12월까지 발생한 이",2017-09-22 15:35:14.0
수학과,2018년 아산사회복지재단 장학생 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505694/artclView.do,"2018년 아산사회복지재단의 장학생을 아래와 같이 선발한다 하오니 많은 신청할 바랍니다.                       아                      래가. 선발부분 : 다솜장학생, 나래장학생, 재능나눔장학생나. 접수기간 : 다솜.나래장학생 – 10월 10일(화) 〜 10월 20일(금)                  재능나눔장학생 –  10월 23일(월) 〜 11월 3일(금)다. 신청방법 : 온라인 신청(재단 홈페이지 게시).  자세한 내용은 첨부파일을 참고하세요^^",2017-09-21 11:11:21.0
수학과,2017년 지산한길 비전장학생 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505693/artclView.do,"2017년 지산한길 비전장학생 선발 안내    전남대학교 수학과에 재학중인 학생으로 수학인으로서의 장래 비전을 확고히 갖추고 모범적인 대학생활을 이끌어갈 인재에 대한 장학생을 아래와 같이 선발합니다. ▶ 선정인원   : 7~8명 (학년별 조정 가능, 1학기 및 8학기 등록학생은 제외)▶ 장학금액   : 각 200만원 (단, 최우수학생은 300만원)▶ 선정시기   : 2017. 11. 10(금) (수학과 진로및취업 캠프)▶ 심사규정   :      1) 학업성적 40%,           2) 영어성적 20%,",2017-09-19 15:18:17.0
수학과,2017. 2학기 교과구분 정정 실시 안내,https://math.jnu.ac.kr/bbs/math/2076/505692/artclView.do,2017 학년도  2학기 휴.복학 등에 따른 교과과정 적용년도  변경 및 부   .   복수전공 선발   .   취소 등으로 인한 교과구분 상이자에  대하여 교과구분 정정을  실시합니다.    해당 학생들은  10. 11.(수) 까지 교과구분 정정 신청서를 학과실로 제출하시기 바랍니다.    * 신청 방법  :  교과구분 정정 신청서를  학과  사무실에 제출( 부.복수전공  교과목 정정은 부 .복수전공  학과로 제출 )    * 신청 대상 : 기 이수한  교과목(타대학 교류 교과목 포함 ) 및 현재 수강  중인 교과목 중 교과구분이,2017-09-15 15:00:47.0
수학과,제21기 미래에셋 해외 교환장학생 선발 안내,https://math.jnu.ac.kr/bbs/math/2076/505691/artclView.do,"미래에셋박현주재단에서 우리대학 해외 교환학생 중 일정 요건을 갖춘 학생에게 장학금을 지원하고자   ""제21기 미래에셋 해외 교환장학생""을 선발합니다. 신청을 원하는 학생들은 9.20.(수) ~ 9.26.(화)  사이에 미래에셋 홈페이지에서 온라인 지원      을 한 후, 9.27.(수) 오전까지    학과실로 관련 서류를 제출          해주시기 바랍니다.  가. 온라인 지원기간 :    2017.9.20.(수) ~ 9. 27.(수) 17:00까지   ※  재단홈페이지(    http://foundation.miraeasse",2017-09-13 16:09:12.0
