학부,제목,링크,내용,작성일
융합전공,[언어교육원]2023학년도 5차 외국어강좌 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/858401/artclView.do,▶외국어강좌 접수https://lec.jnu.ac.kr/▶공인영어시험대비반 접수(토익 / 토익스피킹 / 모의토익)https://www.gtcprogram.com/jnu/index.php?M=enrolment,2023-10-13 09:35:26.0
융합전공,FuriosaAI 해커톤 홍보,https://cvg.jnu.ac.kr/bbs/cvg/405/858394/artclView.do,https://furiosa-aihackathon.imweb.me/index,2023-10-13 09:32:23.0
융합전공,[학사안내]2023학년도 제2학기 최종 등록 및 휴학 신청 기간 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/856761/artclView.do,"공 고  우리 대학교에서는 2023학년도 제2학기 최종 등록기간을 다음과 같이공고하니 등록금을 납부하지 못한 학생은 기한 내에 등록금을 납부하시기바랍니다.                           ■ 다 음 ■1. 기 간 : 2023. 10. 5.(목) ~ 10. 6.(금) 16:00 [2일간]  ➣ 2023. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장소 : 광주, 농협, 국민, 신한은행 전국지점  ➣ 고지서 상의 가상계좌 입금, 광주은행 신용카드 납부 가능3. 휴학 신청 : 전",2023-09-18 09:24:55.0
융합전공,인공지능 콘텐츠 융합 창작랩  지원 프로그램 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/856718/artclView.do,,2023-09-15 17:08:59.0
융합전공,[전북창조경제혁신센터] 2023 데이터안심구역 공동경진대회 및 2023 금융데이터 액셀러레이티이 교육 홍보,https://cvg.jnu.ac.kr/bbs/cvg/405/856717/artclView.do,"○ 데이터 안심구역 공동 경진대회 1. 참가신청 사이트 : https://dszcontest2023.kr/  단, 데이터 경진대회 수상경력 없어야함. 2. 접수기간 : 2023년 9월 1일(금) ~ 2023년 10월 6일(금) 18시 까지    * 접수 시 참가팀이 이용할 데이터 안심구역 장소 선택   전라북도 국민연금공단 전북창조경제혁신센터 선택 3. 평가방법   - 예선 : 제출한 아이디어 제안서 서면 평가(예선 통과 시 멘토링 교육 진행)   - 본선 : 발표평가 4. 시상내역 : 총 15점 및 부상(총상금 2,200만원)",2023-09-15 17:06:17.0
융합전공,「삼성 청년 SW 아카데미」11기 교육생 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/856716/artclView.do,홈페이지  https://www.ssafy.com/ SSAFY Twin Campus  https://zep.us/play/8r9VmO,2023-09-15 17:03:55.0
융합전공,[로컬업] 화순군 취/창업 성공 패키지 프로그램 교육생 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/856715/artclView.do,"중소기업 취업 장려 프로그램 교육생 모집   「이력서 자소서 면접 기업 탐방 한 번에 끝! 중소기업 취업 장려 프로그램」  어디서부터 준비해야 할지 막막한 취업 준비! 이력서, 자소서, 면접 준비부터 우수 중소기업 탐방까지 취업 성공을 위한 원스톱 코스, 중소기업 취업 장려 프로그램을 시작합니다.      □ 모집요강  모집기간: 2023. 09. 04.(월) ~ 09. 14.(목)     교육일시 1차시  취업 특강 2023. 09. 18.(월) 10:00 ~ 17:00 기업 탐방 2023. 09. 25.(월) 13:00 ~",2023-09-15 17:00:44.0
융합전공,[공지사항] 2023학년도 2학기 교과구분 정정 실시 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/856224/artclView.do,"2023학년도 2학기 교과구분 정정 실시 안내    2023학년도 2학기 교과구분 정정을 실시하니 아래 내용을 참고하여 신청하시기 바랍니다.교과구분 정정은 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발/취소, 모집단위간 이동(전과), 국내 타대학 교류 등으로 인하여 본인이 적용하는 교육과정의 교과구분과 성적표의 교과구분이 상이한 학생에 대하여 실시하므로, 기간 내에 붙임 신청서를 작성하여 주전공학과 또는 부 복수전공학과 사무실로 제출하시기 바랍니다.1. 교과구분 정정 신청 기간: 2023. 9. 11.(월) ~ 9.",2023-09-12 09:53:16.0
융합전공,(9/11~9/20) [조영준교수 학부연구생 모집] 컴퓨터비전 연구실원 모집 공고,https://cvg.jnu.ac.kr/bbs/cvg/405/856042/artclView.do,,2023-09-11 10:27:05.0
융합전공,[학사안내]2023학년도 동계 계절학기 개설교과목에 대한 수요조사 실시,https://cvg.jnu.ac.kr/bbs/cvg/405/855627/artclView.do,2023학년도 동계 계절학기 개설교과목에 대한 수요조사 실시 가. 신청기간: '23. 9. 8.(금) ~ 9. 15.(금)나. 신청대상: 계절학기 수강 희망 학생다. 신청방법: 전남대학교 포털(http://portal.jnu.ac.kr) 로그인 교육지원 내 학사행정 수업 계절학기 계절수업 개설과목 수요조사라. 기타: 2과목까지 수요조사 신청 가능,2023-09-06 18:00:25.0
융합전공,[문체부] 2023 국립국어원 인공 지능 언어 능력 평가,https://cvg.jnu.ac.kr/bbs/cvg/405/855399/artclView.do,"[2023 국립국어원 인공 지능 언어 능력 평가]- 인공 지능, 인간의 감정을 이해하고 이야기를 완성하다○ 접수 기간: 2023. 8. 21.(월) ~ 2023. 10. 20.(금) ○ 접수 방법: 국립국어원 모두의 말뭉치(http://corpus.korean.go.kr)에서 접수 ○ 참가 자격: 국어 정보 처리 또는 국어 인공지능과 관련된 개인 및 단체※중복 제출은 가능하나, 중복 수상은 할 수 없습니다. ○ 평가 과제1. 감정 분석: 인공 지능이 문장을 이해하여 주어진 텍스트 내 대상에 대한 화자의 감정을 분석하는 과제2. 이야",2023-09-06 09:22:37.0
융합전공,[2023 콘텐츠원캠퍼스] 광주 ACE Fair 원캠퍼스공동관,https://cvg.jnu.ac.kr/bbs/cvg/405/855158/artclView.do,"[ 2023 콘텐츠원캠퍼스 광주 ACE Fair 콘텐츠원캠퍼스 공동관 ]문화체육관광부와 한국콘텐츠진흥원에서 주관하며 콘텐츠산업의 미래인재 양성을 위한 대표 교육사업 콘텐츠원캠퍼스가 2023 광주 ACE Fair 전시에 원캠퍼스공동관으로 참가하여 우수 프로젝트들을 선보입니다.원캠퍼스 사업 참여 대학생들의 다양한 콘텐츠를 볼 수 있으니 많은 관심 부탁 드리며 인생네컷, 취준생들 개개인의 역량을 알아볼수 있는 AI 역량검사, SNS 이벤트 등 다양한 이벤트와 경품이 준비될 예정이니 많은 관심 부탁드립니다.일시 : 9월 14일(목)~17일",2023-09-05 09:47:30.0
융합전공,[서울창조경제혁신센터xLG이노텍 Startup TechBlaze],https://cvg.jnu.ac.kr/bbs/cvg/405/855141/artclView.do,"LG이노텍과 서울창조경제혁신센터는 미래 기술 딥테크 신산업 분야의 혁신적인 아이디어와 기술력을 갖춘  2023 스타트업 테크블레이즈  참여 스타트업을 모집합니다.LG이노텍의 기존 사업군의 경쟁력을 강화할 수 있는 기술을 포함하여 앞으로 유망한 미래 소부장 기술 분야를 대상으로 하며, 전략적 협력을 통해 차세대 미래 기술로 가치를 Value up할 수 있는 기회를 갖고 싶은 스타트업의 많은 지원 부탁드립니다.□ 주최 : LG이노텍, 서울창조경제혁신센터□ 주관 : LG이노텍, 서울창조경제혁신센터 □ 사업목적 :▶ 딥테크/신산업 활용 분",2023-09-05 09:25:35.0
융합전공,[차세대통신 혁신융합대학사업단] 차세대통신 오픈강좌4,https://cvg.jnu.ac.kr/bbs/cvg/405/855135/artclView.do,"[차세대통신 혁신융합대학사업단] 차세대통신 오픈강좌4- 일시: 2023년 9월 15일(금) 10:00~14:30- 장소: 온라인 진행- 주제: 5G/6G 요소기술- 연사: 김선우 교수(한양대), 박해욱 책임(LG전자), 곽정호 교수(DGIST)- 접속: (1) Zoom:  https://jnu-ac-kr.zoom.us/j/87397738575?pwd=KzBGRjBLaGk2UHJDcEZSYllBZ25Edz09           (2) Youtube: https://youtube.com/live/DUF2EwZd9WM?feature=sh",2023-09-05 09:20:00.0
융합전공,"[학사안내]2023학년도 2학기 추가 등록 및 휴,복학 신청 안내",https://cvg.jnu.ac.kr/bbs/cvg/405/854644/artclView.do,공 고우리 대학교에서는 2023. 8. 22.(화) ~ 8. 25.(금) 등록을 실시하였으나 아직까지 등록금을 납부하지 못한 학생이 있어 다음과 같이 추가 등록기간과 휴 복학 기간을 설정 시행하오니 기간내에 등록금 납부와 휴 복학하시기 바랍니다.                                    ■ 다 음 ■1. 등록금 납부 기간 : 2023. 9. 12.(화) ~ 9. 14.(목) 16:00까지 [3일간]  ➣ 2023. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장,2023-08-30 13:21:45.0
융합전공,[차세대통신혁신융합대학사업단]  차세대통신 오픈강좌3,https://cvg.jnu.ac.kr/bbs/cvg/405/854060/artclView.do,"* 차세대통신 오픈강좌3- 일시: 2023년 8월 29일(화) 14:00~17:10- 장소: 온라인 진행- 주제: 5G/6G 기술동향- 연사: 이현중 책임(삼성전자), 노민석 연구위원(윌러스연구소), 조제훈 팀장(LGU+)- 접속: (1) Zoom:  https://jnu-ac-kr.zoom.us/j/88126622470?pwd=MXBwbFdzbG5XRjdCMlp5NUF3VWEwQT09          (2) Youtube: https://youtube.com/live/8_ReMLOZDG0?feature=share - 비고: (1)",2023-08-24 10:06:45.0
융합전공,AI+ 콘텐츠 창작자 양성 프로그램 교육생 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/854056/artclView.do,,2023-08-24 09:48:51.0
융합전공,[장학안내]2023학년도 2학기 2차 국가근로장학금 학생신청기간 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/853480/artclView.do,"2023학년도 2학기 2차 국가근로장학금 학생신청기간 및 신청방법을 안내하오니, 학생 여러분은 적극 신청하여 주시기 바랍니다. 1. 신청방법: 한국장학재단 홈페이지(www.kosaf.go.kr) 및 모바일 어플을 이용하여 신청※ 상세  첨부문서  신청 매뉴얼 참고 2. 신청기간: 2023. 8. 17.(목) 09:00 ～ 9. 14.(목) 18:00 3. 신청 자격 - 학부재학생 지원 가능 - 직전학기 C 이상인 학생(70점/100점만점) 지원 가능 - 자격 제한 학생: 휴학생, 졸업자, 자퇴자, 외국인학생, 산업체위탁생, 국가근로",2023-08-17 09:26:17.0
융합전공,[대학생활]2023. 8. 23.(수) 오후 2시 민방위 훈련 전국 동시 실시,https://cvg.jnu.ac.kr/bbs/cvg/405/853447/artclView.do,"2023. 8. 23.(수) 오후 2시부터 20분간민방위 훈련 전국 동시 실시 ◦ (일시) 2023. 8. 23.(수) 14:00 14:20(20분간)◦ (참여대상) 교내 학생 및 교직원◦ (참여부서) AI융합대학◦ (훈련내용) 경보발령, 학생 및 교직원 대피, 차량통제 등",2023-08-16 17:06:56.0
융합전공,(재)유한재단 장학생 신청 안내 (08.10.목. 18:00까지),https://cvg.jnu.ac.kr/bbs/cvg/405/852863/artclView.do,2023학년도 2학기 (재)유한재단 장학금 신청안내선  발   인  원: 1명장학금 지원유형: 학업보조비(생활비)선발기준  아래 3가지 기준을 모두 충족하는 자- 직전학기 12학점 이상 수강- 결손 가정 / 다문화 가정의 재학생- 소득분위 0~5분위※ 2023학년 2학기 타장학재단 장학금과 중복수혜 불가 제출서류1. 성적증명서2. 결손 / 다문화 가정을 증빙할 수 있는 서류  (가족관계증명서 및 주민등록초본)3. 소득분위증명서 (한국장학재단)4. 개인정보이용동의서(붙임파일)신청기간2023. 08. 10.(목) 18:00까지 AI융합,2023-08-03 09:32:10.0
융합전공,2023 한약 실험정보 데이터를 활용한 인공지능 경진대회,https://cvg.jnu.ac.kr/bbs/cvg/405/852340/artclView.do,"□ 대회 개요○ (대 회 명)  나로부터 시작되는 변화, 한의약의 미래를 혁신하다!  2023 한약 실험정보 데이터를 활용한 인공지능 경진대회○ (대회주제) 한약 실험정보 데이터를 활용한 신규 서비스 ? 독창적인 아이디어 공모○ (주최/주관) 보건복지부 / 한국한의약진흥원○ (참가자격)빅데이터?인공지능에 관심있는 국민 누구나(개인 또는 팀(1팀 당 최대 4명))○ (공모분야) #9312; 데이터 아이디어 제시 #9313; 데이터 융합 사례 도출○ (시상규모) 총 상금 400만원   구 분 상 금 인원(명/팀) 비 고   최우수상 (",2023-07-25 10:24:18.0
융합전공,2023 ECONOVATION SUMMER DEV,https://cvg.jnu.ac.kr/bbs/cvg/405/851968/artclView.do,"2023 ECONOVATION SUMMER DEV 안녕하세요! 전남대학교 개발 동아리 에코노베이션입니다!ECONOVATION이 한 학기 동안 진행했던 프로젝트를 발표하는 2023 SUMMER DEV가 개최됩니다!!ECONOVATION은 웹, 앱, 인공지능 등 다양한 분야의 학생들이 팀을 꾸려 한 학기 동안 프로젝트를 진행하는 동아리인데요, 개발 과정에서 경험한 문제 해결과 가치를 나누고자  SUMMER DEV  발표회를 진행합니다.다양한 분야의 학생들이 모인 만큼 2023 SUMMER DEV에도 다양한 결과물이 나왔는데요!이번 S",2023-07-19 09:27:29.0
융합전공,문화체육관광부 [제11회 문화데이터 활용 경진대회] 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/850560/artclView.do,"# 제11회 문화데이터 활용 경진대회 #문화데이터를 활용한 우수 아이디어, 새로운 비즈니스 모델을 발굴하기 위해 경진대회를 실시하오니 많은 관심과 참여 부탁드립니다.※문화데이터란?공연, 전시, 축제, 영화, 도서, 게임, 방송, 체육, 문화재, 관광, 한류 등 문화예술 및 산업분야의 문화 체육 관광 관련 공공데이터로 문화포털, 문화데이터 광장, 문화빅데이터 플랫폼 및 문화 관련 각 기관 홈페이지를 통해 서비스 되고 있는 모든 데이터를 칭함■ 참가대상 - 문화데이터에 관심있는 대한민국 국민 누구나   * 개인(혹은 팀)/단체/기업 형",2023-07-03 13:58:37.0
융합전공,[학사안내]2023학년도 제2학기 등록 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/850517/artclView.do,"2023학년도 제2학기 등록 공고2023학년도 제2학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.1. 기 간 : 2023. 8. 22.(화) ~ 8. 25.(금) 16:00까지 [4일간]2. 장 소 : 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점3. 등록금 분할납부 방법가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생[신청제외자: 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자]나. 신청기간 : 2023.",2023-07-03 10:51:04.0
융합전공,졸업자격인정기준 제출 이메일(빅데이터금융공학),https://cvg.jnu.ac.kr/bbs/cvg/405/849735/artclView.do,빅데이터금융공학융합전공 졸업자격인정기준(자격증) 제출: r48453@jnu.ac.kr자격증 발행 기관의 직인이 찍혀있는 파일로 제출하시기 바랍니다.,2023-06-22 14:33:18.0
융합전공,[학사안내]2022학년도 후기(2023년 8월) 학부 졸업예정자 유보신청 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/849577/artclView.do,"2022학년도 후기(2023년 8월) 학부 졸업예정자 중 2023학년도 2학기 학적상태를 ""재학""으로 유지하고자 희망하는 학생은 아래 신청기간에 졸업(수료)유보를 신청하여 주시기 바랍니다. 1. 유보신청기간 : 2023. 6. 26.(월) 오전 9시 ~  7. 7.(금) 오후 6시[추가 신청기간 없음] 2. 유보신청방법: 포털에서 신청(붙임 유보신청 프로그램 설명서 참조)      ※ 신청화면에서 총2번 클릭해야 신청이 완료됨     [ 졸업(수료)유보신청 클릭  2023학년도 2학기 유보신청을 하시겠습니까 의  신청 클릭]",2023-06-21 09:57:08.0
융합전공,[학사안내]2023학년도 2학기 휴학·복학 신청 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/849182/artclView.do,2023학년도 제2학기 휴학 복학 신청 안내  Ⅰ 휴학1. 신청 기간휴학 종류신청 기간대상자일반휴학(등록)2023. 8. 22.(화) ~ 10. 30.(월)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2023. 8. 22.(화) ~ 8. 25.(금)  등록금 납부하지 않고 휴학을 원하는 자※ 등록 기간 내에만 휴학 신청 가능휴학연장2023. 8. 22.(화) ~ 8. 25.(금)  휴학 만료일이 2023. 8. 31.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을,2023-06-16 11:57:51.0
융합전공,대학본부 환경개선 공사에 따른 부서 이전 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/849082/artclView.do,"대학본부 환경개선 공사 안내  ○ 기간:  23. 6. 20.(화) ~ 12. 31.(일) 까지  ○ 부서별 이전 장소 안내➥ 민주마루 4층: 총장실, 대외협력실, 미래위원회, 학생홍보대사실(204호)➥ 도서관 별관 열람실 3층: 교무처(교무과, 학사과), 총무과➥ 도서관 별관 열람실 4층: 기획조정처(기획조정과, 미래전략정책실), 입학과, 교육혁신본부➥ 농업생명과학대학 1호관: 재무과 ➥ 파워플랜트: 시설과 ➥ 창조관: 교수평의회",2023-06-15 14:22:23.0
융합전공,2023년도[창의콘텐츠(PD) 발굴대회] 교육생 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/848605/artclView.do,"한국전파진흥협회에서는 과학기술정보통신부 방송통신발전기금을 지원받아 국내 디지털미디어 전문인력을 양성하기 위해 「방송통신전문인력양성」 사업을 수행하고 있습니다.이와 관련하여, 청소년 대학생 대상으로 방송프로그램 기획, 제작, 편집 등의 멘토링 교육을 제공하고 결과물 심사를 통해 상금과 과학기술정보통신부 장관상 등을 수여하는  창의콘텐츠(PD) 발굴대회  교육생을 모집하오니 관심있는 학생의 참여 바랍니다.1) 교 육 명: 창의콘텐츠(PD, 방송기획자) 발굴대회2) 모집기간: '23. 5. 2.(화) ~ 6. 16.(금) 17:00까지3",2023-06-09 13:22:34.0
융합전공,"[공지] 시험기간 302호, 402호 강의실 열람 공지(~6/20 오전까지)",https://cvg.jnu.ac.kr/bbs/cvg/405/848301/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호, 402호 강의실 열람 공지 안내합니다.- 일시: 2023.06.08.(목) 18시~ 06.09.(금) 17시 - 일시: 2023.06.12.(월) 18시~ 06.20.(화) 08시 - 토요일, 일요일 공휴일은 폐쇄.- 매일 저녁 6시부터 다음날 아침 8시까지만 개방 (6월9일은 예외로 17시까지 오픈)※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 수업 및 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처",2023-06-05 17:46:21.0
융합전공,응원장학금 신설 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/848294/artclView.do,"가계곤란 상황에 직면한 학생의 학업 여건을 보장하기 위한 「응원장학금」이 신설되었음을 알려드립니다.1. 장학개요 가. 장학명칭: 응원장학금 나. 목적 - 장학 관련 규정 또는 지침상의 요건을 충족하지 못하여 장학금 혜택에서 소외된 학생의 구제 - 경제적 위기상황에 직면한 학생의 학업여건 보장 및 장학 사각지대 해소 다. 지원대상: 학부 재학생으로 가계곤란 등의 사유로 등록금 지원이 필요한 자 - 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우   * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초",2023-06-05 17:15:26.0
융합전공,(~6.4.까지)2023학년도 하계 5만기행 단기 탐방 프로그램 참가자 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/847512/artclView.do,"2023학년도 하계 5만기행 참가자 모집 UN의 지속가능한발전목표(SDGs) 17개를 중심으로 본교생이 자발적으로 기획한 주제에 따라 체험, 탐방 학습의 기회를 제공하고 글로컬 우수 인재로 양성하고자 2023학년도 하계 「5만기행 (가칭)」 프로그램 참가자를 모집합니다. 1. 참가대상: 지난 10년간 해외 방문 경험이 없는 본교 학부 및 대학원 재학생2. 내 용: 학생이 직접 기획하여 2023 하계 계절학기 기간 아시아 내 국가 탐방3. 접수방법: 온라인 지원 (https://forms.gle/fWGUweYNmk52y2Mq7)4",2023-05-25 17:49:05.0
융합전공,[장학] 2023년 AI융합대학 외국어능력개발지원(응시료) 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/847474/artclView.do,"2023년 AI융합대학 외국어능력개발지원(응시료) 안내 우리 대학 학생의 자기개발능력 향상과 취업 기회 증대를 위해 『2023학년도 외국어능력개발비 지원』을 지원하오니 학생들의 많은 참여 바랍니다. 가. 목적: 외국어 성적 향상을 통한 취업응시 기회 확대 나. 지원 대상:1) AI융합대학 재학생(인공지능학부, 빅데이터융합학과, 지능형모빌리티융합학과) 2) 융합전공 주전공 2~4학년 재학생(2023년 재학생) 다. 지원기준다음 기준을 한 가지 이상 충족하는 자1) 토익 600점 이상 (기타 시험 자기계발기록부 영어공인 인증시험 환산기",2023-05-25 15:55:49.0
융합전공,2023년 상반기 도전장학(미래) 선발 계획,https://cvg.jnu.ac.kr/bbs/cvg/405/846521/artclView.do,"「2023년 상반기 도전장학(미래) 선발 계획」을 다음과 같이 공고하오니 많은 신청 바랍니다.1. 장학생 선발 가. 자격: 2023년 8월 학사과정 졸업예정자로서 2023학년도 후기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  나. 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원 ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함 다. 제출서류 지원신청서 [붙임 1]라. 제출기간 5월 23일(수)",2023-05-16 09:52:11.0
융합전공,2023 언어교육원 재학생 참여 프로모션 개최,https://cvg.jnu.ac.kr/bbs/cvg/405/846514/artclView.do,"우리 대학 재학생들의 영어 학습 의욕 고취를 위해 언어교육원에서 2023학년도 재학생 참여 프로모션 행사를 개최합니다.많은 관심 바랍니다.가. 시간 : 2023. 05. 31.(수) 11:00~17:00나. 대상 : 전남대학교 학생 전체다. 장소 : 백도 앞 잔디밭라. 주요 프로그램 - 포토부스 ""인생 네 컷"" 운영 - ""포춘 쿠키"" 뽑기 이벤트 - (무료) 원어민 강사 영어회화 레벨테스트",2023-05-16 09:47:38.0
융합전공,[ 로봇기반 혁신선도 전문인력양성사업] 2023년 가을학기 전남대학교 대학원 모집,https://cvg.jnu.ac.kr/bbs/cvg/405/845692/artclView.do,,2023-05-08 09:25:50.0
융합전공,2022학년도 후기(2023년 8월) 학부 졸업(수료) 예비사정 실시 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/845067/artclView.do,"□ 2022학년도 후기(2023년 8월) 학부 졸업(수료) 예비사정 실시 안내 □  2022학년도 후기(2023년 8월) 학부 졸업(수료) 예비사정을 다음과 같이 실시하니, 해당 학생은 졸업예비사정 기간 내에아래 사항을 확인하여 학과 사무실로 관련 서류를 제출하시기 바랍니다. 1. 기간: 2023. 4. 25.(화) ~ 5. 16.(화) 2. 대상자: 2022학년도 후기(2023년 8월) 학부 졸업(수료) 예정자 3. 졸업(수료)예비사정 내역    가. 교과구분 정정: 본인 적용 교육과정과 성적표 상 교과구분이 상이한 경우 교과",2023-04-28 09:51:06.0
융합전공,2023년 여름학기 KAIST(한국과학기술원) 몰입캠프 모집 안내_계절학기MOU과목 (선발자는 계절학기 수강신청 필수),https://cvg.jnu.ac.kr/bbs/cvg/405/845064/artclView.do,"KAIST(한국과학기술원) 전산학부에서 개설하는 계절학기 과목  몰입캠프 에 대해 아래와 같이 안내합니다.관심있는 학생들의 많은 참여 바랍니다.★ 한국과학기술원(카이스트)과 전남대학교는 MOU체결이 되어있어 계절학기 교류수학이 가능합니다.     몰입캠프 로 카이스트 계절학기 수업을 신청하고자 하는 학생은, 아래와 같은 방법으로 지원서를 먼저 작성하여 신청하고    최종 선발된 학생만이 최종적으로 타대학(KAIST 한국과학기술원) 교류수학원 서류를 작성 후,    학과(부),전공사무실로 제출해야 수강신청 완료됩니다.    ( ☞ 타",2023-04-28 09:48:51.0
융합전공,삼성 청년 SW 아카데미」10기 교육생 모집홍보,https://cvg.jnu.ac.kr/bbs/cvg/405/844528/artclView.do,"삼성 청년 SW 아카데미(Samsung Software Academy For Youth, SSAFY)는 삼성의 SW 교육 경험과 고용노동부의 취업지원 노하우를 바탕으로,취업 준비생에게 SW 역량 향상 교육 및 다양한 취업지원 서비스를 제공하여 취업에 성공하도록 돕는 프로그램입니다.SSAFY 에서 10기 교육생을 모집합니다.★ 모집기간 : 2023년 4월 24일(월) ~ 5월 8일(월) ★",2023-04-21 17:57:21.0
융합전공,SW중심대학사업단 공동해커톤 2023,https://cvg.jnu.ac.kr/bbs/cvg/405/843888/artclView.do,,2023-04-13 11:55:08.0
융합전공,[장학]느티나무 장학금 신설 안내,https://cvg.jnu.ac.kr/bbs/cvg/405/843865/artclView.do,"사회 환경변화에 유연하게 대처하고 대학 발전에 기여하는 핵심리더 양성을 위한 『느티나무 장학금』을 신설하였음을 알려드립니다.1. 장학내용가. 장학명칭: 느티나무 장학금나. 지원기준1) 대상: 학부 재적생으로 다음 조건에 해당하는 자(소급적용 불가)- 국가고시, 공인자격증 등 해당 시험에 1차 합격한 자- 각종 대외활동 등을 통해 당선 또는 수상한 자2) 지원제한: 수업연한 초과자 및 근신 이상의 징계처분을 받은 자3) 수혜횟수 제한: 동일 자격에 대해서는 1회만 지원 다. 지원 종류 및 금액   구분 명칭 조건 장학금액   국가고시",2023-04-13 09:23:31.0
융합전공,[장학] 2023학년도 1학기 동행장학생 선발 계획(~4/21),https://cvg.jnu.ac.kr/bbs/cvg/405/843854/artclView.do,"「2023학년도 1학기 동행장학생 선발 계획(안) 수립 시행」2023학년도 1학기 동행장학생 선발을 다음과 같이 시행하오니 학생들의 많은 관심 바랍니다.가. 선발인원: 143명(학업장려유형 90명, 취업지원유형 53명)나. 장학금액(1인당): 1,800,000원다. 접수기간:  23. 4. 17.(월) 09:00 ～ 4. 21.(금) 18:00라. 지원(신청) 방법- 전남대학교 포털사이트(http://portal.jnu.ac.kr) 로그인   교육지원   내 학사행정   장학   동행장학금 신청에 접속하여 지원서 및 계획서 작성마.",2023-04-12 22:00:17.0
융합전공,"[공지] 시험기간 302호, 402호 강의실 열람 공지(~4/20 오전까지)",https://cvg.jnu.ac.kr/bbs/cvg/405/843552/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호, 402호 강의실 열람 공지 안내합니다.- 일시: 2023.04.10.(월) 18시~ 04.14.(금) 08시 - 일시: 2023.04.17.(월) 18시~ 04.20.(목) 08시 - 토요일, 일요일 공휴일은 폐쇄.- 매일 저녁 6시부터 다음날 아침 8시까지만 개방※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 수업 및 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처리 깨끗하게 하고 퇴실.※ 실내 음식물",2023-04-10 17:48:24.0
융합전공,광주인공지능사관학교 4기 교육생을 모집합니다.,https://cvg.jnu.ac.kr/bbs/cvg/405/842189/artclView.do,"[과학기술정보통신부, 광주광역시 지원]광주인공지능사관학교 4기 교육생을 모집합니다.■ 교육과정 : 온라인 Pre-training+AI 고급교육+프로젝트+취업역량교육(총 1,300h)■ 교육일자 : 5월말 개강■ 교육혜택 : 교육비 무료, 노트북 제공, 교통비 및 중식비 제공, AI 자격증 응시료 지원, 취업연계 등■ 모집기간 : 2023. 3. 1.(수) ~ 3. 31.(금)■ 모집대상 : AI 관심있는 전국 청년 미취업자(만18세 ~ 만39세 이하)■ 신청방법 : 광주인공지능사관학교 홈페이지(https://gj-aischool.o",2023-03-25 16:06:02.0
