학부,제목,링크,내용,작성일
지역·바이오시스템공학과,[축 합격] 2022년도 농촌진흥청 해남군 농업기술센터  채용,https://rbe.jnu.ac.kr/bbs/rbe/447/834142/artclView.do,"[축 합격] 2022년도 농촌진흥청 해남군 농업기술센터  채용   16학번(학부), 20학번(석사) 정영재(지역시스템공학전공) 졸업생의2022년도 농촌진흥청 해남군 농업기술센터 공개채용 합격을 진심으로 축하드리며, 귀하의 건승을 기원합니다.  -지역 바이오시스템공학과-",2022-12-13 15:39:16.0
지역·바이오시스템공학과,[축 합격] 2022년도 국립식량과학원  채용,https://rbe.jnu.ac.kr/bbs/rbe/447/834141/artclView.do,"[축 합격] 2022년도 국립식량과학원  채용   04학번(학부), 10학번(석사), 12학번(박사) 이광승 (지역시스템공학전공) 졸업생의2022년도 국립식량과학원 공개채용 합격을 진심으로 축하드리며, 귀하의 건승을 기원합니다.  -지역 바이오시스템공학과-",2022-12-13 15:35:36.0
지역·바이오시스템공학과,2022학년도 공인 외국어 응시료 지원사업 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/834058/artclView.do,"2022학년도 공인 외국어 응시료 지원사업 안내우리 대학 학생들의 국제 경쟁력 강화 및 취업 경쟁력을 강화하기 위하여 『공인 외국어 응시료 지원 사업』을 다음과 같이 시행합니다. 가. 사 업 명: 공인 외국어 응시료 지원 사업 나. 사업대상: 농생대 학생 (휴학생, 졸업유보자, 대학원생 가능) 다. 추진일정회차시험 응시일신청 기간비고3차2022. 9. 1. ~ 2022. 11. 30.2022. 12. 13. 10시 ~ 선착순농2-1254차2022. 2. 1. ~ 2023. 1. 31.2023. 2. 7. 10시 ~ 선착순",2022-12-12 17:25:31.0
지역·바이오시스템공학과,2022학년도 전기(2023년 2월 졸업예정) 석·박사학위청구논문 심사 결과 제출,https://rbe.jnu.ac.kr/bbs/rbe/447/833629/artclView.do,"2022학년도 전기(2023년 2월 졸업예정) 석 박사학위청구논문 심사 결과 제출 안내가. 제출서류 목록   박사학위과정 석사학위과정   【학과, 위원(장)】 #9312; 위원별 심사결과(붙임 1) #9313; 논문공개발표 결과보고서 1부 #9314; 승낙서 1부 #9315; 심사결과표 1부 #9316; 심사요지서 1부 #9317; 심사일정표 1부 #9318; 중간보고서 3부 ※ #9313;~#9318; 서식은 (붙임 2) 참조 【학과, 위원(장)】 #9312; 위원별 심사결과(붙임 1) #9313; 논문공개발표 결과보고서 1부 #",2022-12-06 14:07:51.0
지역·바이오시스템공학과,2022학년도 교직과정 이수예정자 추가 선발 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/833604/artclView.do,"2022학년도 교직과정 이수예정자 추가 선발 안내  1. 지원자격: 교직(교사)에 관심있는 2022학년도 지역시스템공학전공 2학년 재적생(재학, 휴학)2. 접수마감: ~ 2022년 12월 30일(금)3. 제출서류: 교직과정이수신청서, 성적증명서, 자기소개서   ※ 자기소개서는 지원동기, 본인이 생각하는 교사상, 향후계획 등을 포함하여 작성4. 제출처: 지역 바이오시스템공학과 학과사무실(농생대1호관 218호)5. 적 인성검사: 23년 1월 2일 ~ 3일 중 실시(추후 안내 예정)교직과정에 관심있는 학생들의 많은 참여 바랍니다 .붙임",2022-12-06 10:00:44.0
지역·바이오시스템공학과,2023년도 관정이종환교육재단 국내대학 장학생 선발 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/832570/artclView.do,"2023년도 관정이종환교육재단 국내대학 장학생 선발 안내2023년도 관정이종환교육재단 국내대학 장학생 선발계획을 안내합니다. 가. 추천인원: 학부재학생 3명 내외 (최종 선발인원은 아님)나. 장학금액: 학기당 550만원[재단 제반규정에 저촉되지 않는 한 최대 4학기 지원]다. 지원자격 - 2023학년도 1학기에 5학기 진학 예정인 자  - 1 3학기 총 평균평점이 4.0/4.5만점 이상인 자 - 만 24세 이하(2023년 기준 1999.1.1이후 출생한 자) ※ 편입생, 2023년 1학기 휴학예정자 지원 불가 ※ 계열별 추천인원 비",2022-11-18 14:44:48.0
지역·바이오시스템공학과,2022학년도 2학기 도전장학생(비상) 선발 계획 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/832500/artclView.do,"2022학년도 2학기 도전장학생(비상) 선발 계획 안내2022학년도 2학기 도전장학생(비상) 선발 계획을 다음과 같이 안내합니다.* 선발인원(예정): 113명(학부재학생 107명, 외국인학생 6명)* 장학금액(1인당) 1,800천원* 접수기간: 2022. 11. 24.(목) 09:00 ~ 11. 30.(수) 18시까지* 신청방법: 전남대학교 포털사이트 로그인-교육지원-내학사행정-장학-도전장학-장학금신청 -도전계획서 작성 및 제출",2022-11-17 18:17:58.0
지역·바이오시스템공학과,최우정 교수 대통령 직속기구 “2050 탄소중립녹색성장위원회(탄녹위)” 위원 위촉,https://rbe.jnu.ac.kr/bbs/rbe/447/831211/artclView.do,"최우정 교수 대통령 직속기구  2050 탄소중립녹색성장위원회(탄녹위)  위원 위촉  지역바이오시스템공학과 최우정 교수가 지난 10월 26일 대통령 직속기구인  2050 탄소중립녹색성장위원회(탄녹위)  위원으로 위촉되었다. 탄녹위는  기후위기 대응을 위한 탄소중립 녹색성장 기본법 에 근거하여 설치된 기구이다. 이번 탄녹위는 국무총리와 민간위원 1인을 공동위원장으로 하여 각 부처 장관 21명과 민간위원 32명으로 구성되었다. 탄녹위의 주요 기능은 1) 탄소중립 사회로의 이행과 녹색성장의 추진을 위한 기본방향 수립, 2) 국가비전 및 중",2022-11-02 10:10:26.0
지역·바이오시스템공학과,2022학년도 전기(2023년 2월 졸업예정) 석‧박사학위청구논문 심사 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/830820/artclView.do,2022학년도 전기(2023년 2월 졸업예정) 석 박사학위청구논문 심사 안내2022학년도 (2023년 2월 졸업예정) 석‧박사학위청구논문 심사일정을 안내합니다.  가. 논문심사 안내사항구분박사 석사심사기한2022. 12. 16.(금) 12:00시 까지심사횟수3회 이상2회 이상심사위원에게 송부할 서류 - 심사용 논문 1부- 승낙서 1부- 심사결과표 1부- 심사요지서(심사위원장) 1부- 심사일정표(심사위원장) 1부- 중간보고서(심사위원장) 3부- 심사용 논문 1부- 승낙서 1부- 심사결과표 1부         공개발표회심사기간 중 학과,2022-10-27 13:41:55.0
지역·바이오시스템공학과,출석인정원 서식,https://rbe.jnu.ac.kr/bbs/rbe/447/829291/artclView.do,"출석인정원 서식교학규정 제40조(출석인정) 및 수업관리지침 제36조(출석인정) 규정에 따른  출석인정원 서식입니다. 교학규정 제40조 제1항의 사유로 출석을 할 수 없을 경우, 소속 학과에 첨부된  별지 제12호 서식  출석인정원을 제출하여 학(원)장의 허가를 받은 후, 출석인정허가서를 교과목 담당교수에게 제출하여 출석인정 받으시기 바랍니다. ※ 관련규정교학규정 제40조(출석인정)#9312; 다음 각 호의 어느 하나에 해당하는 경우에는 출석한 것으로 본다.1. 총장 및 대학(원)장이 승인하는 공적 행사에 참가하는 경우(행사 기간)2",2022-10-06 13:25:34.0
지역·바이오시스템공학과,2022학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/829226/artclView.do,"2022학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내2022학년도 2학기 글커잉 학점 미취득자  교과목 이수 방안을 조사하니 해당되는 학생들은 아래의 안내사항을 참고하기 바랍니다. 2022학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요  ❍ 학점 미취득자교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함#9313; 글커잉 대체교과목 신청: 학생이 해당과목 종강 전까지 포털 내 직접 신청[종강 전까지 포털",2022-10-05 17:07:35.0
지역·바이오시스템공학과,2022학년도 2학기 수강취소 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/828680/artclView.do,2022학년도 2학기 수강취소 안내2022학년도 2학기 수강취소와 관련하여 다음과 같이 안내합니다.가. 수강취소 개요- 기간: 2022. 9. 26.(월) 09:00 ~ 9. 27.(화) 17:00- 절차: 학생이 포털에서 수강취소 신청   교과목 개설학과에서 아르샘상 수강취소 승인,2022-09-26 16:17:39.0
지역·바이오시스템공학과,[대학원] 2022학년도 전기(2023년 2월 졸업예정) 석사학위 청구논문 접수 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/827944/artclView.do,"[대학원] 2022학년도 전기(2023년 2월 졸업예정) 석사학위 청구논문 접수 안내2022학년도 전기(2023년도 2월 졸업예정) 석사학위 수여자는 기간내에 관련서류를 학과에 제출하여 주시기 바랍니다.가. 제출서류1. . 석사학위청구논문 심사원(붙임2) 1부.2. 석사학위청구논문 심사위원 추천서(붙임3) 1부.3. 학위논문 연구윤리 준수확인서(붙임4) 1부.4. 연구윤리 교육이수 수료증(붙임5 매뉴얼 참고) 1부.5. 심사료 입금 영수증 1부. - 석사 논문 심사료: 100,000원 - 심사료 입금 계좌번호: 광주은행 074-10",2022-09-19 14:15:38.0
지역·바이오시스템공학과,[대학원]2022학년도 전기(2023년 2월 졸업예정) 박사학위청구논문 접수 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/827941/artclView.do,"2022학년도 후기(2023년 2월 졸업예정) 박사학위청구논문 접수 안내2022학년도 후기(2023년도 2월 졸업예정) 박사학위수여예정자는 아래와 같은 심사용 논문 및 서류를 학과에 제출하여 주시기 바랍니다.**심사용 학위청구논문 5부(심사용 학위청구논문은 논문심사위원 위촉 후 각 위원에게 직접 송부)1. 박사학위청구논문 심사위원 추천서 1부.2. 학위논문 연구윤리 준수확인서 1부.3. 연구윤리 교육이수 수료증(붙임문서 내 매뉴얼 참조)4. 심사료 입금 영수증 1부. - 박사논문심사료: 300,000원 - 심사료 입금 계좌번호: 광",2022-09-19 14:12:35.0
지역·바이오시스템공학과,2022년도 예비군 기본훈련 2차(8H) 훈련 대상자 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/827653/artclView.do,"2022년도 예비군 기본훈련 2차(8H) 훈련 대상자 안내 2022년도 예비군 기본훈련(8H) 대상자를 개별 안내하였으니, 훈련 대상자는 아래의 내용을 참고 바랍니다.가. 훈련대상 : 대학직장 예비군에 편성된 교수, 학생※ 졸업, 휴학, 수업연한 초과(졸업/수료 유보), 수료자는 참석 불가나. 훈련장소 : 제503보병여단 3대대(삼각산 예비군훈련장)다. 훈련일정 : 붙임 참조(전국단위훈련 기 신청자는 전국단위훈련 참가)구 분10.11.(화)10.12.(수)인 원218203라. 협조사항1) 개인별 훈련일자 안내※ 동일 학과 소속이라도",2022-09-15 14:41:26.0
지역·바이오시스템공학과,"2022학년도 전기(2023년 8월) 석,박사학위수여예정자 논문작성계획서 접수 안내",https://rbe.jnu.ac.kr/bbs/rbe/447/827434/artclView.do,"2022학년도 전기(2023년 8월) 석,박사학위수여예정자 논문작성계획서 접수 안내2022학년도 후기(2023년 8월 졸업예정) 석,박사학위수여예정자는 논문작성계획서를 꼭 기한내에 접수해주시기 바랍니다.가. 접수기간: 2022. 10. 11.(화) ~ 10. 14.(금)나. 제출서류: 논문작성계획서 1부.붙임. 논문작성계획서 1부. 끝.",2022-09-13 17:24:30.0
지역·바이오시스템공학과,2022학년도 2학기 교과구분 정정 실시 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/827430/artclView.do,"2022학년도 2학기 교과구분 정정 실시 안내휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간이동(전과) 및 국내 타대학 교류로 인한 교과구분이 상이한 학생에 대하여 다음과 같이 교과구분 정정을 실시하오니, 정정 신청서를 작성하여 2022. 9. 20.(화)까지 제출하여 주시기 바랍니다.가. 교육과정 적용 기준: 당초 입학년도 교육과정 적용, 단, 학적변동(복학, 재입학)으로 입학년도 교육과정 적용이 어려울 경우 복학하는 학년도의 소속학년 학생이 입학했던 당시의 교육과정으로 변경 할 수 있음나. 주요 확인 및",2022-09-13 17:10:38.0
지역·바이오시스템공학과,2022학년도 2학기 동행장학생 선발 계획 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/826473/artclView.do,"2022학년도 2학기 동행장학생 선발 계획 안내2022학년도 2학기 동행장학생 선발을 다음과 같이 시행합니다.    가. 선발인원: 168명(학업장려유형 111명, 취업지원유형 57명) 나. 장학금액(1인당): 1,800,000원 다. 접수기간: 2022. 9. 14.(수) 09:00 ~ 9. 22.(목) 18:00 (휴일포함)  라. 지원(신청) 방법 - 전남대학교 포털사이트(http://portal.jnu.ac.kr) 로그인   교육지원   내 학사행정   장학   동행장학금 신청에 접속하여 지원서 및 계획서 작성 마. 선발계획",2022-09-01 18:52:06.0
지역·바이오시스템공학과,2022년 하반기 일반대학원 외국어 추가 면제 시행 계획 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/826159/artclView.do,"2022년 하반기 일반대학원 외국어 응시시험 면제 신청 안내1) 외국어시험 면제신청 (우리학과는 종합시험 면제 불가)-기간: 2022. 8. 30. (화) ~ 9. 6. (화)-면제 점수 (영어) 토익 700 또는 언어교육원 회화과정 4단계 이상 이수 (한국어_외국인만) TOPIK 2급 이상, 언어교육원 한국어과정 2단계 이상 이수-제출서류: 면제신청서 1부, 토익성적표 1부-면제합격자 발표: 2022. 9 .22.(목)",2022-08-30 16:13:09.0
지역·바이오시스템공학과,2022학년도 제2학기 추가 등록 및 휴·복학 신청 기간 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/826061/artclView.do,"2022학년도 제2학기 추가 등록 및 휴 복학 신청 기간 안내우리 대학교에서는 2022. 8. 22.(월) ~ 8. 25.(목) 등록을 실시하였으나 아직까지 등록금을 납부하지 못한 학생이 있어 다음과 같이 추가 등록기간과 휴 복학 기간을 설정 시행하오니 기간내에 등록금 납부와 휴 복학하시기 바랍니다.   ■ 다      음 ■1. 등록금 납부 기간 : 2022. 9. 14.(수) ~ 9. 16.(금) [3일간] 16:00까지 ➣ 2022. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납부장소 : 광주은행, 농협(지역농협",2022-08-29 18:51:04.0
지역·바이오시스템공학과,2022학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/826060/artclView.do,2022학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내2022학년도 2학기 2차 국가근로장학금 학생 신청 기간을 다음과 같이 안내합니다.    가. 신청기간: '22. 8. 17.(수) 09:00 ~ 9. 15.(목) 18:00  나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생 - 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상 - 학자금 지원구간: 8구간 이하 다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청 ※ 상세 신청방법  붙임,2022-08-29 18:46:05.0
지역·바이오시스템공학과,2022학년도 2학기 중 광주시내 통학버스 운행 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/825683/artclView.do,"2022학년도 2학기 중 광주시내 통학버스 운행 안내2022학년도 2학기 중 광주시내 통학버스를 다음과 같이 운행하고자 합니다. 가. 운행목적: 재학생 등교 지원  나. 운행기간: 2022. 09. 01.(목) ~ 2022. 12. 20.(화) [토, 일, 공휴일 제외] 다. 운행노선 및 운행시간 1) 농성동/광천동 방면횟수양동 주공아파트농성역교원공제회관광천지구대옆 (롯데하이마트)무등경기장경신여고사거리학교 (용봉탑)1회07:3507:4007:4307:4507:4807:5007:552회08:1508:1808:2108:2508:2808",2022-08-23 17:50:51.0
지역·바이오시스템공학과,2022학년도 제2학기 등록 공고,https://rbe.jnu.ac.kr/bbs/rbe/447/825463/artclView.do,"2022학년도 제2학기 등록 공고2022학년도 제2학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.   1. 기 간: 2022. 8. 22.(월) ~ 8. 25.(목) 16:00까지 [4일간]2. 장 소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점",2022-08-22 13:50:22.0
지역·바이오시스템공학과,2022학년도 2학기 일반대학원 수료후등록 신청자 등록 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/825357/artclView.do,2022학년도 2학기 일반대학원 수료후등록 신청자 등록 안내2022학년도 2학기 일반대학원 수료후등록 일정을 안내합니다.  가. 등록금액: 수업료의 8%를  수료후등록금 으로 고지 나. 고지서 출력 및 납입기간: 2022. 8. 22.(월) ~ 8. 25.(목) 16:00까지 [4일간]다. 고지서 발행(학생 개별 출력): 포털-교육지원-등록-대학원 수료후등록-수료후등록생 고지서 출력,2022-08-19 09:58:52.0
지역·바이오시스템공학과,2022학년도 2학기 학사운영 방안 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/824617/artclView.do,"2022학년도 2학기 학사운영 방안 안내2022학년도 2학기 학사운영 방안을 아래와 같이 안내합니다.[ 주요 안내사항]가. 수업운영 방식:  대면 수업 원칙나. 코로나19 확진, 격리 학생 발생 시 - 학생은 즉시 ""소속학과"" 와 ""담당교원""에게 확진 사실 통보, 직접 ""포털""에 확진자 등록기타 문의사항은 062-530-2150으로 연락바랍니다.",2022-08-09 14:07:04.0
지역·바이오시스템공학과,2022학년도 전기 석·박사학위청구논문 심사 계획 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/824443/artclView.do,2022학년도 전기 석 박사학위청구논문 심사 계획 안내2022학년도 전기(2023년 2월 졸업예정자) 석 박사학위청구논문 심사 계획을 붙임과 같이 안내합니다. 가. 대상: 2022학년도 전기(2023년 2월) 졸업예정자 나. 주요일정구  분박사과정석사과정심사용 논문 및 서류 접수 22. 9. 26.(월) ~ 9. 30.(금) 22. 10. 4.(화) ~ 10. 7.(금)논문 심사 22. 10. 11.(화) ~ 12. 16.(금)논문 심사결과 보고서 접수 22. 12. 19.(월) ~ 12. 23.(금)학위논문 파일 등재 23.  1,2022-08-05 09:57:03.0
지역·바이오시스템공학과,[축 합격] 2022년도 LS엠트론 신입사원,https://rbe.jnu.ac.kr/bbs/rbe/447/824440/artclView.do,"[축 합격] 2022년도 LS엠트론 신입사원   13학번 조양현, 16학번 정재원(생물산업기계공학전공) 졸업생의2022년도 LS엠트론 신규직원 공개채용 합격을 진심으로 축하드리며, 귀하의 건승을 기원합니다.  -지역 바이오시스템공학과-",2022-08-05 09:47:51.0
지역·바이오시스템공학과,2018~2022학년도 교육과정 표,https://rbe.jnu.ac.kr/bbs/rbe/447/824289/artclView.do,"2018-2022학년도 교육과정표 안내2018~2022학년도 교육과정 표를 업로드 하오니, 적용 교육과정 년도를 조회하여 수강신청 하기 바랍니다.- 본인의 해당 적용년도를 확인, 교육과정 조회, 전필교과목 수강신청- 수강신청 시 교과목코드(예, ABC0001)을 반드시 확인",2022-08-02 18:35:02.0
지역·바이오시스템공학과,2022학년도 2학기 수강신청 시행 계획 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/823949/artclView.do,2022학년도 2학기 수강신청 시행 계획□ 주요일정업무내용기간시간대상내용수강희망과목예약 신청'22.8.1.(월)~8.2.(화)09:00～18:00 학부 전 학년 공통 학부생만 해당(대학원생 제외) 수강희망과목 예약을 했더라도 수강신청이 확정된 것이 아니며 반드시 수강신청기간에 수강신청을 해야함. 모바일 수강희망과목예약 가능(09:00~18:00)수강신청대학원생'22.8.5.(금)~8.12.(금)09:00～18:00 재학생 타대학 교류학생 재입학자 시간제 등록생 22. 2학기 복학자 또는     복학예정자 대학원생,2022-07-27 19:22:56.0
지역·바이오시스템공학과,(2022학년도 2학기 기준) 교양 교육과정 편성 현황 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/823731/artclView.do,(2022학년도 2학기 기준) 교양 교육과정 편성 현황 안내22학년도 2학기 기준 교양 교육과정 편성 현황(기존 교양 교육과정 비교 및 교과목별 교양 이수 영역 지정)을 알려드리니 교양교과목 수강에 참고하시기 바랍니다.,2022-07-22 18:22:43.0
지역·바이오시스템공학과,2022학년도 2학기 일반대학원 수료후등록 신청 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/823658/artclView.do,2022학년도 2학기 일반대학원 수료후등록 신청 안내2022학년도 2학기 일반대학원 수료후등록 신청 기간을 다음과 같이 안내합니다.[신청방법] 가. 대상: 일반대학원 및 전문 특수대학원 수료생 나. 절차: 교육지원 내 학사업무 등록 대학원 수료후등록신청 신청 다. 신청기간: 2022. 8. 3.(수) ~ 8. 16.(화) 라. 대상자 명단 제출 기한: 2022. 8. 16.(화) 마. 고지서 출력 및 납입기간: 2022. 8. 22.(월) ~ 8. 25.(목) 바. 수료 후 등록비: 당해학기 수업료의 8%,2022-07-22 10:36:11.0
지역·바이오시스템공학과,2022학년도 2학기 대학원 저소득층 장학금 신청 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/822462/artclView.do,2022학년도 2학기 대학원 저소득층 장학금 신청 안내2022학년도 2학기 대학원 저소득층 장학금(등록금 감면)과 관련하여 다음과 같이 안내합니다.가. 신청 자격:  22학년도 2학기 등록 예정자로 '22학년도 1학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고]나. 선발 장학 종류- 창조장학4: 수업료1다. 신청 및 서류 제출기간: 2022. 7. 13.(수) ~ 7. 21.(목) 라. 제출장소: 소속 대학원 행정실(일반대학원생은 해당 관리대학) 마. 신청방법:,2022-07-06 11:48:47.0
지역·바이오시스템공학과,[축 합격] 2022년도 LS엠트론 신입사원,https://rbe.jnu.ac.kr/bbs/rbe/447/822395/artclView.do,"[축 합격] 2022년도 LS엠트론 신입사원   (학사)16학번, (석사) (22학번) 강성민 (생물산업공학전공) 재학생의2022년도 LS엠트론 신규직원 공개채용 합격을 진심으로 축하드리며, 귀하의 건승을 기원합니다.  -지역 바이오시스템공학과-",2022-07-05 19:54:51.0
지역·바이오시스템공학과,[축 합격] 2022년도 도로교통공단 신입사원,https://rbe.jnu.ac.kr/bbs/rbe/447/822394/artclView.do,"[축 합격] 2022년도 도로교통공단 신입사원   16학번 이석우 (지역시스템공학전공) 졸업생의2022년도 도로교통공단 신규직원 공개채용 합격을 진심으로 축하드리며, 귀하의 건승을 기원합니다.  -지역 바이오시스템공학과-",2022-07-05 19:51:01.0
지역·바이오시스템공학과,2021학년도 후기(2022년 8월 졸업예정) 석·박사 학위논문 제출 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/822267/artclView.do,"2021학년도 후기(2022년 8월 졸업예정) 석 박사 학위논문 제출 안내2021학년도 전기(2022년 2월 졸업예정) 석 박사학위 수여예정자의 학위논문 파일 등재 및 인쇄본 접수를 다음과 같이 안내합니다.가. 학위논문 파일 등재1) 등재기간: 2022. 7. 7.(목) ~ 7. 15.(금)(기간 이후 추가 등재 및 수정 불가)2) 등재방법: 도서관 홈페이지의 학위논문관리시스템 이용(붙임 2~4. 학위논문 파일 작성 및 제출 방법 숙지)※ 논문 공개여부는 공개가 원칙(특허, 계속연구, 기업 비밀은 비공개 가능)(비공개 할 경우 비공",2022-07-05 10:04:54.0
지역·바이오시스템공학과,"2022년 하반기 일반대학원 외국어, 종합시험 응시 및 면제 신청 안내",https://rbe.jnu.ac.kr/bbs/rbe/447/821807/artclView.do,"2022년 하반기 일반대학원 외국어, 종합시험 응시 및 면제 신청 안내1) 외국어시험 면제신청 (우리학과는 종합시험 면제 불가)-기간: 2022. 7. 4.(월) ~ 7. 8.(금)-면제 점수 (영어) 토익 700 또는 언어교육원 회화과정 4단계 이상 이수 (한국어_외국인만) TOPIK 2급 이상, 언어교육원 한국어과정 2단계 이상 이수-제출서류: 면제신청서 1부, 토익성적표 1부2) 종합, 외국어시험 신청-기간: 2022. 7. 7.(목)   7. 13.(수)-종합시험 과목수: 석사 2과목, 박사 3과목(본인이 기수강한 과목 중",2022-06-30 09:50:11.0
지역·바이오시스템공학과,2022년도 예비군 기본훈련(8H) 훈련 대상자 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/821192/artclView.do,"2022년도 예비군 기본훈련(8H) 훈련 대상자 안내 2022년도 예비군 기본훈련(8H) 대상자를 개별 안내하였으니, 훈련 대상자는 아래의 내용을 참고 바랍니다. 가. 훈련대상 : 대학직장 예비군에 편성된 교수, 학생  ※ 졸업, 휴학, 수업연한 초과(졸업/수료 유보), 수료자는 참석 불가 나. 훈련장소 : 제503보병여단 3대대(삼각산 예비군훈련장) 다. 훈련일정 : 붙임 참조(전국단위훈련 기 신청자는 전국단위훈련 참가)구 분7.12.(화)7.13.(수)7.14.(목)7.18.(월)전국단위인 원2502542522506 라. 협조사",2022-06-22 15:30:01.0
지역·바이오시스템공학과,2022학년도 제2학기 휴학·복학 신청 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/821184/artclView.do,2022학년도 제2학기 휴학 복학 신청 안내2022학년도 제2학기 휴학 복학 신청에 대한 내용을 안내합니다. 가. 휴학 신청 기간 1) 일반휴학(등록): 2022. 8. 22.(월) ~ 10. 28.(금) 2) 일반휴학(미등록): 2022. 8. 22.(월) ~ 8. 25.(목) 나. 복학 신청 기간 1) 조기복학: 2022. 7. 1.(금) ~ 8. 10.(수) 2) 일반복학: 2022. 7. 1.(금) ~ 8. 25.(목) 다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2022-06-22 15:13:10.0
지역·바이오시스템공학과,2021학년도 후기(2022년 8월) 학부 졸업(수료)대상자 유보 신청 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/821034/artclView.do,"2021학년도 후기(2022년 8월) 학부 졸업(수료)대상자 유보 신청 안내2021학년도 후기(2022년 8월) 학부 졸업(수료) 대상자 중 2022학년도 2학기 학적사항을  재학 으로 유지하고자 희망하는 학생은, 졸업(수료) 유보를 신청할 수 있도록 신청기간 및 유보비 납부 방법을 참고 바랍니다. □ 졸업(수료) 유보 신청 및 유보비 납부 □  가. 유보 신청 기간 : 2022. 6. 27.(월) ~ 2022. 7. 8.(금)18:00까지 [추가 신청기간 없음]  나. 유보 학과(부) 확인: 2022. 7. 11.(월)  다. 유",2022-06-20 18:13:51.0
지역·바이오시스템공학과,2022년도 예비군 기본훈련(4H/6H) 훈련 대상자 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/819933/artclView.do,"2022년도 예비군 기본훈련(4H/6H) 훈련 대상자 안내2022년도 예비군 기본훈련(4H/6H) 대상자를 SMS로 발송하였으니, 아래의 공통사항을 참고하기 바랍니다.  가. 훈련대상 : 대학직장 예비군에 편성된 교수, 학생  ※ 졸업, 휴학, 수업연한 초과(졸업/수료 유보), 수료자는 참석 불가 ※ 해당 학과(부) 자료만 편집하여 사용 나. 훈련장소 : 제503보병여단 3대대(삼각산 예비군훈련장) 다. 훈련일정 : 붙임 참조(전국단위훈련 기 신청자는 전국단위훈련 참가)구분4시간 훈련 대상자6시간 훈련 대상자일자7.4.(월)7.5.",2022-06-08 14:36:08.0
지역·바이오시스템공학과,2022년(하) 롯데장학재단 롯데 39기 멘토링 장학생 신규 선발 안내,https://rbe.jnu.ac.kr/bbs/rbe/447/819900/artclView.do,"2022년(하) 롯데장학재단 롯데 39기 멘토링 장학생 신규 선발 안내22년(하) 롯데 39기 멘토링 장학생 신규 선발을 안내하오니 장학생 신청 학생은 2022. 6. 15.(수)까지 학과사무실에 신청 관련 사항을 안내 부탁드립니다. 가. 선발인원: 7명 (대학 추천인원 10명 *1.4배수 추천)※ 대학(본부) 추천순위: #9312; 성적우수자   #9313; 이수학점   #9314; 소득분위 순으로 10명 추천 나. 롯데 멘토링 장학생 추천 기준1) 대상: 초 중 고등학생 학습지도(영어,수학 등)를 할 수 있는 대학생※ 지원불가:",2022-06-08 11:09:53.0
