학부,제목,링크,내용,작성일
농생명화학과,2022년 8월 졸업예정자 졸업논문졸업시험졸업인정 자격증 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/819367/artclView.do,"* 졸업자격인정기준(전공영역)1) 졸업 논문 제출2) 농식품 관련 국가기술자격증 취득3) 졸업 시험(3과목) 통과     * 논문 제출 (졸업발표 포함)    1. 교과과정 ~2009 까지: 논문실험 이수자는 논문 제출 or 졸업시험 응시 중 선택 가능 2. 교과과정 2010 학년도부터: - 생명화학연구 (3-2학기) 전선: 이 과목을 수강하는 학생은 본인이 선택한 실험실에서 일정기간 연구생활이 필수 (수강신청 전에 지도교수 면담 권장)   실험논문 작성   실험실에서 발표 (지도교수가 인정, 리뷰논문은 불가능) (이후 졸업논문은",2022-05-31 13:31:47.0
농생명화학과,2022학년도 후기 일반대학원 신입생 모집  홍보,https://agrochem.jnu.ac.kr/bbs/agrochem/555/817817/artclView.do,2022학년도 후기 일반대학원 신입생 모집 전형일정 안내 드립니다.   구 분 일시(기간) 장소 비고   인터넷 원서접수 (방문/우편 접수불가) 2022. 5. 3.(화) 09:00 ~ 5. 18.(수) 18:00 ○ 전남대학교 홈페이지 - www.jnu.ac.kr/jnumain.aspx ‣인터넷 접수만 가능 ‣반드시 수험표 출력 보관   구비서류 제출 (직접방문 또는 우편 제출) 2022. 5. 3.(화) 09:00 ~ 5. 19.(목) 18:00 ○ 방문 및 등기우편 제출 광주 북구 용봉로 77 전남대학교 대학본부 6층 대학원,2022-05-12 14:15:04.0
농생명화학과,「2022년 상반기 도전장학(미래) 선발 계획」 공고 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/816908/artclView.do,"「2022년 상반기 도전장학(미래) 추가 선발 계획」을 다음과 같이 공고하오니 해당학생은 신청해 주시기 바랍니다. -. 자격: 2022년 8월 학사과정 졸업예정자로서 2022학년도 후기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  -. 장학금: 자연예체능계열 2,300천원 ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  -. 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도전장학(미래) 지원신청서  [별지",2022-04-29 13:59:02.0
농생명화학과,2022학년도 후기 학·석사학위연계과정 대학원 진학예정자 입학지원서 제출 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/816817/artclView.do,"2022학년도 후기 학 석사학위연계과정 대학원 진학예정(학부생 2022.8월 졸업예정)자는별지 4*, 5호 서식 작성하여 학과실로 제출하시기 바랍니다.*별지4호  제출시 석정증명서도 제출제출일자: 2022. 5. 6(금)까지",2022-04-28 15:42:03.0
농생명화학과,2022학년도 1학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/816690/artclView.do,"2022학년도 1학기 글커잉 학점 미취득자 교과목 이수 조사 개요  1. 학점 미취득자 :  2014~2018학년도 신입학자, 2016~2020학년도 편입학자 중 글커잉 교과목 학점 미취득자2. 글커잉 교과목 대체 방안(택1)#9312; 대체교과목 이수: 해당교과목 중 1과목 이수교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함#9313; 글커잉 대체교과목 신청: 학생이 포털 내 직접 신청취업영어3영어글쓰기3영어읽기와토론3   ※ 대체교과목",2022-04-27 10:15:08.0
농생명화학과,2022학년도 전남대학교 온라인 폭력예방교육 실시 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/815617/artclView.do,"대학 등 고등교육 기관은 관련 법령에 따라 매년 폭력예방교육(성희롱 성매매 성폭력 가정폭력)을 연 1회 이상 실시하여야 합니다. 가. 교육기간: 2022. 4. 1.(금) ~ 12. 31.(토) 나. 교육대상: 전 구성원(전임 및 비전임교원, 조교, 직원(비정규직 포함), 학생 등) 다. 온라인 교육 이수 방법 및 결과 확인 - 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등) - 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발생 주의) - 교육 수료증은 PC(https://edupo",2022-04-13 10:27:13.0
농생명화학과,2022년 「전남대 전공 알림아리」 프로그램 운영을 위한 전공 알리미 선발 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/815006/artclView.do,"2022년도 개정 교육과정 및 고교학점제 도입에 따라 전남대학교 입학본부는 진로 설정을 고민하는 고교생들에게 관심학과에 대한 정보 및 진학 설계에 도움을 주는 「전남대 전공 알림아리」 프로그램을 운영합니다. 프로그램에 참여할 전공 알리미 선발을 아래와 같이 시행하니 적극 참여하여 주시기 바랍니다.    가. 지원자격: 전남대학교 1~3학년 재학생 ※ 활동 기간 중 학적변동(휴학/자퇴/제적/졸업/졸업예정 등), 교환학생, 해외파견 등 예정자 지원 불가 나. 신청기간: 2022. 3. 31.(목) ~ 4. 7.(목) 다. 신청방법: h",2022-04-04 17:40:05.0
농생명화학과,제27기(2022년 가을학기 파견 대비) 미래에셋 해외교환 장학생 선발 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/814592/artclView.do,"미래에셋박현주재단에서 해외 교환학생 중 일정 요건을 갖춘 학생에게 장학금을 지원하고자  제27기 미래에셋 해외교환 장학생 을 다음과 같이 선발하오니, 많은 신청바랍니다. 가. 온라인 접수기간(학부생): 2022. 04. 25.(월) 14:00 ~ 05. 02.(월) 14:00 ※ 재단 홈페이지(http://foundation.miraeasset.com) 내 지원서 작성 및 제출서류 업로드 나. 온라인 AI역량검사: 2022. 05. 30.(월) 10:00 ~ 05. 31.(화) 17:00  ※ 1차 서류 합격자에 한하여 AI역량면접",2022-03-30 13:50:34.0
농생명화학과,2022학년도 1학기 교과구분 정정 실시 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/812688/artclView.do,"휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간이동(전과) 및  국내 외 타대학 교류로 인한 교과구분 상이 학생에 대하여 다음과 같이 교과구분 정정을 실시하오니,신청서를 작성하여 2022. 3. 24.(목)까지 학과실로 제출하여 주시기 바랍니다. *메일 제출 가능: jksj64@jnu.ac.kr  * 주요 확인 및 유의사항1) 휴 복학 및 전과에 따른 교육과정 적용년도 변경자의 경우, 적용받는 교육과정에 따라    필수 과목이 달라질 수 있으므로 교육과정 적용년도 반드시 확인2) 편입생 전적 대학 학점인정 내",2022-03-10 16:54:27.0
농생명화학과,2022년 장애인식개선(법정의무교육) 온라인 교육 실시 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/812104/artclView.do,장애인복지법 제25조에 의거 사회적 인식개선교육으로 장애인에 대한 사회적 편견과 차별 제거를 위해 아래와 같이 장애인식개선 온라인 교육을 안내하오니 교육이수하여 주시기 바랍니다. 가. 교육기간: '22. 3. 2.(수) 12. 31.(토) 나. 교육대상: 전 구성원 다. 이수방법 - 전남대 포털 로그인  우측 【교육훈련】  장애인식개선교육  온라인 교육강의실  장애인식의 길라잡이 교육콘텐츠 - 교육콘텐츠 URL: https://edupool.jnu.ac.kr/EDU002/Main.aspx. 끝.,2022-03-04 16:58:36.0
농생명화학과,2022학년도 신(편)입생 학생증(스마트카드) 발급 계획 및 신청방법 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/811753/artclView.do,"2022학년도 신(편)입생 학생증(스마트카드) 발급 계획 및 신청 방법을 다음과 같이 안내드리오니, 기한 내에 신청하여 발급 받기 바랍니다. 가. 신청대상: 2022학년도 신입생(학부, 편입, 대학원)   ※ 외국인 학생은 학생증카드 대면(오프라인)발급만 가능  나. 신청기간: 2022. 3. 2.(수) ~ 2022. 3. 6.(일)  다. 발급일정 및 신청방법: (붙임 1) 참조 라. 사진파일 확인 및 승인: 학과 담당자(조교)    붙임 1. 2022학년도 신(편)입생 학생증(스마트카드) 발급 안내 1부       2. 비대면",2022-02-28 15:40:07.0
농생명화학과,2022학년도 재학생 건강검진 실시 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/811140/artclView.do,"보건진료소에서는 학생 개인의 건강관리를 위하고 대학내 감염병 질환을 예방하기 위해2022학년도 재학생 건강검진을 다음과 같이 실시하고자 하오니 많은 협조 부탁 드립니다. 가. 건강검진 실시기간      (1) 광주캠퍼스: 2022. 3. 2.(수) ~ 3. 11.(금)     (2) 여수캠퍼스: 2022. 3. 2.(수) ~ 3. 3.(목) 나. 검진시간 및 장소      (1) 광주캠퍼스: 보건진료소(제1학생회관) 09:30~11:30, 13:00~16:30     (2) 여수캠퍼스: 보건진료소(체육관 또는 학생회관 앞) 09:3",2022-02-21 13:32:58.0
농생명화학과,21학년 전기 학위수여식(22년 2월 졸업) 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/811137/artclView.do,"코로나19 지역감염이 지속되고 있는 상황에서 다수가 참여하는 행사는 오미크론 확산 우려가 크기에  21학년 전기 학위수여식( 22.2.25.) 대면 행사를취소하여 안전한 교육환경을 조성하고자 합니다.    □ 학위수여식   가. 당초일정: 2022. 2. 25.(금) 10:00 나. 대면 행사 취소에 따른 후속 조치  메타버스 기반 학위수여식: 전남대학교  CNU 메타버시티  가상 공간에서 졸업생,  재학생 참여하여 학위수여식 행사 ※ 용봉캠퍼스 주요 거점 4곳에 대한 가상공간 구현 후 축하 메시지 전시 및 관람 등  졸업증서,",2022-02-21 13:13:43.0
농생명화학과,신입생 포털 아이디(계정) 발급 방식 변경 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/808934/artclView.do,"학번으로 구성된 포털 아이디가 숫자 형식에 따른 불편함과 개인정보(학번 정보)노출 등 이용 활성화에 제약이 있어 신입생 학생 계정 발급 방식을 학번 ID 자동 생성 방식에서 학생 회원가입을 통한 아이디 등록 방식으로 개선하여 시행합니다.- 아 래 -가. 개선사항     - (포털 아이디) 학번   본인 입력(5 ~ 20자리 이하의 문자+숫자+특수문자  - , _  조합가능)      - (비밀 번호) 생년월일   본인 입력(9~20자리 이하의 문자+숫자+특수문자)      - (이메일 주소) 학번@jnu.ac.kr   포털아이디@j",2022-01-26 17:42:48.0
농생명화학과,「2021학년도 하반기 도전장학(미래) 3차 선발 계획」 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/808250/artclView.do,"「2021학년도 하반기 도전장학(미래) 3차 선발 계획」을 다음과 같이 공고하오니 우수한 인재들이 많이 신청하여 주시기 바랍니다. 가. 장학생 선발 -. 자격: 2022년 2월 학사과정 졸업예정자로서 2022학년도 전기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  -. 장학금: 자연예체능계열 2,300천원  ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  -. 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도",2022-01-20 13:21:14.0
농생명화학과,광주전남지역혁신(iU-GJ)융합전공 학생모집 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/807359/artclView.do,광주전남지역혁신(iU-GJ)융합전공 학생모집 안내가. 대상: 4학기 이상 이수 재학생나. 전형일정일       정: 2022.1.3(월) 9:00 ~ 2022.1.14.(금) 18:00 까지합격발표: 2022.1.21.(금): 15:00 이후라. 접수방법 iU-GJ 공동 학사관리시스템 portal.iugj.ac.kr 온라인접수마. 문의처광주전남지역혁신플랫폼 대학교육혁신본부Tel. 02-530-4608E-mail. yg3307@jnu.ac.krhttps://www.youtube.com/watch?v=FDUM9BB_uFo,2022-01-10 16:46:59.0
농생명화학과,2022학년도 1학기 농촌출신대학생 학자금지원사업 신청 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/807075/artclView.do,한국장학재단에서 농어업인 교육비 부담 경감 및 농어촌출신 대학생에 대한 균등한 교육기회 제공을 위하여 「2022학년도 1학기 농촌출신대학생 학자금지원사업」을 아래와 같이 시행합니다. 가. 주요 일정   구 분 1차 (재학생 및 신입생군*) 2차 (재학생 및 신입생군*) 비고   신청 및 서류제출  22. 01. 03.(월) ~ 01. 14.(금)  22. 02. 03.(목) ~ 02. 23.(수)     융자 실행  22. 02. 14.(월) ~ 04. 08.(금)  22. 03. 17.(목) ~ 04. 08.(금) 학생 개인별 융,2022-01-07 09:25:56.0
농생명화학과,(일정변경)2022학년도 제1학기 부·복수(연계)전공 및 융합전공 취소 신청 및 이수자 선발 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/805844/artclView.do,"2022학년도 1학기 부 복수(연계)전공 및 융합전공 취소 신청 및 이수자 선발을 아래와 같이 시행하오니 희망학생은 기간내에 신청하여 주시기 바랍니다.부 복수(연계)전공 및 융합전공 취소 가. 신청기간: 2021. 12. 22.(수) ~ 12. 24.(금) 1) 부 복수(연계)전공: 전남대 포털(ARSAM) 접속   교육지원   내 학사행정   학적   휴/복학/전공/전과신청   부 복수신청, 취소   전공구분 선택(부전공/제2전공/제3전공/제4전공/연계전공)   대학 선택   학과 선택   전공 선택   취소 2) 융합전공: 전",2021-12-24 11:23:19.0
농생명화학과,2022학년도 1학기 휴학·복학 신청기간 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/805016/artclView.do,휴학 종류신청 기간대상자일반휴학(등록)2022. 2. 21.(월) ~ 4. 25.(월)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2022. 2. 21.(월) ~ 2. 24.(목)  등록금 납부하지 않고 휴학을 원하는 자 ※ 등록 기간 내에만 휴학 신청 가능휴학연장2022. 2. 21.(월) ~ 2. 24.(목)  휴학 만료일이 2022. 2. 28.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을 원하는 자는 일반휴학(미등록) 신청 승인 후 복무신고  입영 통지서 파일,2021-12-15 16:28:01.0
농생명화학과,2022학년도 제1학기 부·복수(연계)전공 및 융합전공 취소 신청 및 이수자 선발 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/805015/artclView.do,"2022학년도 1학기 부 복수(연계)전공 및 융합전공 취소 신청 및 이수자 선발을 아래와 같이 시행하오니 희망학생은 기간내에 신청하여 주시기 바랍니다.부 복수(연계)전공 및 융합전공 취소가. 신청기간: 2021. 12. 22.(수) ~ 12. 24.(금) 1) 부 복수(연계)전공: 전남대 포털(ARSAM) 접속   교육지원   내 학사행정   학적   휴/복학/전공/전과신청   부 복수신청, 취소   전공구분 선택(부전공/제2전공/제3전공/제4전공/연계전공)   대학 선택   학과 선택   전공 선택   취소 2) 융합전공: 전남",2021-12-15 16:25:30.0
농생명화학과,2022학년도 1학기 학부생 학·석사학위연계과정 모집,https://agrochem.jnu.ac.kr/bbs/agrochem/555/803761/artclView.do,2021학년도 2학기 학부생 학 석사학위연계과정자 선발 모집요강을 붙임과 같이 안내하오니 관심 있는 많은 학생들은 지원하여 주시기 바랍니다.                                                 ❑ 지원절차 및 일정 ❑    구 분 일 정 장소 및 방법 비 고   지원서 접수 2021. 12. 13.(월) ~ 2022. 1. 14.(금) 지원자 ⇨ 단과대학 행정실(농1) #9312;학 석사학위연계과정지원서 #9313;지원학과 지도예정교수 추천서 #9314;성적확인서(*당해학기 포함) #9315;연구활,2021-12-03 13:26:02.0
농생명화학과,2022학년도 학생회 온라인 투표에 따른 재학생 개인정보 현행화 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/802190/artclView.do,"전남대학교 광주캠퍼스 총학생회 중앙선거관리위원회에서 2022학년도 단과대학 학생회 온라인 투표를 다음과 같이 진행하오니, 각 학생여러분은 개인정보 현행화 하여 주시기 바랍니다.가. 각 학과(부) 재학생 개인정보 현행화 안내 나. 개인정보 수정방법: 전남대학교 포털 정보수정 회원정보 변경 휴대 전화번호 변경 다. 수정기한: 2021. 11. 18.(목) 18:00 라. 오류예시: 핸드폰 번호 변경, 학부모 번호 등록, 자택 번호 등록, 입학시 잘못된 번호 등록 등",2021-11-16 16:50:14.0
농생명화학과,2021학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/801398/artclView.do,"2021학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요  1. 학점 미취득자 :  2014~2018학년도 신입학자, 2016~2020학년도 편입학자 중 글커잉 교과목 학점 미취득자2. 글커잉 교과목 대체 방안(택1)#9312; 대체교과목 이수: 해당교과목 중 1과목 이수   교과목명 학점 비고   기초영어 3 #9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고,  다른 대체교과목을 택1하여 이수해야 함 #9313; 글커잉 대체교과목 신청: 학생이 포털 내 직접 신청   취업영어 3   영어글쓰기",2021-11-09 14:08:49.0
농생명화학과,2022학년도 전기 일반대학원 신입생 모집 공고,https://agrochem.jnu.ac.kr/bbs/agrochem/555/796924/artclView.do,"※ 일정은 사정에 따라 변경될 수 있으며, 변경사항은 대학원 홈페이지에 공고함※ 원서접수는 전남대학교 홈페이지(http://www.jnu.ac.kr/jnumain.aspx) 메인화면의 인터넷 원서접수 배너 클릭 시 인터넷 원서접수 대행업체(유웨이어플라이(www.uwayapply.com) 페이지로 이동함※ 등록금이  0 으로 고지된 합격자도 지정된 기간 내에 우리 대학교에서 지정한 은행에 등록금 고지서를 제출하고 그 영수증을 수령하여야 등록 처리되며, 그렇지 않을 경우 미등록자로 처리하여 합격을 취소함",2021-10-18 15:37:54.0
농생명화학과,「2021학년도 하반기 도전장학(미래) 선발 계획」 공고,https://agrochem.jnu.ac.kr/bbs/agrochem/555/796551/artclView.do,"「2021학년도 하반기 도전장학(미래) 선발 계획」을 다음과 같이 공고합니다.가. 장학생 선발1). 자격: 2022년 2월 학사과정 졸업예정자로서 2022학년도 전기 우리 대학교 일반대학원에 진학하려는 내국인 학생(학 석사연계과정생도 지원 가능)※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))2). 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함3). 제출서류   대상 제출 서류 제출 기한 제출처   지원신청자 ◦ 도전장학(",2021-10-13 10:31:11.0
농생명화학과,2022-2023 러시아 정부초청 장학생 선발 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/792364/artclView.do,"러시아 정부에서 2022-2023년 장학생 선발 사업을 추진하고 있으니 학생 여러분의 많은 지원 바랍니다.    가. 선발과정 : 학사과정, 석사과정, 박사과정 나. 장학혜택 : 학비지원( ※ 기숙사, 항공료, 의료보험 등 기타비용은 본인 부담) 다. 선발인원 : 총 26명 라. 지원방법 및 지원마감일   1) 지원방법 : 온라인 지원사이트(http://edu.rs.gov.ru/)에 등록 후 직접 지원   2) 지원마감일 : 2021. 11. 1.(월) 마. 지원자격 및 제출서류 :  붙임  참조 바. 문의처 : 주한러시아대외협력청",2021-09-30 14:51:13.0
농생명화학과,2021년 학생용 온라인 폭력예방교육 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/345538/artclView.do,"교내 재학생들의 인권 의식 고취 및 성평등 감수성 향상을 위해 인권 및 폭력예방교육 콘텐츠를 변경하여 게시하오니 이수하시기 바랍니다. 가. 교육대상: 교내 재학생 나. 온라인 교육 이수 방법 및 결과 확인 - 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등) - 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터 요금 발생 주의) - 교육 수료증은 PC https://edupool.jnu.ac.kr/ 에서 출력 가능 다. 기타사항 -  교내 학생 프로그램 선발 시 이수 여부 반영    붙임 전남",2021-09-08 15:31:21.0
농생명화학과,2021학년도 2학기 교과구분 정정 실시 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/345511/artclView.do,"휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간이동(전과) 및  국내 외 타대학 교류로 인한 교과구분 상이 학생에 대하여 다음과 같이 교과구분 정정을 실시하오니,신청서를 작성하여 2021. 9. 15.(수)까지 학과실로 제출하여 주시기 바랍니다. *메일 제출 가능: jksj64@jnu.ac.kr  * 주요 확인 및 유의사항1) 휴 복학 및 전과에 따른 교육과정 적용년도 변경자의 경우, 적용받는 교육과정에 따라    필수 과목이 달라질 수 있으므로 교육과정 적용년도 반드시 확인2) 편입생 전적 대학 학점인정 내",2021-09-07 17:57:26.0
농생명화학과,2021년 2학기 청년창업농육성장학금 추가모집 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/345398/artclView.do,"2021.9.1(수)~9.15(수) 농어촌희망재단에서는 2021.2학기 농림축산식품부 청년창업농육성장학금 대학장학생을 추가선발합니다.등록금+학업장려금200만원을 지원하며, 진로분야 지원을 위해 취창업교육, 각종 연수제도까지 지원합니다.농림부 국가장학금 신청 이제는 간편히 스마트폰으로도 신청합니다! ^^*신청 및 바로 지원안내 : http://youth.rhof.or.kr/index.do친구소개 이벤트 : http://asq.kr/yGX9JN바로안내 : 상담센터 02-509-2114(실시간) 안내가능",2021-09-02 14:21:58.0
농생명화학과,2021 대학생 생물분류 분야 논문 공모전,https://agrochem.jnu.ac.kr/bbs/agrochem/555/345396/artclView.do,2021 대학생 생물분류 분야 논문 공모전 - 접수기간 : 2021.08.09~09.17- 참가대상 : 국내 대학 재 휴학생으로 이뤄진 팀(3인 이내) 또는 개인- 참여방법 : 연구계획서 및 제출서류 작성 후 공모전 홈페이지를 통해 접수(온라인)- 홈페이지 : http://www.spectory.net/nibr/nibrubccontest/2021/1,2021-09-02 14:16:58.0
농생명화학과,"코로나19로 인한 검사, 자가격리 및 확진시 출석 인정 방법 알림",https://agrochem.jnu.ac.kr/bbs/agrochem/555/336472/artclView.do,"코로나19로 검사, 자가격리 및 확진 학생에 대한 출석 인정 및 절차 - 출석 인정 및 절차    학과 조교(062-530-2130) 및 교과목 담당교원에게 즉시 신고  - 격리 및 치료기간, 입국지연 기간 및 입국 후 14일 자가격리 기간을 출석으로 인정(총 수업시수의 1/2 미만) - 증빙서류(※ 출석인정원 및 증빙서류는 사후 보완):    출석인정원, 관련 내용을 증빙할 수 있는 서류(자가격리증명서, 여행관련 증빙, 진료확인서, 처방전 등)",2021-09-01 15:16:50.0
농생명화학과,코로나19 백신 접종 후 출석 인정 서류 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336418/artclView.do,"〇 코로나19 백신 접종 시 - 코로나19 백신접종 학생이 그 사실을 소명하는 경우 접종 당일 및 이상반응 발생 시 접종 다음날 코로나19 관련으로 출석 인정 - 증빙서류: 코로나19 백신 예방접종내역 확인서(증명서), 이상반응 발생 시에는 【붙임2】 이상반응내역 사유서  추가 제출※ 백신접종 후 2일 이상 이상반응 지속 시에는 코로나19 관련 출석 인정에 해당하지 않으며,    진단서 등을 첨부하여 질병 관련으로 출석 인정",2021-08-31 11:08:55.0
농생명화학과,2021학년도 제2학기 추가 등록기간 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336370/artclView.do,"2021학년도 제2학기 등록기간(2021. 8. 23.~8. 26.)내에 등록금을 납부하지 못한 학생과, 학자금 대출 신청한 학생을 위하여 다음과 같이 추가 등록기간을 설정하니 미등록 학생은 기간내에 등록금을 납입하시기 바랍니다.    가. 기간: 2021. 9. 14.(화) ~ 9. 16.(목) 16:00 [3일간] 나. 등록장소: 광주은행 및 농협 전국 본 지점(지역농협 포함) 다. 유의사항 ► 2021. 2학기 정부보증 학자금 대출을 받아 등록을 하는 학생은 등록기간내에 등록금이 납부될 수 있도록 신청하시기 바람. ► 2021",2021-08-27 10:28:43.0
농생명화학과,「2021년 해외산림청년인재 육성사업」참가자 추가 모집 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336195/artclView.do,"한국임업진흥원에서 아래와 같이 글로벌 산림분야 인재 양성을 위한「2021년 해외산림청년인재 육성사업」참가자를 추가 모집 중에 있사오니, 우수한 청년인재들의 많은 지원 바랍니다. 가. 모집 개요구분파견기관파견국가모집인원파견기간현장체험형FAO Regional Office for Asia and Pacific국내(원격근무)13.5개월 나. 모집기간 : 공고일로부터 ~ 2021.08.23.(월) 11:00 다. 문 의 처 : 한국임업진흥원 해외사업실 황보주연 책임(02-6393-2702)   붙임 1. 2021년 해외산림 청년인재 육성사업",2021-08-18 14:29:14.0
농생명화학과,2021년 하반기 학·석사학위연계과정 학부연구생 장학신청 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336186/artclView.do,"해당 학생은 신청서 작성하여 학과실로 제출하시기 바랍니다.가. 지원자격 o 학 석사학위연계과정생(4학기 이상 수업연한 이내 재학생) o 지원연구실 지도예정교수의 추천을 받은 자나. 지급액: 학기당 1,000천원 이내 (3학기 이내)다. 신청기간: 2021.8.25.(수) 12:00까지",2021-08-18 10:47:41.0
농생명화학과,2021학년도 2학기 국가장학금 2차 신청 알림,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336184/artclView.do,"2021학년도 2학기 국가장학금 2차 신청 일정을 다음과 같이 안내합니다.  가. 신청대상: 재학생*, 신입생, 편입생, 재입학생, 복학생 * (중요) 2021학년도 2학기에 한하여 재학생의 2차 신청 허용(구제기회 횟수 미차감) - 구제기회 2회를 모두 사용한 학생도 신청 가능 나. 신청기간: '21. 8. 17.(화) ~ 9. 16.(목) 18:00 (총 31일간) - 서류제출 및 가구원 정보제공 동의 기간:  '21. 8. 17.(화) ~ 9. 24.(금) 18:00 ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 1",2021-08-18 09:17:34.0
농생명화학과,2020학년도 후기(2021년 8월 졸업) 졸업사정 결과 확인방법 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336176/artclView.do,"2020학년도 후기 졸업예정자부터 미래해본 졸업사정에서 본인의 ""졸업여부""를 확인할 수 있습니다.○ 졸업가능 여부 조회 방법: 우리대학포탈 로그인- 학적- 졸업- 졸업자격확인- 미리해본졸업사정- 졸업확정자:  졸업여부: 졸업확정 으로 표기- 수   료   자:  졸업여부: 수료확정 으로 표기- 졸업불가자:  졸업여부 : 표기내용 없음 - 졸업유보자:  졸업여부: 졸업유보 으로 표기- 수료유보자:  졸업여부: 수료유보 으로 표기",2021-08-17 16:53:02.0
농생명화학과,’20학년 후기 학위수여식(’21.8.26.) 취소에 따른 추진 계획 안내,https://agrochem.jnu.ac.kr/bbs/agrochem/555/336174/artclView.do,"Ⅰ   학위수여식 취소 배경  광주광역시「사회적 거리두기 방역수칙 3단계」유지 및 「5명부터 사적모임 금지」방역수칙 행정명령에 따른 코로나 확산 방지 목적   코로나19 지역감염이 지속되고 있는 상황에서 다수가 참여하는 행사는 감염병 확산 우려가 더욱 크기에, 안전한 교육환경 조성을 위해 행사 취소.Ⅱ    학위수여식 취소 및 후속 조치 추진1. 학위수여식 취소  당초일정: 2021. 8. 26.(금) 10:002. 취소에 따른 후속 조치 ○ 졸업증서, 학위기 및 상장 배부 : 학과(부) 단위에서 배부 ○ 사전영상 제작 : 홈",2021-08-17 16:50:17.0
