학부,제목,링크,내용,작성일
조경학과,2023학년도 『공인 외국어 응시료 지원 사업』 시행 안내-2차,https://jnula.jnu.ac.kr/bbs/jnula/655/863896/artclView.do,"가. 사 업 명: 공인 외국어 응시료 지원 사업 나. 사업대상: 농생대 학부생(휴학생, 졸업유보자 가능) 및 대학원생 다. 사업기간구분시험 응시일신청 기간비고2차2023. 9. 1.(금) ~ 2023. 11. 30.(목)2023. 12. 4.(월) 14시 ~ 선착순농2-1253차2023. 2. 1.(수) ~ 2024. 1. 31.(수)2024. 2. 1.(목) 10시 ~ 선착순",2023-12-04 16:57:04.0
조경학과,[스마트인재개발원] 사전설명회,https://jnula.jnu.ac.kr/bbs/jnula/655/861730/artclView.do,"스마트인재개발원 X 전남대학교인공지능 빅데이터 풀스택코딩무료부트캠프 사전설명회 누구나 다가올 졸업, 공백없이 취업하고 싶다면? 2022년도 취업연계과정 취업률 86.7% 달성비결부터 실제 수강생의 경험담까지!오직 사전설명회에서만 공개됩니다!지금 바로 사전등록 신청하세요!*사전등록 후 참여 시 선발 가산점 부여 장소/일시 - 설명회 일시 : 12/5(화) 14:20- 설명회 장소 : 백도(도서관 별관) 진행순서 1. 기관 및 과정 소개- 86.7% 취업률의 달성 비결부터 무엇을 어떻게 배우는지 상세히 알려드립니다.2. 실제 수강생 인",2023-11-27 15:43:29.0
조경학과,2024학년도 관정이종환교육재단 국내장학생 모집,https://jnula.jnu.ac.kr/bbs/jnula/655/861526/artclView.do,"관정이종환교육재단에서 다음과 같이 2024학년도 국내대학 장학생을 선발하오니 신청 희망자는 11. 28.(화) 까지 학생과로 신청하여 주시기 바랍니다.가. 지원자격     - 대한민국 국적 보유자로서 대한민국에서 고등학교를 졸업한 자    - 2024학년도 제1학기에 5학기 진학을 예정하고,      1-3학기 총 평균평점이 4.0이상이며, 2000.1.1이후 출생한  자(편입생은 제외됨)나. 우리대학 추천인원 : 5명이내(자연.이공계열 4명, 인문.사회계열 1명)  다. 장학내역 : 학기당 최대 600만원[재단 제반규정에 저촉되지",2023-11-23 15:34:51.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 TRIZ 교육을 활용한 창업자 프로그램 모집 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861452/artclView.do,우리 학과에서 참여하고 있는  4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 의 창업 프로그램의 일환으로  TRIZ 교육을 활용한 창업 프로그램 을 다음과 같이 진행할 예정입니다. TRIZ 교육에 관심있는 학생들의 많은 참여를 부탁드립니다. - TRIZ 교육 개요 - 1. 신청기간: 2023년 11월 23일(목)   12월1일(금)2. 모집인원: 약 20명3. 신청방법: 학과사무실(062-530-2100)로 개별 신청4. 교육일정: 2023년 12월 20일(수)   23일(토) 예정5. 교육인원 확정: 2023년 12월 14일(,2023-11-22 17:59:28.0
조경학과,2023 호남조경대전 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861404/artclView.do,가. 일 시       - 작품전시: 2023년 11월 22일(수)   26일(일)       - 호남조경대전: 2023년 11월 22일(수) 14:00   16:00   나. 장 소: 온라인(호남조경대전 전용 홈페이지 및 Zoom 웨비나)    다. 주요 프로그램 및 일정     1) 졸업작품 전시(22일 26일): 홈페이지(www.landscapeexhibition.creatorlink.net) 탑재      2) 호남조경대전(22일 14시 16시): Zoom 웨비나(웨비나 ID 추후 공지)       #9312; 등록 링크:,2023-11-22 13:06:07.0
조경학과,2024학년도 1학기 국가장학금 1차 신청 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861297/artclView.do,"가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생  * 재학생은 국가장학금 1차 신청 원칙(2차 신청 시 재학 중 2회에 한해 2차 신청으로 수혜 가능) 나. 신청기간: '23. 11. 22.(수) ~ 12. 27.(수) 18:00 (총 36일간) - 서류제출 및 가구원 정보제공 동의 기간:  '23. 11. 22.(수) ~ '24. 1. 3.(수) 18:00 ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감   ※ 여수캠퍼스 학생:  전남대학교(본교)  선택 후 본인 소속학과로 신청(전남대학교 여수",2023-11-21 17:01:14.0
조경학과,2023학년도 2학기 도전장학생(비상) 선발 계획 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861215/artclView.do,"가. 선발인원(예정): 110명(학부재학생 104명, 외국인학생 6명) 나. 장학금액(1인당): 1,800천원 다. 접수기간: 2023. 11. 24.(금) 09:00~11. 30.(목) 18:00 [7일간] 라. 신청방법 전남대학교포털사이트(http://portal.jnu.ac.kr)에 로그인 후   교육지원   내학사행정  장학   도전장학   장학금신청에 접속하여 도전계획서 작성 및 제출마. 선발계획: 붙임파일 및 홈페이지 공지사항 공고",2023-11-21 10:56:09.0
조경학과,2023학년도 학부생 대학 종합 만족도 조사 실시 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861189/artclView.do,"가. 조사 개요조사기간- 2023. 11. 20.(월)~12. 10.(일)조사대상- 학부생조사방법- 온라인 설문조사   접속방법: #9312; 홈페이지 및 포털, 전남대스토어 배너창 클릭, #9313; 홈페이지 공지사항 확인- 학부생용 설문지 국문/영문 선택 제공",2023-11-21 09:52:00.0
조경학과,2023학년도 2차 핵심역량진단 실시 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/861187/artclView.do,"가. 기    간: 2023. 11. 20.(월) ~ 12. 1.(금) ※ 응답률에 따라 기간 연장 가능  나. 대    상: 학부생 전체  다. 방     법: 성장마루   통합진단   핵심역량진단(https://grow.jnu.ac.kr/ko/diag/essential)  라. 소요시간: 5분 내외  마. 결과확인: 진단 종료 후  결과보기  클릭  바. 혜택 - 2023학년도 1, 2차 핵심역량진단 모두 참여한 1학년 학생에게 자기계발활동기록부 점수 부여(4시간, 5점)- 참여자 50명을 추첨하여 1만원 상당 커피 쿠폰 증정.",2023-11-21 09:48:00.0
조경학과,학생 성적평가방법 개선(안)에 대한 교수와 학생 의견조사 실시,https://jnula.jnu.ac.kr/bbs/jnula/655/861089/artclView.do,"교육혁신본부에서는 학생 성적평가방법 개선 TFT를 구성하여 성적평가방법 개선(안)을 마련하였습니다. 개선(안)에 대한 교수와 학생 대상 의견조사를 실시합니다.의견조사 개요 가. 조사기간: 11. 22.(수) 18:00 까지 나. 조사대상: 교수 및 학생 다. 조사방법: 온라인 설문, https://ile.jnu.ac.kr/ko/community/survey라. 소요시간: 1분 내외. 끝.",2023-11-20 09:16:54.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 전문가 및 졸업생 초청 특강 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860971/artclView.do,"취 창업 역량 및 경쟁령 강화, 실무능력 향상을 위한 초청 특강을 운영할 계획이오니 학생들의 많은 관심과 참여 바랍니다.일 시장  소내  용비  고23. 11. 2113:00~15:00농3-412호∙ 졸업생 초청 특강 1 - 조경분야 탄소저감형 설계 동향 및 시사점조다은 사원(한국종합기술)23. 11. 2115:00~18:00농3-412호∙ 졸업생 초청 특강 2 - 탄소저감형 조경설계 실무 사례 윤주호 부장(한국종합기술)23. 12. 1510:00~13:00농3-412호∙ 졸업생 초청 특강 3 - 탄소저감/중립형 공원설계 사례양유준",2023-11-16 16:24:49.0
조경학과,2023학년도 국가근로장학금 동계방학 집중근로 프로그램 희망근로지 신청 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860845/artclView.do,"가. 신청기간: '23. 11. 13.(월) 09:00~11. 22.(수) 18:00  나. 신청자격: '23학년도 2학기 국가근로장학금 일반유형을 신청한 재학생(미신청자는 신청 불가) 다. 신청방법: 한국장학재단 홈페이지 장학금 국가근로장학금 근로장학관리 희망근로지 신청  ※ 상세 신청방법  붙임  참고  라. 근로기간: '24. 1. 2.(화) ~ 2. 8.(목) ※ 예산 및 학사일정에 따라 달라질 수 있음 마. 시급단가: 11,150원(한국장학재단 교부금) ※ 1일 최대 8시간, 주당 최대 40시간, 기간 중 최대 360시간",2023-11-15 13:59:16.0
조경학과,2024학년도 전기(1차) 일반대학원 입학전형 합격자 등록 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860833/artclView.do,가. 합격자 발표: 2023. 11. 14.(화) 15:00 나. 등록금 납부: 2024. 1. 22.(월) 09:00 ~ 1. 25.(목) 16:00다. 수강신청: 2024. 2. 13.(화) ~ 2. 20.(화),2023-11-15 13:19:07.0
조경학과,2023학년도 『전공 관련 자격증 응시료 지원 사업』 시행 안내-2차,https://jnula.jnu.ac.kr/bbs/jnula/655/860678/artclView.do,"가. 사 업 명: 전공 관련 자격증 응시료 지원 사업 나. 사업대상: 3~4학년 학부생 및 대학원생 (휴학생, 졸업유보생 가능) 다. 사업기간 구분모집 기간비고2차2023. 11. 16.(목) 10시 ~ 선착순농2-125(취업지원실)3차2023. 12. 14.(목) 10시 ~ 선착순",2023-11-13 17:51:38.0
조경학과,2024학년도 전기(2차) 일반대학원 신입생 모집요강 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860677/artclView.do,□ 전형 주요일정구   분일   정비 고인터넷원서접수 '23. 12. 4.(월) 09:00 ~ 12. 13.(수) 18:00전남대 홈페이지전형일 '23. 12. 27.(수)모집단위별 지정장소합격자발표 '24. 1. 9.(화) 15:00 예정전남대 홈페이지등록기간 '24. 1. 22.(월) 09:00 ~ 1. 25.(목) 16:00전남대 지정은행,2023-11-13 17:50:02.0
조경학과,한미교육위원단 「2024-2025년도 풀브라이트 미국 강의 지원 학자 ·전문가 파견 프로그램」 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860676/artclView.do,가. 선발대상 : 석사(MFA/MA) 학위 이상 소지자로 2024년 9월부터 9개월(1 academic year) 동안 미국 기관에 파견돼 강의 및 활동을 수행할 수 있는 지원자 나. 접수기간 : 2023. 11. 13.(월)~2024년 1. 12.(금) 다. 접수방법 : 온라인 및 우편 접수 1) 이메일(www.fulbright.or.kr/grant/scholar-in-residence) 2) 우편접수(마감일 도착분까지 유효) - 접수처 : (04156) 서울특별시 마포구 백범로 28길 23 풀브라이트빌딩3층,2023-11-13 17:45:59.0
조경학과,2023년 하반기 대학원생 학문후속세대 양성 장학 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860444/artclView.do,"가. 지원분야: 공학계열, 인문사회계열, 자연과학계열, 예체능계열(협동과정 포함), 의 치학계열 일반대학원, 전문‧특수대학원 포함  나. 지원대상: 대학원 석사과정 2학년 재학생 및 수료생(단, 수료 후 1년이 경과하지 않은 자)으로 2024학년도 전기 일반대학원 박사과정 진학예정자 ※ 학문후속세대 양성 장학사업 관련 각종 보고서 및 논문 발표(등재) 자료를 제출하지 않은 학생의 지도교수는 지도학생을 추천할 수 없음 다. 지원인원: 8명 내외 라. 대학별 추천(배정)인원: 47명(붙임 계획의 [붙임자료 7] 대학별 배정인원 참조)",2023-11-09 14:59:36.0
조경학과,마음 건강 증진 대면 교육 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860386/artclView.do,,2023-11-08 16:16:36.0
조경학과,광주전남지역혁신플랫폼 에너지신산업인력양성사업 해외 선진지견학 프로그램 참여학생 선발 결과,https://jnula.jnu.ac.kr/bbs/jnula/655/860384/artclView.do,"지역혁신플랫폼 4차년도 사업의 해외 선진지견학 프로그램 공모에 많은 관심을 갖고 열성적으로 참여해준 학생 모두에게 감사의 마음을 전하며, 특별히 활동계획서 작성에 많은 수고를 해주어서 더욱 고맙습니다.한정된 예산으로 해외 선진지견학 프로그램을 진행해야 하는 사업의 특성상 지원해준 학생들 모두가 참여하지 못하고, 부득이하게 별도의 선발 절차를 거쳐서 10명만 선발을 하게 된 점을 유감스럽게 생각합니다. 제출해준 계획서에서 참여를 희망하는 여러분들의 관심과 열정에 깊은 감명을 받았으며, 여러분들의 노력이 헛되지 않도록 공정한 평가기준에",2023-11-08 16:11:26.0
조경학과,학생생활상담센터 마음건강 예방교육 실시 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/860041/artclView.do,"* 일시: 11월 10일 금요일* 장소: 제1학생마루2층 학생생활상담센터 집단상담실* 신청: https://cousel.jnu.ac.kr (학생생활상담센터 홈페이지) 로그인   메인화면 하단 [집단상담 신청하기] * 시간 및 주제 - 13:00~14:00 마약문제 예방교육,  14:00~15:00 도박문제 예방교육, 15:30~16:30 스마트폰과의존 예방교육  * 각 교육별로 20명 선착순 모집합니다.(중복신청 가능)   * 교육이수자 전원 스타벅스기프트카드 만원을 증정합니다.(중복 이수 시 최대 3만원 증정)* 협력기관: 한국마",2023-11-03 11:49:13.0
조경학과,조경학과 졸업생(17학번 문채현) 공채 합격 알림.,https://jnula.jnu.ac.kr/bbs/jnula/655/859962/artclView.do,조경학과 17학번 문채현 졸업생이 이번 한국토지주택공사 공채에 합격했습니다.,2023-11-02 14:30:15.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 정주지(그린카본도시) 내 탄소정원 현장견학 모집안내,https://jnula.jnu.ac.kr/bbs/jnula/655/859367/artclView.do,우리 학과에서 참여하고 있는  4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 의 현장니즈 연계 프로그램의 일환으로  정주지 내 탄소정원 현장견학 을 다음과 같이 진행할 예정입니다. 탄소정원 현장견학에 관심있는 학생들의 많은 참여를 부탁드립니다.- 탄소정원 현장견학 개요 -1. 신청기간: 2023년 10월 26일(목)   10월 31일(화)2. 모집인원: 약 30명3. 신청방법: 학과사무실(062-530-2100)로 개별 신청4. 견학일정- 일시: 2023년 11월 10일(금) 예정- 장소: 서울정원박람회(월드컵공원-하늘공원)5.,2023-10-26 13:44:30.0
조경학과,2024학년도 전기 산업대학원 신입생 모집요강 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/859229/artclView.do,주요일정구   분전형일정비   고인터넷 원서접수 '23. 11. 7.(화) ~ 11. 22.(수) 18:00 - 산업대학원 홈페이지 참조 http://gsit.jnu.ac.kr   - 문의전화: 062-530-1607 (산업대학원 행정실)구비서류 제출전형일시 '23. 12. 5.(화) 합격자 발표 '23. 12. 20.(수) 10:00 예정등록금 납부 '24. 1. 29.(월) 09:00 ~ 2. 1.(목) 16:00,2023-10-25 13:17:36.0
조경학과,2023학년도 전기(2024년 2월 졸업예정) 석·박사학위청구논문 심사 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/859153/artclView.do,"논문심사 안내사항구분박사 석사심사기한2023. 12. 15.(금)까지심사횟수3회 이상2회 이상심사위원에게 송부할 서류 - 심사용 논문 1부- 승낙서 1부- 심사결과표 1부- 심사요지서(심사위원장) 1부- 심사일정표(심사위원장) 1부- 중간보고서(심사위원장) 3부- 심사용 논문 1부- 승낙서 1부- 심사결과표 1부         공개발표회심사기간 중 학과‧전공 주임교수 주관 하에 반드시 1회 이상 실시하고, 학과 교수 및 학생 등 다수인이 참석하여 상호 질의‧응답을 실시하는 방식을 택하여 공정한 심사가 이루어지도록 하기 바람유사도검사",2023-10-24 11:46:53.0
조경학과,2023학년도 일반대학원 지원사업 시행 알림,https://jnula.jnu.ac.kr/bbs/jnula/655/859091/artclView.do,"가. 지원대상: 일반대학원 재학생 및 수료후등록생 나. 지원기간: 2023. 3. 1. ~ 2024. 2. 28. 다. 신청기간: 2023. 3. 1. ~ 2023. 12. 31.(추후 논문표지, 이수증 등 추가서류 제출 가능) 라. 재원: 국립대학육성사업 마. 신청방법: 대학원 홈페이지   연구 장학   연구지원 바. 지원사업 주요변경 사항구 분변경 전변경 후신청기간2023. 3. 1. ~ 2024. 1. 31.2023. 3. 1. ~ 2023. 12. 31.재원국립대학육성사업(예산 소진시 지원 조기 종료)국립대학육성사업(2023",2023-10-23 17:06:51.0
조경학과,2023학년도 대학원 학생모니터링단 위원회 모집 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/858532/artclView.do,"* 프로그램명: 2023학년도 대학원 학생모니터링단 위원회* 운영기간: '23. 10. 30.(월) ~ '24. 1. 31.(수)* 모집대상: 대학원 학생모니터링단 중 참여를 희망하는 대학원생 10명*. 신청방법: 위원회 신청서 대학원홈페이지 제출* 신청기간: '23. 10. 16.(월) ~ 10. 25.(수) 18:00* 활동내용 가. 학생모니터링단 제출 설문 분석 및 보고서 작성 나. 월별 정기 간담회를 통한 대학원 교과 및 대학원혁신사업(BK) 의견수렴, 개선사항 제시 다. 대학원 비교과프로그램 참여 및 개인 SNS 홍보 라.",2023-10-16 09:55:22.0
조경학과,2023학년도 제2학기 등록금 분할납부 3회분 납부기간 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/858273/artclView.do,"가. 등록기간: 2023. 10. 17.(화) ~ 10. 19.(목) 16:00까지[3일간]나. 등록장소: 광주, 농협, 국민, 신한 은행 전국지점다. 유의사항 1) 분할납부 고지서는 우리 대학교 홈페이지 또는 포털에서 출력하여 사용 2) 등록금 분할납부 2회분을 납부하지 못한 학생은 3회분 등록기간내에 납부할 수 있도록 안내 3) 등록금 분할납부 1회분 또는 2회분을 납부한 학생이 휴학을 원할 경우 휴학 가능하며, 미납 횟수분에 해당하는 금액은 복학 당시의 분할납부 산정금액을 납부하여야 함 4) 등록 휴학은 학칙 제34조(휴학)",2023-10-11 17:39:16.0
조경학과,2023학년도 2학기 중간 수업평가 실시 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/858128/artclView.do,가. 중간 수업평가 실시 1) 평가 대상: 전체 교과목 2) 평가 기간: 2023. 10. 16.(월) ~ 10. 27.(금) 3) 평가 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 중간 수업평가,2023-10-10 17:31:35.0
조경학과,2023학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/858079/artclView.do,"2023학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요    ❍ 학점 미취득자: 126명( 23.10.4.기준)교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함#9313; 글커잉 대체교과목 신청: 학생이 해당과목 종강 전까지 포털 내 직접 신청[종강 전까지 포털 내 글커잉 대체교과목 신청을 하지 않은 경우, 종강 이후 소급하여 글커잉 학점(교필)으로 인정 불가(교선으로 인정됨)]취업영어3영어글쓰기3영어읽기와토론3❍ 글커잉 교과목 대",2023-10-10 15:00:23.0
조경학과,「2023년 하반기 도전장학(미래) 선발 계획」 공고 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857946/artclView.do,"가. 장학생 선발 - 자격: 2024년 2월 학사과정 졸업예정자로서 2024학년도 전기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  - 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원 ※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함  - 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도전장학(미래) 지원신청서  [별지 제1호 서식] ※ 붙임 참조성적증명서 1부2023. 10. 24.(화) 학",2023-10-06 15:57:57.0
조경학과,농림축산식품부 장학사업 설명회,https://jnula.jnu.ac.kr/bbs/jnula/655/857944/artclView.do,,2023-10-06 15:55:19.0
조경학과,2023년 하반기 학·석사학위연계과정 학부연구생 장학 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857525/artclView.do,"내 용 기 한비 고연구프로젝트 수행신청자~  24. 1. 19.(금) o 결과보고서(신청자)o 평가의견서(지도예정교수) 학과사무실로 제출결과보고서 제출학과   단과대학'24. 1. 24.(수)o 결과보고서(신청자)o 평가의견서(지도예정교수)단과대학   대학원혁신본부'24. 1. 26.(금) o 제출자 명단(Excel 파일)o 결과보고서, 평가의견서(PDF 파일)장학금 지급(예정)대학원혁신본부'24. 1월 말 예정 o 최종평가 합격(70점 이상) 시 지급",2023-09-26 16:34:09.0
조경학과,[한국환경보전원x아트숨비] 영산강·섬진강수계 우수생태복원지역 에코크리에이터 양성 과정 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857515/artclView.do,[에코크리에이터 신청 링크] https://forms.gle/uNtycSWn2qDvEoP86,2023-09-26 15:02:43.0
조경학과,2023학년도 2학기 대학원생 GR-Study(구 취업스터디) 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857493/artclView.do,"가. 프로그램명: 2023학년도 하반기 대학원생 GR-Study(구 취업스터디) 나. 운영기간: '23. 10. 16.(월) ~ '24. 1. 5.(금) 다. 지원대상: 일반대학원 재학생(수료 후 등록생 포함, 학‧석사연계과정생 불가능) 라. 지원내용 - 스터디 활동 장학금(200,000원/인) - 취업스터디 멘토 초청 강사료 지원 마. 신청기간: '23. 9. 28.(목) ~ 10. 10.(화) 바. 신청방법: 대학원홈페이지   학생성장지원   GradGrow(비교과) 사. 문의사항: 인재양성실 학생성공지원팀(☎062-53",2023-09-26 11:45:56.0
조경학과,독감 예방접종 시행 알림,https://jnula.jnu.ac.kr/bbs/jnula/655/857435/artclView.do,"가. 접종 기간: 2023년 9월 25일(월) ~ 백신 소진시(1,000명)  나. 백신 종류: 4가 백신 다. 접종 대상: 본교 학생 및 교직원 라. 접종 금액: 25,000원 마. 접종 장소 및 시간캠퍼스접종 시간장소문의용 봉월~금 / 09:00 ~ 11:30, 13:00 ~ 16:00보건진료소제1학생마루 2층062)530-3602여 수월~금 / 09:00 ~ 11:30, 13:00 ~ 16:00보건진료소학생회관 3층061)659-6245화 순월 / 13:30 ~ 16:30융합연구동1층 부학장실062)530-3602 바. 문의",2023-09-25 14:42:23.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 탄소정원 조성 프로젝트 Lab 모집안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857345/artclView.do,- 프로젝트 Lab 개요 - 1. 신청기간: 2023년 9월 25일(월)   10월 13일(금)2. 모집인원: 약 6 8명(팀당 3 4명씩 2팀)3. 신청방법: 학과사무실(062-530-2100)로 개별 신청4. 프로젝트 Lab 기간: 2023년 10월 16일(월)   2024년 1월 26일(금) 예정5. 프로젝트 Lab 주제(안)- 탄소격리(저감) 및 기후변화 대응을 위한 투수성 조경 포장콘크리트 개발- 탄소정원 내 경관 개선을 위한 신개념 경관보도교 설계※ 프로젝트 Lab 결과를 4학년 졸업설계로 확장 가능6. 팀원확정: 202,2023-09-22 15:59:57.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 탄소중립형 도시숲 및 정원의 계획 및 설계를 위한 국외 선진지 현장견학 모집 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857343/artclView.do,"- 국외 선진지 현장견학 개요 - 1. 신청기간: 2023년 9월 25일(월)   10월 20일(금)2. 모집인원: 약 10 15명(3~4학년 우선선발)3. 신청방법- 견학 예정 국가인 싱가폴의 탄소중립형 도시숲 또는 정원에 대한 사전조사를 실시하여 현장견학 계획서(A4 5page 내외, 계획서 양식은 별도 공지)를 작성하여, 학과사무실(062-530-2100)로 개별 신청(제출)4. 견학일정- 일시: 2023년 11월 중 2박 3일(금 일요일) 예정- 국가: 싱가폴(변경 가능)5. 견학인원 확정: 현장견학 계획서 평가 후, 202",2023-09-22 15:56:24.0
조경학과,2024학년도 전기 학부 순수외국인 전형 모집 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857246/artclView.do,주요 일정 전형 업무후기비고1차2차인터넷 원서접수'23. 10. 4.(수) ~ 10. 12.(목)'23. 10. 16.(월) ~ 11. 9.(목)   지원서류제출'23. 10. 4.(수) ~ 10. 13.(금)'23. 10. 16.(월) ~ 11. 17.(금)   지원자격심사'23. 10. 25.(수)'23. 11. 23.(목)입학과학 과 심 사'23. 10. 30.(월) ~ 11. 1.(수)'23. 11. 27.(월) ~ 11. 29.(수)단과대학 및 모집단위자 체 감 사'23. 11. 7.(화)'23. 12. 11.(월)총무,2023-09-22 09:45:08.0
조경학과,2023학년도 2학기 수강취소 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857214/artclView.do,수강취소 개요 - 기간: 2023. 9. 25.(월) 09:00 ~ 9. 26.(화) 17:00 - 절차: 학생이 포털에서 수강취소 신청,2023-09-21 17:21:56.0
조경학과,4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 정주지(그린카본도시) 내 탄소정원 현장견학 모집안내,https://jnula.jnu.ac.kr/bbs/jnula/655/857206/artclView.do,우리 학과에서 참여하고 있는  4차년도 광주전남지역혁신플랫폼 에너지신산업육성사업 의 현장니즈 연계 프로그램의 일환으로  정주지 내 탄소정원 현장견학 을 다음과 같이 진행할 예정입니다. 탄소정원 현장견학에 관심있는 학생들의 많은 참여를 부탁드립니다. - 탄소정원 현장견학 개요 - 1. 신청기간: 2023년 9월 25일(월)   10월 13일(금)2. 모집인원: 약 30명3. 신청방법: 학과사무실(062-530-2100)로 개별 신청4. 견학일정- 일시: 2023년 10월 27일(금) 예정- 장소: 순천만 국가정원(예정)5. 견학인원,2023-09-21 16:12:54.0
조경학과,산림일자리 메타벅스박람회,https://jnula.jnu.ac.kr/bbs/jnula/655/857025/artclView.do,,2023-09-20 10:38:05.0
조경학과,「2023년 하반기 학·석사학위연계과정 학부연구생 장학사업」 선발 계획 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/856867/artclView.do,"가. 지원자격 o 학 석사학위연계과정생(4학기 이상 수업연한 이내 재학생) o 지원연구실 지도예정교수의 추천을 받은 자 나. 지급액: 학기당 1,000천원 이내 (3학기 이내) 다. 진행절차내용추진일정비고신청서 접수신청자   학과  단과대학 '23. 9. 19.(화)o 지원신청서(신청자)o 추천서 및 지도계획서(지도예정교수)선발 확정 및 공고대학원혁신본부'23. 9. 26.(화)   연구프로젝트 수행신청자'23. 9. 26.(화) ~  24. 1. 26.(금)    결과보고서 제출학과   단과대학'24. 1. 24.(수)o 결과보",2023-09-18 17:53:48.0
조경학과,2023학년도 2학기 2차 폐강 교과목 및 수강정정 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/856750/artclView.do,가. 폐강 교과목 수강 정정 기간: 2023. 9. 18.(월) 09:00 ~ 9. 19.(화) 18:00 나. 폐강 교과목 수강 정정 방법: 전남대 포털   교육지원   내 학사행정   수업- 수강신청 ※ 폐강된 교과목 수강신청 학생만 수강 정정 가능,2023-09-18 08:45:06.0
조경학과,2023학년도 제2학기 최종 등록 및 휴학 신청 기간 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/856676/artclView.do,"1. 기    간 : 2023. 10. 5.(목) ~ 10. 6.(금) 16:00 [2일간] ➣ 2023. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장소 : 광주, 농협, 국민, 신한은행 전국지점 ➣ 고지서 상의 가상계좌 입금, 광주은행 신용카드 납부 가능3. 휴학 신청 : 전남대포털➝로그인➝교육지원➝내학사행정➝학적➝휴학신청◇ 휴학 신청 기간 ◾ 일반휴학(미등록) : 2023. 10. 5.(목) ~ 10. 6.(금) ◾ 일반휴학(등록) : 2023. 8. 22.(화) ~ 수업일수 1/2선인 10월 31일(화",2023-09-15 13:20:43.0
조경학과,2024학년도 전기 일반대학원 신입생 모집요강 안내,https://jnula.jnu.ac.kr/bbs/jnula/655/856622/artclView.do,-. 전형 주요일정구   분일   정비 고인터넷원서접수 '23. 10. 4.(수) 09:00 ~ 10. 18.(수) 18:00전남대 홈페이지전형일 '23. 11. 1.(수)모집단위별 지정장소합격자발표 '23. 11. 14.(화) 15:00 예정전남대 홈페이지등록기간 '24. 1. 22.(월) 09:00 ~ 1. 25.(목) 16:00전남대 지정은행,2023-09-15 09:25:24.0
