학부,제목,링크,내용,작성일
에너지자원공학과,석유 천연가스공학연구실 대학원생 및 학부연구생 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/880130/artclView.do,,2024-06-10 17:25:10.0
에너지자원공학과,2024년 1학기 성적을 기반으로 한 장학사정 에너지마일리지 시스템 전산 입력 안내,https://resources.jnu.ac.kr/bbs/resources/1194/880081/artclView.do,"2024년 1학기 성적을 기반으로 한 장학사정 에너지마일리지 시스템 전산 업로드 안내 장학생의 자격- 직전학기에 12학점 이상을 취득하고, 그 성적 평균평점이 2.75이상인 자- 장학사정 선발 시 학적상태가 재학인 자- 공인외국어 성적이 있는 자(외국어를 제외한 영역에 점수가 있더라고 공인외국어점수가 시스템에 입력되어 있지 않으면 장학사정 대상자에 포함시키지 않는다. 매학기 영어점수 및 기타 증빙서류 업로드 해야 함. 2년이내 취득성적 업로드) 2. 주의사항[★★★★★]- 모든 증빙자료는 각 항목당 전산시스템에 등록하지 않으면 불인",2024-06-10 10:41:23.0
에너지자원공학과,[온실가스감축혁신인재양성사업]2024년 한국환경공단 하계 인턴쉽 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/879870/artclView.do,*모집인원: 4명*모집일정: 2024. 6. 5.(수) ~ 6.14.(금) 16시까지*모집결과: 2024. 6.24.(월) 학과 홈페이지*지원내용: 참여학생 상해보험 및 인턴쉽 지원비 등 사업단 지원*접수방법: 방문접수(공대3A-111호)*문의: 062-530-0720※ 농어촌공사 전남지역본부 인턴쉽 선정된 학생 2명은 지원 불가.,2024-06-05 09:24:21.0
에너지자원공학과,[온실가스감축혁신인재양성사업]2024년 한국농어촌공사 하계 인턴쉽 모집 결과 안내,https://resources.jnu.ac.kr/bbs/resources/1194/879795/artclView.do,"한국농어촌공사 하계 인턴쉽 모집에 따른 선발인원을 아래와 같이 안내합니다.자세한 인턴쉽 세부사항은 인턴쉽 시작 전 선발인원에게 별도로 안내할 예정입니다.단, 아래 농어촌공사 인턴쉽에 선정된 학생은 환경공단 인턴쉽 일정(모집공고 예정)과 겹치므로 중복지원 불가함.*선발인원: 2명 학년성명학번 뒤 2자리4학년이*은****324학년강*은****36※문의: 062-530-0720",2024-06-04 14:08:13.0
에너지자원공학과,2024년 한국농어촌공사 하계 인턴쉽 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/878999/artclView.do,*모집인원: 2명*모집일정: 2024. 5.24.(금) ~ 5.30.(목) 16시까지*모집결과: 2024. 6.10.(월) 학과 홈페이지*지원내용: 참여학생 상해보험 및 인턴쉽 지원비 등 사업단 지원*접수방법: 방문접수(공대3A-111호)*문의: 062-530-0720※ 농어촌공사 인턴쉽 일정은 6월 초 모집공고 업로드 예정인 환경공단 인턴쉽 일정(7월 4주 프로그램)과 겹치므로 농어촌공사 인턴쉽에 선정된 학생 2명은 환경공단 인턴쉽에 중복 지원 불가함.,2024-05-23 11:22:49.0
에너지자원공학과,2024년 2학기 국가장학금 1차 신청 안,https://resources.jnu.ac.kr/bbs/resources/1194/878385/artclView.do,"1. 2024학년도 2학기 국가장학금 1차 신청 일정을 다음과 같이 안내하오니 참고하시기 바랍니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생* 재학생은 국가장학금 1차 신청이 원칙(2차 신청 시 재학 중 2회에 한해서만 수혜 가능)나. 신청기간: '24. 5. 21.(화) 09:00 ~ 6. 20.(목) 18:00- 서류제출 및 가구원 정보제공 동의 기간:  '24. 5. 21.(화) 09:00 ~ '24. 6. 27.(목) 18:00※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감다. 신청 방",2024-05-17 10:26:59.0
에너지자원공학과,[대학원] 2024년 8월 석박사학위청구논문 심사 서류 제출,https://resources.jnu.ac.kr/bbs/resources/1194/878287/artclView.do,"해당 서류를 6.14(금)까지 학과실로 제출해주시기 바랍니다.1. 박사과정- 심사위원장: 승낙서 1부, 심사결과표 1부, 심사요지서 1부(심사위원 연서로 작성), 심사일정표 1부, 중간보고서 3부- 심사위원: 승낙서 1부, 심사결과표 1부- 외부 심사위원이 있을 경우 심사료 지급 후 기타소득 신고를 해야하기에 기타소득 신고 자료 명단, 개인정보제공 동의서 제출2. 석사과정 - 심사위원(장): 승낙서 1부, 심사결과표 1부- 외부 심사위원이 있을 경우 심사료 지급 후 기타소득 신고를 해야하기에 기타소득 신고 자료 명단, 개인정보제공",2024-05-16 15:02:43.0
에너지자원공학과,2024년 상반기 2차 도전장학생(미래) 지원 신청 안,https://resources.jnu.ac.kr/bbs/resources/1194/878204/artclView.do,"가. 자격: 2024년 8월 학사과정 졸업자로서 2024학년도 후기 일반전형 및 학 석사연계과정에 지원하여 우리 대학교 일반대학원에 진학한 자※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))나. 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함다. 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도전장학(미래) 지원신청서[별지 제1호 서식] ※ 붙임 참조2024. 5. 20.(월)학과 사무실 붙임  1. 「2024년 상반기 2차",2024-05-16 10:14:32.0
에너지자원공학과,2024년 학부 및 대학원 재학생 온라인 폭력예방교육 이수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/877964/artclView.do,"2024년 학부 및 대학원 재학생 온라인 폭력예방교육 이수 안내대학 등 고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 실시하여야 합니다..  가. 교육기간: 2024. 4. 1.(월) ~ 12. 31.(화)  나. 교육대상: 전남대학교 재학중인 학생  다. 온라인 교육 이수 방법 및 결과 확인    - 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등)    - 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발생 주의)  라. 폭력예",2024-05-13 11:11:40.0
에너지자원공학과,[대학원] 2024년 8월 졸업예정 석박사학위논문 공개발표 안내,https://resources.jnu.ac.kr/bbs/resources/1194/877431/artclView.do,,2024-05-08 13:38:28.0
에너지자원공학과,2024년 1학기 학부 졸업논문 및 EXIT INTERVIEW 발표 안내,https://resources.jnu.ac.kr/bbs/resources/1194/877430/artclView.do,,2024-05-08 13:34:38.0
에너지자원공학과,2024년 후기 일반대학원 입학 원서접수 및 기타 내용 안내,https://resources.jnu.ac.kr/bbs/resources/1194/877390/artclView.do,2024 후기 일반대학원에 많은 관심 부탁드립니다.,2024-05-08 09:59:08.0
에너지자원공학과,2024년 에너지자원공학과 외국어 응시료 지원,https://resources.jnu.ac.kr/bbs/resources/1194/876140/artclView.do,"2024년 에너지자원공학과 외국어 응시료 지원에너지자원공학과에서는 다음과 같이 외국어시험 응시료를 지원하고자 하오니 많은 참여 바랍니다. 1. 지원대상: 학부 재학생(휴학,제적,수료,유보생 지원 불가), 대학원 재학생(수료후등록생 지원 불가) 2. 지원내용: 2024년4월부터 응시한 공인 외국어시험 응시료(토익,토플,오픽,텝스 등) 3. 지원방식: 학생 개별 선접수 응시 후 점수 제출자에 응시료 지원* 예산이 많지 않으므로 선착순 지원* 점수 공개 가능함을 원칙으로 함.* 외국어점수는 전남대학교 자기계발활동기록부에 업로드.* 모든",2024-04-25 09:49:50.0
에너지자원공학과,포스코 스틸브릿지 2024학년도 하계 현장실습교육과정 지원자 모집안내,https://resources.jnu.ac.kr/bbs/resources/1194/875983/artclView.do,우리 대학 학생들의 산업 현장에 대한 이해 증진 및 진로 탐색을 위한 「포스코 스틸브릿지 2024학년도 하계 현장실습교육과정」 모집을 아래와 같이 안내하오니 참여 희망자는 신청서를 작성하시어 학과사무실로 4.26(금) 오후5시까지 제출해주시기 바랍니다.가. 기업(기관)명: 포스코 스틸브릿지나. 추천인원: 이공계 40명(학과(부)별 추천 인원 제한 없음)다. 모집기간: 2024. 04. 17.(수)   04. 30.(화)라. 실습기간: 2024. 07. 22.(월)   08. 21.(수) [4주/20일]마. 모집안내1) 모집분야분 야,2024-04-24 09:33:57.0
에너지자원공학과,대성엠디아이(주)삼척사업소 채용공고,https://resources.jnu.ac.kr/bbs/resources/1194/874687/artclView.do,,2024-04-08 14:27:39.0
에너지자원공학과,2024학년도 1학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://resources.jnu.ac.kr/bbs/resources/1194/874311/artclView.do,"1. 2021학년도 이후 글로벌커뮤니케이션잉글리쉬(이하 글커잉) 교과목 학점 미취득자에 대한 대체 방안을 안내한 바 있습니다. 2. 이에, 2024학년도 1학기 글커잉 학점 미취득자 교과목 이수 방안을 조사하니 해당서류를 학과사무실로  2024. 6. 14.(화)까지 제출하여 주시기 바랍니다.  2024학년도 1학기 글커잉 학점 미취득자 교과목 이수 조사 개요  ❍ 학점 미취득자: 2014~2018학년도 신입학자, 2016~2020학년도 편입학자 중 글로벌커뮤니케이션잉글리쉬(이하 글커잉) 교과목  학점 미취득자교과목명학점비고기초영어",2024-04-02 16:24:11.0
에너지자원공학과,2024학년도 전남대학교 학생 온라인 폭력예방교육 이수안내,https://resources.jnu.ac.kr/bbs/resources/1194/874218/artclView.do,"대학 등 고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 실시하여야 하는 바,이에 우리 대학에서는 온라인교육을 실시하고자 하오니 폭력예방교육을 이수하시기 바랍니다.가. 교육기간: 2024. 4. 1.(월) ~ 12. 31.(화)나. 교육대상: 전남대학교 재학중인 학생다. 온라인 교육 이수 방법 및 결과 확인- 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등)- 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발생 주의)- 교육 수료증",2024-04-02 09:06:32.0
에너지자원공학과,2024학년도 신입생 핵심역량진단 실시,https://resources.jnu.ac.kr/bbs/resources/1194/874217/artclView.do,2024학년도 신입생 핵심역량진단 실시  우리대학 신입생들을 대상으로 2024학년도 신입생 핵심역량진단을 실시합니다. 자신의 핵심역량을 알아볼 수 있는 이번 기회에 신입생 여려분들의 많은 참여 바랍니다~!  ○ 대상: 우리 대학 1학년 학생○ 기간:  24. 3. 25.(월) ~ 4. 5.(금) ※ 참여율에 따라 연장 가능○ 방법: 비교과 통합플랫폼 성장마루 (https://grow.jnu.ac.kr/ko/diag/essential)  ☞통합로그인 하면 진단하기가 보여요!○ 혜택  #9312; 참여자 100명을 추첨하여 커피쿠폰,2024-04-02 09:03:01.0
에너지자원공학과,한국광해광업공단 마이닝센터 광산/토목장비. 화약발파 국비 교육생 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/873426/artclView.do,,2024-03-22 10:10:08.0
에너지자원공학과,2024년 1학기 교과구분 정정 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/872419/artclView.do,"2024학년도 1학기 교과구분 정정 신청을 3월29일(금)까지 학과실로 신청서를 제출해주시기 바랍니다(신청서는 첨부파일 참고)◍ 교과구분 정정이란?예를 들어 2022학번의 경우 2022년도 교과과정을 따라 이수해야 졸업이 가능합니다.만약, 교과과정상 A라는 교과목이 전필인데 학생 성적표를 출력해서 보면 전선으로 인정된 경우 교과구분 정정 신청을 해야 합니다.반대의 경우에도 B라는 교과목이 전선인데 학생 성적표를 출력해서 보면 전필로 인정된 경우 교과구분 정정 신청을 해야 합니다.교필, 교선도 마찬가지입니다.",2024-03-12 15:25:11.0
에너지자원공학과,[대학원] 2024학년도 전기(2025년 2월 졸업예정) 석박사학위수여예정자 논문작성계획서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/871748/artclView.do,2024학년도 전기(2025년 2월) 석 박사학위수여예정자에 대한 논문작성계획서 접수를 안내하오니 4.1(월) ~ 4.5(금) 오전11시까지 제출해주시기 바랍니다.,2024-03-06 10:17:56.0
에너지자원공학과,[대학원] 전적대학원 취득학점 및 초과취득학점 인정신청서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/871632/artclView.do,"전적대학원 취득학점 및 초과취득학점을 인정받고자 하는 학생이 있는 경우, 전적대학원[붙임4]/초과취득학점[붙임5] 인정신청서를 작성하여 신청인(학생) 구비서류와 함께 2024. 4. 12(금)까지 제출하여 주시기 바랍니다. 가. 전적대학원 학점인정- 동일 과정의 국내 또는 외국 대학 대학원에서 학점 취득 후 우리 대학 대학원에 입학한 경우* 사례  전남대학교 일반대학원 석사[박사] 졸업[자퇴] 후, 전남대학교 일반대학원 석사[박사] 입학  충남대학교 일반대학원 석사 졸업 후, 전남대학교 일반대학원 석사 입학  동국대학교 일반대학원",2024-03-05 16:03:01.0
에너지자원공학과,2024년 2학기 CAMPUS Asia-AIMS 국가장학 해외 파견 교환학생 모집 안,https://resources.jnu.ac.kr/bbs/resources/1194/871329/artclView.do,"2024학년도 2학기 CAMPUS Asia-AIMS 국가장학 해외 파견 교환학생 선발을 다음과 같이 진행하오니 참고하시기 바랍니다.1. 모집 개요- 모집대상: 공학/AI융합, 농업, 국제통상 계열 전공 학부생- 파견대학: 5개국 9개교(말레이시아, 베트남, 인도네시아, 태국, 필리핀)- 장학혜택: 파견대학 등록금 면제, 정착 지원금 및 월별 체재비 지급 2. 선발 일정- 신청서 접수:  24. 3. 6.(수) ~ 3. 29.(금) 18:00- 선발시험(면접):  24. 4. 2.(화)- 합격자 발표:  24. 4. 3.(수)※ 3",2024-03-04 09:08:06.0
에너지자원공학과,2024학년도 전남대학교 교양교육과정 안내,https://resources.jnu.ac.kr/bbs/resources/1194/871086/artclView.do,1. 2024년 1학기 기준2. 교양 교육과정 수시 개편으로 일부 교과목 목록이 달라질 수 있습니다.,2024-02-27 14:38:29.0
에너지자원공학과,[대학원] 2023학년도 후기(2024년 8월 졸업예정) 석사학위청구논문 접수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/871035/artclView.do,"2023학년도 후기(2024년 8월) 석사학위수여예정자는 2024. 3. 25.(월)~3. 29.(금) 오후3시까지 학과실로 심사용 논문 및 서류를 제출하시기 바랍니다.전산 입력으로 기한 지켜주시기 바랍니다. 1. 심사용 학위청구논문 3부. 2. 석사학위청구논문 심사원(붙임 #9314;) 1부. 3. 학위논문 연구윤리 준수확인서 (국,영문 모두) (붙임 #9316;) 1부. 4. 연구윤리 교육 이수 수료증(붙임 #9317; 매뉴얼 참조) 1부. 5. 심사료 입금 영수증 1부.- 석사 논문심사료: 100,000원- 심사료 입금 계좌번",2024-02-27 10:53:24.0
에너지자원공학과,[대학원] 2023학년도 후기(2024년 8월 졸업예정) 박사학위청구논문 접수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/870902/artclView.do,"2023학년도 후기(2024년 8월) 박사학위수여예정자는 2024. 3. 18.(월)~3. 22.(금) 오후3시까지 학과실로 심사용 논문 및 서류를 제출하시기 바랍니다.전산 입력으로 기한 지켜주시기 바랍니다. 1. 심사용 학위청구논문 5부.2. 박사학위청구논문 심사원(붙임 #9313;) 1부.3. 학위논문 연구윤리 준수확인서(국영문 모두 작성) (붙임 #9315;) 1부.4. 연구윤리 교육 이수 수료증(붙임 #9316; 매뉴얼 참조) 1부.5. 심사료 입금 영수증 1부.- 박사 논문심사료: 300,000원- 심사료 입금 계좌번호:",2024-02-26 14:06:40.0
에너지자원공학과,2024년 1학기 추가 등록 기간안내,https://resources.jnu.ac.kr/bbs/resources/1194/870881/artclView.do,,2024-02-26 12:51:34.0
에너지자원공학과,공업기술연구소 2024년도 연구원 등록 신청 안,https://resources.jnu.ac.kr/bbs/resources/1194/870495/artclView.do,"우리 공업기술연구소에서는 2023년도 연구원의 임용기간이 2월 29일자로 만료됨에 따라 2024년도 연구원을 선발, 위촉한다고 하니 관심있는 대학원생은 참고하시기 바랍니다. 가. 자격조건 및 위촉기간○ 특별연구원: 국내외 대학교원 및 전문가○ 선임연구원: 박사학위 소지자○ 연 구 원: 석사 및 박사과정 재학중이거나 수료한 자○ 위 촉 기 간: 2024. 3. 1. ~ 2025. 2. 28.(1년)나. 제출서류- 추천서 1부(붙임)- 학위증명서 1부(졸업/수료증명서, 졸업예정증명서, 재학증명서, 납부금 영수증 사본 중 택1)다. 제출",2024-02-20 09:31:45.0
에너지자원공학과,2024학년도 신(편)입생 학생증 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/870492/artclView.do,2024학년도 신(편)입생 학생증 신청 방법을 안내하오니 참고하시기 바랍니다.학생증 사진 등록: 2024.3.4(월)~3.11(월)/전남대학교포털,2024-02-20 09:25:46.0
에너지자원공학과,[대학원] 2024년 8월 석박사 학위청구논문 심사 계획 안내,https://resources.jnu.ac.kr/bbs/resources/1194/869294/artclView.do,,2024-01-31 09:55:01.0
에너지자원공학과,2024년 1학기 학부 대체교과목 신청,https://resources.jnu.ac.kr/bbs/resources/1194/868765/artclView.do,"2024학년도 제1학기 대체교과목 신청이 필요한 학생은3/4(월) 오후1까지 학과실로 신청서 제출하신 후 수강신청 하시기 바랍니다. 신청서 제출하지 않고 조교에게 확인없이  본인만 수강신청 할 경우 대체교과목 신청이 되지 않습니다. 주의하시기 바랍니다.1. 대체교과목 인정 사유: 교과목을 이수 또는 재이수하고자 할 때 교육과정 개편으로 교과목이 폐지되어 이수할 수 없거나, 동일교과목이 지정되지 않은 경우2. 제출서류: 대체교과목 지정신청서 1부3. 참고사항  가. 폐지 변경된 교과목은  원교과목 으로, 대신 이수할 교과목은  대체교",2024-01-26 13:17:29.0
에너지자원공학과,2024학년도 1학기 일반공학프로그램 및 공학프로그램 간 전환 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/868338/artclView.do,공과대학 공학교육인증과정 운영지침 제6조 제2항 및 제7조 제2항에 따라 2024학년도 1학기 일반공학프로그램 및 공학프로그램 간 전환 신청을 원하는 학생은 3월4일(월)까지 학과실로 신청서를 제출해주시기 바랍니다. 가. 대상자 1) 4학기 교육과정 이수학생 중 5학기 ~ 8학기 수강신청 대상학생,2024-01-23 14:49:57.0
에너지자원공학과,2024년 1학기 등록 안내,https://resources.jnu.ac.kr/bbs/resources/1194/866213/artclView.do,"2024학년도 제1학기 등록 공고 2024학년도 제1학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다. 1. 기 간 : 2024. 2. 20.(화) ~ 2. 23.(금) 16:00까지 [4일간]2. 장 소 : 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점3. 등록금 분할납부 방법가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생[신청제외자: 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자]나. 신청기간 : 202",2024-01-02 09:21:09.0
에너지자원공학과,2024년 2월 학부 졸업사정 서류 제출 안내,https://resources.jnu.ac.kr/bbs/resources/1194/865904/artclView.do,,2023-12-27 15:05:40.0
에너지자원공학과,[대학원] 2024년 상반기 외국어 종합시험 신청 및 면제신,https://resources.jnu.ac.kr/bbs/resources/1194/865799/artclView.do,2024년 상반기 어학시험 신청 및 면제신청자는 1.8(월)까지 해당서류 학과실로 제출해주시기 바랍니다.□ 외국어 종합시험 및 면제 일정 □구분내    용추진일정비고(장소)면제신청 면제 신청 2024. 1. 4.(목) ~ 1. 8(월)학과사무실 면제자 발표2024. 1. 22.(월) 예정전남대학교 포털시험실시 외국어 종합시험 신청 2024. 1. 4.(목) ~ 1. 8(월)학과사무실 종합시험 2024. 1. 25.(목)관리대학 지정 장소 외국어시험2024. 1. 26.(금) 09:30~※ 09:30 이후 입실 불가관리대학 지정 장소,2023-12-26 15:12:10.0
에너지자원공학과,2024년 1학기 휴학 및 복학신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/865134/artclView.do,가. 휴학 신청 기간    1) 일반휴학(등록): 2024. 2. 20.(화) ~ 4. 25.(목)    2) 일반휴학(미등록): 2024. 2. 20.(화) ~ 2. 23.(금)  나. 복학 신청 기간    1) 조기복학: 2024. 1. 2.(화) ~ 2. 8.(목)    2) 일반복학: 2024. 1. 2.(화) ~ 2. 23.(금),2023-12-18 17:28:12.0
에너지자원공학과,2023년 2학기 성적을 기반으로 한 장학사정 에너지마일리지 시스템 전산 업로드 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864930/artclView.do,,2023-12-15 16:36:08.0
에너지자원공학과,2024년 2월 학부 졸업(수료) 유보신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864605/artclView.do,1. 2023학년도 전기(2024년 2월) 학부 졸업(수료) 대상자 중 2024학년도 1학기 학적사항을  재학 으로 유지하고자 희망하는 학생은 유보신청 하시기 바랍니다. □ 졸업(수료) 유보 신청 및 유보비 납부 □  가. 유보 신청 기간 : 2023. 12. 18.(월) ~ 2024. 1. 3.(수) 18:00까지 [추가 신청기간 없음]  나. 유보비 납부기간[고지서 발행] : 2024. 1. 10.(수) ~ 1. 12.(금) 16:00까지 [추가 납부기간 없음]     ※ 고지서 발행(학생 개별 출력): 포털 등록 학부졸업(수료,2023-12-13 10:51:24.0
에너지자원공학과,2023학년도 하반기 도전장학(미래) 추가 선발 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864538/artclView.do,2023학년도 하반기 도전장학(미래) 추가 선발 안내1. 2023학년도 하반기 도전장학(미래) 추가 선발 계획」을 다음과 같이 공고하오니 참고하시기 바랍니다. ※ 예산집행 문제로 전기 추가 입학자 대상 추가 선발(2월중)은 시행하지 않을 예정이니 반드시 참고하여 미리 신청하시기 바랍니다.   가. 장학생 선발    ○ 자격: 2024년 2월 학사과정 졸업예정자로서 2024학년도 전기 우리 대학교 일반대학원에 진학하려는 일반전형 학생(학 석사연계과정생 포함)       ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조,2023-12-12 16:40:31.0
에너지자원공학과,언어교육원 토익 스피킹 응시료 할인 기회 제공 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864417/artclView.do,1. 언어교육원에서는 우리 대학 재학생들의 취업 역량 강화를 위해 와이비엠 주식회사와의 협약을 통한 토익 스피킹(TOEIC SPEAKING) 응시료 할인 기회를 제공한다고 하니 참고하시기 바랍니다.  가. 기간: 2023. 12. 04.(월) ~ 2024. 12. 31.(화)      나. 신청 방법    (1) 전남대학교 언어교육원 홈페이지(https://lec.jnu.ac.kr/) 상단 메뉴 [공지사항] 클릭    (2) [TOEIC SPEAKING 제휴대학 응시료 할인 안내] 공지글 클릭    (3) 안내사항 확인 후 URL을,2023-12-11 14:21:41.0
에너지자원공학과,2024학년도 1학기 학석사연계과정 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864409/artclView.do,"1    지원절차 및 일정 지원서 접수 : 2024.1.2(화) -2024.1.12.(금) , 공과대학 행정실 제출서류 : 연계과정지원서, 지원학과 지도예정교수 추천서, 성적확인서(당해학기 포함), 연구활동계획서2    지원자격 및 특전사항구 분주 요 내 용지원자격□ 지원가능학과 : 학부과정의 주(복수)전공에 해당하는 대학원 학과(전공) □ 아래의 요건을 모두 갖춘 자 ∘ 4학기(2학년 2학기)이상 이수자로서 총 72학점이상 취득자(다만, 약학부는 80학점 이상 취득자) ∘ 건축･도시설계전공, 건축디자인학과는 6학기(3학년 2학기)",2023-12-11 13:46:44.0
에너지자원공학과,2024년 Power Engineering School Winter Camp(29기) 참가 학생 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/864180/artclView.do,"2024년 Power Engineering School Winter Camp(29기) 참가 학생 신청 안내(자세한 내용은 학과홈페이지 공지사항 참고)1. 한국전력기술(주) 인재개발교육원에서 실시하는 Power Engineering School Winter Camp  (29기)를 붙임과 같이 알려드리오니 신청을 희망하는 학생은 2023. 12. 19.(화) 13시까지 학과실로 신청하시기 바랍니다.  가. 교육일정: 2023. 2. 20.(화) ~ 2. 13.(금), 3박 4일  나. 교육장소: 한국전력기술 김천 본사  다. 교육방법:",2023-12-07 10:50:44.0
에너지자원공학과,전남대학교 에너지자원공학과 『온실가스감축혁신인재양성사업』2023-2학기 장학생 선발 및 수여식 개최,https://resources.jnu.ac.kr/bbs/resources/1194/861851/artclView.do,"전남대학교 에너지자원공학과에서 실시하는 『온실가스감축혁신인재양성사업』(CCUS사업, 사업단장: 이정환 교수)에서 학부생 및 대학원생들을 대상으로 11월 28일(화) 장학생을 선발하고 수여식을 개최하였다. 해당 사업은 교육부와 산업통상자원부의 부처협업형 인재양성 사업의 일환으로서 전북대 자원에너지공학과와 컨소시엄을 구성해 추진중인 인력양성사업이다.학부생 및 대학원생을 대상으로 온실가스 감축 혁신기술, 혁신정책, 국제협력 교육 프로그램 운영 등을 통해 탄소 포집, 활용, 저장 기술에 이르는 전주기적 기술과 탄소중립 정책개발, 온실가스",2023-11-29 10:40:37.0
에너지자원공학과,2024학년도 1학기 국가장학금 1차 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/861382/artclView.do,"가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생         * 재학생은 국가장학금 1차 신청 원칙(2차 신청 시 재학 중 2회에 한해 2차 신청으로 수혜 가능)  나. 신청기간: '23. 11. 22.(수) ~ 12. 27.(수) 18:00 (총 36일간)    - 서류제출 및 가구원 정보제공 동의 기간:  '23. 11. 22.(수) ~ '24. 1. 3.(수) 18:00       ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감  다. 신청 방법: 한국장학재단 홈페이지 및 모바일 앱을 통",2023-11-22 09:49:01.0
에너지자원공학과,[해외자원개발협회] 이차전지 원료광물 개발과 자원순환 교육,https://resources.jnu.ac.kr/bbs/resources/1194/860695/artclView.do,해외자원개발협회와 한국자원리싸이클링학회는 우리 학생들의 배터리재활용 분야에 대한 이해를 높이기 위해 11월 29일부터 12월 1일가지 온라인으로 '이차전지 원료광물 개발과 자원순환' 교육을 마련하였습니다.신청은 다음의 사이트에서 신청 가능하며 11월 17일 마감입니다. https://forms.gle/3MvZVaQd4VvGWLZx7,2023-11-14 10:16:58.0
에너지자원공학과,[해외자원개발협회] 자원개발 전산해석 교육 안내,https://resources.jnu.ac.kr/bbs/resources/1194/860694/artclView.do,"해외자원개발협회와 스마트마이닝 컨소시엄은 한국암반공학회와 연계하여 자원개발 인력의 실무능력 향상을 위해 자원개발 전산해석 교육을 개최한다고 합니다.관심있는 학생은 참고하시기 바랍니다.일시 : 2023.12.4(월)~12.6(수) 10:00-17:00, 온라인동시강의",2023-11-14 10:14:14.0
에너지자원공학과,[대학원] 2024년 2월 졸업예정 석박사학위청구논문 심사 서류 제출,https://resources.jnu.ac.kr/bbs/resources/1194/859158/artclView.do,"2024년 2월 졸업예정 석박사학위청구논문 심사 완료 후 결과서류를 12.15(금)까지 학과실로 제출해주시기 바랍니다.【심사완료 후 제출서류】#9312; 박사과정 - 심사위원장: 승낙서 1부, 심사결과표 1부, 심사요지서 1부(심사위원 연서로 작성), 심사일정표 1부, 중간보고서 3부 - 심사위원: 승낙서 1부, 심사결과표 1부 #9313; 석사과정 심사위원(장): 승낙서 1부, 심사결과표 1부【논문표절예방프로그램(Turnitin, Copykiller) 유사도검사 실시 및 제출서류】 #9312; 유사도검사 의무시행 대상자: 석‧박사",2023-10-24 13:39:00.0
